"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.277734375,24120.2951842663,28,NA,NA,0,TRUE,TRUE,0.267,4.47196753289666,1.10359665850268e-08,"MKT","PE",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:34,23422.9323587832,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.10225609635954,23998.4747989896,57,NA,NA,0,TRUE,TRUE,0.542,74.8905526798233,0,"ME","PE",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:35,23319.2873592659,0.247184437665874,99.8718013701009,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.08295672338255,18714.3818385918,57,NA,NA,0,TRUE,TRUE,0.617,14.6621901216717,0,"IA","PE",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:38,25623.7102804145,NA,NA,-1.35072752111742,8.58152988518435,NA,NA,NA,NA
"Nelder-Mead3",1.01876862103442,13591.552049461,123,NA,NA,0,TRUE,TRUE,1.132,43.9012146509649,0,"ROE","PE",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:40,19102.1693381856,NA,NA,NA,NA,2.56248839534377,17.3337397351057,NA,NA
"Nelder-Mead4",1.27358112460023,12573.3433421704,71,NA,NA,0,TRUE,TRUE,0.621,78.7089199031115,0,"EG","PE",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:41,26786.9010846329,NA,NA,NA,NA,NA,NA,1.43936272013976,24.1383725418189
"Nelder-Mead5",1.662890625,5034.79545445909,28,NA,NA,0,TRUE,TRUE,0.246,9.08021672593859,1.75291436921299e-09,"MKT","VC",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:33,14309.4676320322,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.98214399751683,4929.31990532827,61,NA,NA,0,TRUE,TRUE,0.569,782.433568197417,0,"ME","VC",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:35,13796.6330072281,-0.499059529867409,1090.50738077023,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.46226171732658,4812.17091834233,61,NA,NA,0,TRUE,TRUE,0.639,146.53881554539,0,"IA","VC",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:38,16678.210800218,NA,NA,-1.19919062333452,145.917429309337,NA,NA,NA,NA
"Nelder-Mead31",1.69060367077909,5033.94366817235,59,NA,NA,0,TRUE,TRUE,0.523,143.37146025451,0,"ROE","VC",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:39,14459.9488967844,NA,NA,NA,NA,-0.0708558102880488,296.679998381953,NA,NA
"Nelder-Mead41",0.634935912831091,4252.83418421186,63,NA,NA,0,TRUE,TRUE,0.536,18.0341304554067,0,"EG","VC",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:40,14943.9646106942,NA,NA,NA,NA,NA,NA,1.71028150309882,10.914910088518
"Nelder-Mead6",1.9888671875,5957.14478524822,30,NA,NA,0,TRUE,TRUE,0.233,27.9746853607228,0,"MKT","PD",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:33,8600.70005219754,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.934420322447004,4877.56832180645,57,NA,NA,0,TRUE,TRUE,0.482,12.4894909825258,0,"ME","PD",40,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:35,5918.45264835756,1.49692041606109,7.25151516317854,NA,NA,NA,NA,NA,NA
