"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.7671875,25968.2423870748,26,NA,NA,0,TRUE,TRUE,0.311,0.395058995691246,0.76182560084418,0.278944524539779,"MKT","PE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:16,149371.353695971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.90247238687542,20863.4277635004,63,NA,NA,0,TRUE,TRUE,0.757,0.60359705162288,0.453469296389508,0.384323204131041,"ME","PE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:19,158447.149588825,0.887765976035572,1.87812550580792,1.19833328184059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.88877185706206,22184.7730219072,61,NA,NA,0,TRUE,TRUE,0.759,0.335012981348481,0.293250601935023,0.340525973866575,"IA","PE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:22,162838.609849508,NA,NA,NA,0.887675618941302,1.88267295652865,1.37795523794225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.54074066647218,19400.4218288226,57,NA,NA,0,TRUE,TRUE,0.602,1.88025046220519,0.000748029681377882,1.13110550497621,"ROE","PE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:24,188058.71311584,NA,NA,NA,NA,NA,NA,0.89914467882927,3.12856323753195,1.6159355164936,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.40739558824205,18879.2451701578,57,NA,NA,0,TRUE,TRUE,0.686999999999999,1.89140380500447,0.00819079517955013,1.10362459937823,"EG","PE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:26,137552.165020037,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608675808531453,3.88063635125837,2.0020037415856,NA,NA,NA
"Nelder-Mead5",1.26998105818906,15087.2980799146,81,NA,NA,0,FALSE,TRUE,0.988000000000001,1.69799387616592,0.900219042016979,1.08466262511883,"Alpha","PE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:29,143723.892470253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00394444010863056,0.0306268661301859,0.014307844241332
"Nelder-Mead6",0.235937499999999,5793.42236691379,28,NA,NA,0,TRUE,TRUE,0.315,0.905007705050683,0.489262406132489,0.961463630082041,"MKT","VC",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:17,27241.0392232971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.14241825091217,3563.89912797461,61,NA,NA,0,TRUE,TRUE,0.692,4.52423758921875,6.9712680073053e-09,2.45483929876735,"ME","VC",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:21,5065.39971909379,-1.34875148852869,4.91642133257866,2.20782815860348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",0.812319519092085,3681.67942159282,73,NA,NA,0,TRUE,TRUE,0.83,0.953337796298496,3.32700386795892e-07,0.58243254475401,"IA","VC",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:26,7250.44133804097,NA,NA,NA,-1.88524918523839,2.85601722369997,1.18569960084762,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.00152272794381,3718.96882713471,79,NA,NA,0,TRUE,TRUE,1.219,18.4506395019636,2.23702570911755e-08,8.63524817850648,"ROE","VC",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:31,8369.98106158411,NA,NA,NA,NA,NA,NA,-1.3803902195439,17.6623145488206,8.27682434739451,NA,NA,NA,NA,NA,NA
