"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead8",0.595703125,19091.4104931629,26,NA,NA,0,TRUE,TRUE,0.156000000000001,39.6205750425214,0,29.4465507635755,"MKT","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:02,23755.3182642343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.981524557340594,11635.0669360502,69,NA,NA,0,TRUE,TRUE,0.395,1.80362001862438,0.000655561336797894,1.34467661334468,"ME","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:04,36079.8474583424,-2.47440820983739,1.54795465775612,0.959512475512152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.781773626761836,12326.4296737592,69,NA,NA,0,TRUE,TRUE,0.425999999999998,5.16707667004412,5.20553577909588e-07,3.66719892467207,"IA","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:07,27403.8747112174,NA,NA,NA,-2.04364978599735,2.70993156987995,1.76170878588503,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.23011438784799,11827.024760021,77,NA,NA,0,TRUE,TRUE,0.48,2.50088752908133,6.90558543681163e-09,1.24315339868542,"ROE","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:08,22812.2771954606,NA,NA,NA,NA,NA,NA,3.0142201820526,1.89673065536243,5.19270866076754,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.170903904726055,17255.1797109038,69,NA,NA,0,TRUE,TRUE,0.413,3.74735305059758,0.000416599822423369,2.15010921262839,"EG","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:10,23260.2718259274,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9832075424186,1.99046298805249,1.74389724295448,NA,NA,NA
"Nelder-Mead53",1.31803458871081,18699.2968893297,73,NA,NA,0,FALSE,TRUE,0.436,10.6065414628419,0.00337261987502169,4.59497575206277,"Alpha","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:11,25841.5228711487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00557337454419429,0.142013811305487,0.0591227330110847
"Nelder-Mead9",0.179785156249999,4253.97184725645,32,NA,NA,0,TRUE,TRUE,0.172999999999998,22.83528871879,0,31.6101584577033,"MKT","NATRES",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:05,14924.1624331794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.238900424324184,3802.06115120887,79,NA,NA,0,TRUE,TRUE,0.472000000000001,2.91201695723,0,1.80757565790533,"ME","NATRES",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:07,15861.1101922431,-1.22023015924057,29.2149779209368,21.9688170868711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.111683530491506,3705.95193190224,71,NA,NA,0,TRUE,TRUE,0.407999999999998,4.71951963479898,0,10.8207498656473,"IA","NATRES",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:10,14786.4701215828,NA,NA,NA,-1.03022735243775,31.9209885827475,82.2830412968165,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.0687323598706369,3745.11809503421,71,NA,NA,0,TRUE,TRUE,0.401,2.63269298691211,0,2.22518738292703,"ROE","NATRES",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:11,16332.8855446732,NA,NA,NA,NA,NA,NA,1.32812940074778,8.77361213943104,6.8801461863511,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",-0.240944636856149,3540.30604939958,67,NA,NA,0,TRUE,TRUE,0.271000000000001,6.61845481147476,0,4.3643298595187,"EG","NATRES",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:12,16797.1885687021,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940188906644107,38.9905931253649,20.341868170519,NA,NA,NA
"Nelder-Mead54",-0.979615131914209,3938.39117803053,93,NA,NA,0,FALSE,TRUE,0.396000000000001,52.1751833867206,0,23.9515574185158,"Alpha","NATRES",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:15,19911.7702646023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116611935285662,1.16464851429135,0.531303380058778
"Nelder-Mead10",0.82421875,4820.4600263168,28,NA,NA,0,TRUE,TRUE,0.105,3.5825257624305,0.52886414672379,3.14116632562592,"MKT","INF",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:05,7372.82652034664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.777291966858752,4237.83312644668,63,NA,NA,0,TRUE,TRUE,0.218,8.16485780336028,0.000945381970530512,7.72658011518555,"ME","INF",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:06,8490.31001044834,-0.83984039158147,3.60338912142209,6.32283761006039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.658555694529627,3718.24143843238,63,NA,NA,0,TRUE,TRUE,0.248999999999999,4.95794584239226,0,4.55510587987701,"IA","INF",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:08,7115.51492704675,NA,NA,NA,-1.12287228020298,9.9625339486337,11.8570618693001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.468976345943986,4107.59412965325,61,NA,NA,0,TRUE,TRUE,0.260000000000002,10.6808638062948,0,5.44734029756746,"ROE","INF",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:09,7320.99571902782,NA,NA,NA,NA,NA,NA,1.2452843128066,7.99257053188772,12.1668461769072,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.315833588445093,3798.02502812872,61,NA,NA,0,TRUE,TRUE,0.219000000000001,35.2749367988135,0,15.7535973183588,"EG","INF",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:10,8664.17348045553,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849398947032751,66.9153877357639,29.5459891625676,NA,NA,NA
"Nelder-Mead55",0.212335182767672,4583.15366316771,125,NA,NA,0,FALSE,TRUE,0.395,6.11896726795972,9.04476593233117e-06,2.91539938318006,"Alpha","INF",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:12,8003.1512055915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005294706300092,0.0564824889721485,0.0266931278946782
