"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.12607421875,37994.0658017685,22,NA,NA,0,TRUE,TRUE,0.243,1.01468059655542,0.8982082762044,0.879689215330296,"MKT","PE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:16,8309.23107325543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.12073325938909,37958.0231587917,47,NA,NA,0,TRUE,TRUE,0.589,1.03626413890563,0.982913454916285,0.909830761923086,"ME","PE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:19,8406.32650660267,0.0734500333466713,2.10528278991942,0.966083479790904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.15911769154682,37140.1109228755,51,NA,NA,0,TRUE,TRUE,0.537,1.12365968678544,0.704391101978481,1.08540869707208,"IA","PE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:23,7529.7839287774,NA,NA,NA,-0.345200358569127,2.62430392695299,1.37155157002861,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",0.728546280100125,25624.3543489934,63,NA,NA,0,TRUE,TRUE,0.831,5.89999683625119,0,3.10360893489926,"ROE","PE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:26,40128.7838900494,NA,NA,NA,NA,NA,NA,1.86235111560896,57.1195931516003,20.2040595001361,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",0.683305785241372,28697.4601399442,53,NA,NA,0,TRUE,TRUE,0.471,2.79854633145455,0.0589622101982932,1.23072323751671,"EG","PE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:28,27315.2579785907,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867395424669303,3.63559597601229,1.55735585895493,NA,NA,NA
"Nelder-Mead5",0.643829355016404,34112.7365132822,71,NA,NA,0,FALSE,TRUE,0.744,1.19810904048307,0.913006011184892,0.575306570087368,"Alpha","PE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:32,8669.76800014023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00339393883873946,0.035731832382365,0.0133249831817534
"Nelder-Mead6",0.7556640625,6373.6234649083,24,NA,NA,0,TRUE,TRUE,0.288,4.0685737236539,0.320174781662849,2.49908937913264,"MKT","VC",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:17,7221.30422688802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.0886209288635,3602.05416516557,63,NA,NA,0,TRUE,TRUE,0.687,3.09272362172644,3.33066907387547e-16,2.56512952012955,"ME","VC",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:22,5860.5898465179,-1.35455067183153,6.35258411835499,2.93105841518989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.04091424228998,3658.38836375784,65,NA,NA,0,TRUE,TRUE,0.629,1.82326789107005,2.14719972913002e-08,1.12447583853868,"IA","VC",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:27,7432.13823324224,NA,NA,NA,-1.98667059872598,2.96292563322391,1.56518039484862,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.3929924075481,4889.55149387637,65,NA,NA,0,TRUE,TRUE,0.610000000000001,6.35366397517731,0,2.58410968092639,"ROE","VC",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:30,7318.10482353219,NA,NA,NA,NA,NA,NA,-1.27793506623437,15.7311609463493,6.31158290373381,NA,NA,NA,NA,NA,NA
