"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.80859375,18984.8709486123,26,NA,NA,0,TRUE,TRUE,0.328,0.564007029507916,0.648352183650072,1.04355331061557,"MKT","PE",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:49,674701.135818052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.11693234218702,14137.3726704623,69,NA,NA,0,TRUE,TRUE,0.875,1.31329365664341,0.00648944860165279,0.866756911013566,"ME","PE",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:51,969573.033747901,0.875767485028716,2.14028114050385,1.16069671392345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.02176839486229,17062.3881542553,73,NA,NA,0,TRUE,TRUE,0.884,2.81167831924342,4.51393999956196e-09,1.61181947099395,"IA","PE",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:54,975996.885074631,NA,NA,NA,0.620663722356548,5.45551779812981,2.74005561410698,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.40518341764631,15997.6900674231,65,NA,NA,0,TRUE,TRUE,0.699999999999999,15.6372879515478,0,7.47249684070227,"ROE","PE",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:57,500108.341782096,NA,NA,NA,NA,NA,NA,0.738508672009406,17.3771843639204,8.24543169955892,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.3025697924053,16105.5838368433,55,NA,NA,0,TRUE,TRUE,0.758999999999999,7.48856975569362,3.92646702307431e-06,3.54570335996705,"EG","PE",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:00,473576.643722737,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496379835547669,5.55085801180637,2.6747825737479,NA,NA,NA
"Nelder-Mead5",0.919918122876222,10117.9429555348,71,NA,NA,0,FALSE,TRUE,0.927999999999999,2.65738016077893,0.97766962920079,1.44992390813043,"Alpha","PE",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:04,811329.116116512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00626312661401585,0.0462915020425011,0.0258973950026544
"Nelder-Mead6",0.56328125,6633.83490457787,22,NA,NA,0,TRUE,TRUE,0.262,14.0974001712391,7.43237249523077e-10,8.70437778999823,"MKT","VC",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:49,25750.6508203955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.38108498826299,3560.51104080166,61,NA,NA,0,TRUE,TRUE,0.744,1.07075580929891,5.6030251267547e-06,0.53323424623167,"ME","VC",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:54,29582.4685576438,-1.45087172878525,3.51738123324333,1.6885276542887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",0.88704090279858,3676.4102500289,65,NA,NA,0,TRUE,TRUE,0.923,1.2108723584606,1.41062228342648e-07,0.579505104114931,"IA","VC",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:58,25401.2422698243,NA,NA,NA,-2.0050865440039,2.75355471122935,1.16586698231556,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.56824871494493,3664.7522947024,69,NA,NA,0,TRUE,TRUE,0.942,12.7389112094341,4.61477781654729e-07,6.69815749225214,"ROE","VC",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:01,99167.318771281,NA,NA,NA,NA,NA,NA,-1.11878253316101,13.0809788632673,6.8135419762159,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",2.89211725544768,4024.18382876411,77,NA,NA,0,TRUE,TRUE,1.019,5.34319221861641,7.45007244784546e-09,2.6627444479943,"EG","VC",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:04,120594.089949029,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.758873624041297,5.28888440687433,2.55484741395235,NA,NA,NA
"Nelder-Mead51",2.61908516278767,3257.42801650223,87,NA,NA,0,FALSE,TRUE,1.109,4.48263539161359,3.66551233810242e-12,2.85990126822405,"Alpha","VC",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:10:06,70978.8410548666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513089961413045,0.14997761552857,0.0941181438162492
"Nelder-Mead7",0.850927734375,2549.01642865531,26,NA,NA,0,TRUE,TRUE,0.23,2.16309801028961,0.747105810690272,2.13760409679439,"MKT","PD",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:49,11339.4629562028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.930488421266182,2402.80535218557,57,NA,NA,0,TRUE,TRUE,0.557,209.791412516233,0,207.451256804436,"ME","PD",180,0,12,"2006","FW_VYP","L2_Lasso","linear",2020-06-27 14:09:51,13302.4989281879,0.407530482337961,44.6817104450475,41.8236409877248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
