"Date","RF","MKT","RE","INF","NATRES","VC","PD","MEZZ","DD","BO","FOF","SEC","PE","Factor"
"1972-02-29",0.0146771037181989,0.0222702450949021,0,0,-0.0397183914178811,-0.00978898189072421,-0.0222702450949021,0,0,-0.00978898189072421,-0.00978898189072421,-0.00978898189072421,-0.00978898189072421,"Public"
"1972-03-31",-0.00425810678021564,0.0179496242700508,0,0,-0.000632581348716525,0.000669831019163718,-0.0179496242700508,0,0,0.000669831019163718,0.000669831019163718,0.000669831019163718,0.000669831019163718,"Public"
"1972-04-30",-0.0105925190334325,0.0236869312433215,0,0,0.0153365695889678,-0.0114231876580811,-0.0236869312433215,0,0,-0.0114231876580811,-0.0114231876580811,-0.0114231876580811,-0.0114231876580811,"Public"
"1972-05-31",0.0117762512266928,0.00818789983332313,0,0,0.002884089885071,-0.0175789631566679,-0.00818789983332313,0,0,-0.0175789631566679,-0.0175789631566679,-0.0175789631566679,-0.0175789631566679,"Public"
"1972-06-30",-0.0059230009871673,-0.0178375583825924,0,0,0.0495604834876299,0.00852682973809044,0.0178375583825924,0,0,0.00852682973809044,0.00852682973809044,0.00852682973809044,0.00852682973809044,"Public"
"1972-07-31",0.00815926892950444,0.0070532625198532,0,0,-0.0243376670501489,-0.0201036809915754,-0.0070532625198532,0,0,-0.0201036809915754,-0.0201036809915754,-0.0201036809915754,-0.0201036809915754,"Public"
"1972-08-31",0.00873503720478786,0.0188878912649307,0,0,0.0287388466853365,0.00890850628493504,-0.0188878912649307,0,0,0.00890850628493504,0.00890850628493504,0.00890850628493504,0.00890850628493504,"Public"
"1972-09-30",0.00674807197943407,-0.0221996598242875,0,0,0.0858165676925919,0.0175563897665611,0.0221996598242875,0,0,0.0175563897665611,0.0175563897665611,0.0175563897665611,0.0175563897665611,"Public"
"1972-10-31",-0.0140110785272069,0.0222113012681409,0,0,-0.0184360424547835,0.00244400460427951,-0.0222113012681409,0,0,0.00244400460427951,0.00244400460427951,0.00244400460427951,0.00244400460427951,"Public"
"1972-11-30",-0.00294117647058828,0.0528125299766582,0,0,-0.0120020461444073,-0.0132823495980719,-0.0528125299766582,0,0,-0.0132823495980719,-0.0132823495980719,-0.0132823495980719,-0.0132823495980719,"Public"
"1972-12-31",0.00293255131964814,0.0150599470611693,0,0,0.0560666481756841,-0.000206516196101212,-0.0150599470611693,0,0,-0.000206516196101212,-0.000206516196101212,-0.000206516196101212,-0.000206516196101212,"Public"
"1973-01-31",0.00743855109961169,-0.00514494054474252,0,0,0.0307360576869587,-0.0230738218714477,0.00514494054474252,0,0,-0.0230738218714477,-0.0230738218714477,-0.0230738218714477,-0.0230738218714477,"Public"
"1973-02-28",0.0108765195137554,-0.00401469397196739,0,0,0.0346939479092088,-0.0519856542681769,0.00401469397196739,0,0,-0.0519856542681769,-0.0519856542681769,-0.0519856542681769,-0.0519856542681769,"Public"
"1973-03-31",-0.00256574727389293,0.0039601429301391,0,0,-0.0257881393784445,-0.0119054990457018,-0.0039601429301391,0,0,-0.0119054990457018,-0.0119054990457018,-0.0119054990457018,-0.0119054990457018,"Public"
"1973-04-30",-0.00613101000322795,-0.046931092309108,0,0,0.109988440893237,0.014046077433979,0.046931092309108,0,0,0.014046077433979,0.014046077433979,0.014046077433979,0.014046077433979,"Public"
"1973-05-31",-0.0153997378768014,0.0124095563831984,0,0,0.15723251325005,-0.0145005096182873,-0.0124095563831984,0,0,-0.0145005096182873,-0.0145005096182873,-0.0145005096182873,-0.0145005096182873,"Public"
"1973-06-30",-0.00692840646651326,0.0131744795714399,0,0,-0.0234767468087454,-0.00335741545664376,-0.0131744795714399,0,0,-0.00335741545664376,-0.00335741545664376,-0.00335741545664376,-0.00335741545664376,"Public"
"1973-07-31",-0.0029781601588345,0.0262616775943986,0,0,0.181628698306977,0.0142535388900508,-0.0262616775943986,0,0,0.0142535388900508,0.0142535388900508,0.0142535388900508,0.0142535388900508,"Public"
"1973-08-31",0.0261037705446334,-0.069548622627229,0,0,0.0674465385248048,0.0112236039227466,0.069548622627229,0,0,0.0112236039227466,0.0112236039227466,0.0112236039227466,0.0112236039227466,"Public"
"1973-09-30",0,0.0281218883617406,0,0,-0.0810104672189921,0.00551701096132543,-0.0281218883617406,0,0,0.00551701096132543,0.00551701096132543,0.00551701096132543,0.00551701096132543,"Public"
"1973-10-31",0.0130407124681942,-0.0030524548320334,0,0,-0.0663253423092583,-0.00194151517948643,0.0030524548320334,0,0,-0.00194151517948643,-0.00194151517948643,-0.00194151517948643,-0.00194151517948643,"Public"
"1973-11-30",0.00537804492249253,-0.154362412765388,0,0,0.198731336237815,0.0341198612936037,0.154362412765388,0,0,0.0341198612936037,0.0341198612936037,0.0341198612936037,0.0341198612936037,"Public"
"1973-12-31",0.00283911671924313,-0.0111272446268058,0,0,0.103545420504102,0.0238625545250406,0.0111272446268058,0,0,0.0238625545250406,0.0238625545250406,0.0238625545250406,0.0238625545250406,"Public"
"1974-01-31",0.0084454175789799,-0.000837020842340539,0,0,0.092775003087204,-0.0192714104593853,0.000837020842340539,0,0,-0.0192714104593853,-0.0192714104593853,-0.0192714104593853,-0.0192714104593853,"Public"
"1974-02-28",-0.0220588235294115,0.0373789292192677,0,0,-0.0206590644626773,-0.0121787903737503,-0.0373789292192677,0,0,-0.0121787903737503,-0.0121787903737503,-0.0121787903737503,-0.0121787903737503,"Public"
"1974-03-31",0.00382165605095572,-0.029802460900257,0,0,-0.104073936453895,0.00139211474771004,0.029802460900257,0,0,0.00139211474771004,0.00139211474771004,0.00139211474771004,0.00139211474771004,"Public"
"1974-04-30",0.00789889415481793,-0.0248422422425911,0,0,0.0278882162253993,-0.0244872965449688,0.0248422422425911,0,0,-0.0244872965449688,-0.0244872965449688,-0.0244872965449688,-0.0244872965449688,"Public"
"1974-05-31",-0.00508097808828228,-0.036873383274097,0,0,-0.0306026164709019,0.00598823237705386,0.036873383274097,0,0,0.00598823237705386,0.00598823237705386,0.00598823237705386,0.00598823237705386,"Public"
"1974-06-30",0.00631113916061893,-0.0387682651760556,0,0,0.142907871703775,0.0147579236147426,0.0387682651760556,0,0,0.0147579236147426,0.0147579236147426,0.0147579236147426,0.0147579236147426,"Public"
"1974-07-31",0.00564794477565064,-0.0685982893871795,0,0,0.255401228257353,-0.0125664245065397,0.0685982893871795,0,0,-0.0125664245065397,-0.0125664245065397,-0.0125664245065397,-0.0125664245065397,"Public"
"1974-08-31",0.00778331257783363,-0.114591422062376,0,0,0.0552291372904895,0.0100973916642009,0.114591422062376,0,0,0.0100973916642009,0.0100973916642009,0.0100973916642009,0.0100973916642009,"Public"
"1974-09-30",0.00433973961562246,-0.107195858162468,0,0,0.210785680306539,-0.0226336664064368,0.107195858162468,0,0,-0.0226336664064368,-0.0226336664064368,-0.0226336664064368,-0.0226336664064368,"Public"
"1974-10-31",0.0107329040171734,0.0766167235281153,0,0,-0.00477710153629428,0.0538950269674281,-0.0766167235281153,0,0,0.0538950269674281,0.0538950269674281,0.0538950269674281,0.0538950269674281,"Public"
"1974-11-30",0.0303300624442457,-0.0461958678665396,0,0,0.0349505697974004,-0.0343274272960827,0.0461958678665396,0,0,-0.0343274272960827,-0.0343274272960827,-0.0343274272960827,-0.0343274272960827,"Public"
"1974-12-31",0.0198192946662786,-0.0367079131570065,0,0,-0.0732680410894493,0.000528454648852317,0.0367079131570065,0,0,0.000528454648852317,0.000528454648852317,0.000528454648852317,0.000528454648852317,"Public"
"1975-01-31",0.0351518560179971,0.0921133626130882,0,0,-0.312590853509003,-0.0169366052193836,-0.0921133626130882,0,0,-0.0169366052193836,-0.0169366052193836,-0.0169366052193836,-0.0169366052193836,"Public"
"1975-02-28",0.045600675361027,0.0355499981841426,0,0,-0.197377665734802,-0.0271266741112893,-0.0355499981841426,0,0,-0.0271266741112893,-0.0271266741112893,-0.0271266741112893,-0.0271266741112893,"Public"
"1975-03-31",-0.0171615421014294,0.024435476124785,0,0,0.0706370248807535,0.0115327911663484,-0.024435476124785,0,0,0.0115327911663484,0.0115327911663484,0.0115327911663484,0.0115327911663484,"Public"
"1975-04-30",0.0138686316630864,0.0259033126665263,0,0,-0.0881351967055364,-0.0018389354547201,-0.0259033126665263,0,0,-0.0018389354547201,-0.0018389354547201,-0.0018389354547201,-0.0018389354547201,"Public"
"1975-05-31",0.0280603072823004,-0.00495710850729153,0,0,-0.0383533930876781,0.0170177135635455,0.00495710850729153,0,0,0.0170177135635455,0.0170177135635455,0.0170177135635455,0.0170177135635455,"Public"
"1975-06-30",-0.00151373012747754,0.0139601391141504,0,0,0.00376937965436497,0.0298043937434872,-0.0139601391141504,0,0,0.0298043937434872,0.0298043937434872,0.0298043937434872,0.0298043937434872,"Public"
"1975-07-31",-0.0683211996518166,0.00983703874561993,0,0,0.131107400342817,-0.00449085611281807,-0.00983703874561993,0,0,-0.00449085611281807,-0.00449085611281807,-0.00449085611281807,-0.00449085611281807,"Public"
"1975-08-31",0.000353893825039236,-0.0160848331255885,0,0,0.103362565215238,-0.00540930047928749,0.0160848331255885,0,0,-0.00540930047928749,-0.00540930047928749,-0.00540930047928749,-0.00540930047928749,"Public"
"1975-09-30",-0.0228770110771956,-0.0208894806105275,0,0,0.0550381361125603,0.0088293686538603,0.0208894806105275,0,0,0.0088293686538603,0.0088293686538603,0.0088293686538603,0.0088293686538603,"Public"
"1975-10-31",0.02654328434081,0.0379024976356552,0,0,-0.151876820594839,-0.00952979523975653,-0.0379024976356552,0,0,-0.00952979523975653,-0.00952979523975653,-0.00952979523975653,-0.00952979523975653,"Public"
"1975-11-30",-0.0123760091441348,0.0389947874823079,0,0,-0.0389542647157166,0.00441828744524444,-0.0389947874823079,0,0,0.00441828744524444,0.00441828744524444,0.00441828744524444,0.00441828744524444,"Public"
"1975-12-31",0.00748085848304819,-0.00662401861030168,0,0,-0.0277113467920833,-0.0117408832994412,0.00662401861030168,0,0,-0.0117408832994412,-0.0117408832994412,-0.0117408832994412,-0.0117408832994412,"Public"
"1976-01-31",0.00335320898868787,0.0786743905378215,0,0,-0.132281619324341,0.0195003194216528,-0.0786743905378215,0,0,0.0195003194216528,0.0195003194216528,0.0195003194216528,0.0195003194216528,"Public"
"1976-02-29",0.0107154549408421,-0.0181688905823868,0,0,0.0615530145367639,0.00174046893833055,0.0181688905823868,0,0,0.00174046893833055,0.00174046893833055,0.00174046893833055,0.00174046893833055,"Public"
"1976-03-31",-0.00779291070768263,0.019447597008192,0,0,-0.00960292252526397,0.0217875447751877,-0.019447597008192,0,0,0.0217875447751877,0.0217875447751877,0.0217875447751877,0.0217875447751877,"Public"
"1976-04-30",-0.00495340351350193,-0.00238914185014923,0,0,0.0444051495055222,-0.00180004527825992,0.00238914185014923,0,0,-0.00180004527825992,-0.00180004527825992,-0.00180004527825992,-0.00180004527825992,"Public"
"1976-05-31",-0.0151928439518399,-0.00175078848334063,0,0,0.0347130970131559,0.00596918258028709,0.00175078848334063,0,0,0.00596918258028709,0.00596918258028709,0.00596918258028709,0.00596918258028709,"Public"
"1976-06-30",0.00511253882333303,0.0247421181640747,0,0,-0.0468320205027205,0.0066750233778891,-0.0247421181640747,0,0,0.0066750233778891,0.0066750233778891,0.0066750233778891,0.0066750233778891,"Public"
"1976-07-31",0.00153347332755163,-0.0109774164460755,0,0,-0.0876786405561168,0.00267045670492336,0.0109774164460755,0,0,0.00267045670492336,0.00267045670492336,0.00267045670492336,0.00267045670492336,"Public"
"1976-08-31",0.0160089126775573,-0.0182856092843438,0,0,-0.0266590167202835,-0.000324320082411829,0.0182856092843438,0,0,-0.000324320082411829,-0.000324320082411829,-0.000324320082411829,-0.000324320082411829,"Public"
"1976-09-30",0.0271040837264556,-0.0187767426766074,0,0,-0.117998803236724,0.00110928087443947,0.0187767426766074,0,0,0.00110928087443947,0.00110928087443947,0.00110928087443947,0.00110928087443947,"Public"
"1976-10-31",0.0160735872907224,-0.0523292760286238,0,0,0.0237703906287908,0.0078421133630001,0.0523292760286238,0,0,0.0078421133630001,0.0078421133630001,0.0078421133630001,0.0078421133630001,"Public"
"1976-11-30",0.0229422646738749,-0.0268837695243391,0,0,0.0180054915298169,-0.00438228657562463,0.0268837695243391,0,0,-0.00438228657562463,-0.00438228657562463,-0.00438228657562463,-0.00438228657562463,"Public"
"1976-12-31",0.0144374236750467,0.0555050452963525,0,0,-0.0220699779598767,-0.013501052035909,-0.0555050452963525,0,0,-0.013501052035909,-0.013501052035909,-0.013501052035909,-0.013501052035909,"Public"
"1977-01-31",-0.00254743611996771,-0.0321870429015526,0,0,0.032066222755376,-0.0182168538384808,0.0321870429015526,0,0,-0.0182168538384808,-0.0182168538384808,-0.0182168538384808,-0.0182168538384808,"Public"
"1977-02-28",0.0109003397508493,-0.0153089143117414,0,0,0.00193290442259593,-0.0145241865969414,0.0153089143117414,0,0,-0.0145241865969414,-0.0145241865969414,-0.0145241865969414,-0.0145241865969414,"Public"
"1977-03-31",0.0207648339169981,-0.0270554707266125,0,0,0.0414077395799941,-0.00327040195740997,0.0270554707266125,0,0,-0.00327040195740997,-0.00327040195740997,-0.00327040195740997,-0.00327040195740997,"Public"
"1977-04-30",0.0263976472904073,-0.0155854559061062,0,0,0.0388929696030182,-0.0101403824766126,0.0155854559061062,0,0,-0.0101403824766126,-0.0101403824766126,-0.0101403824766126,-0.0101403824766126,"Public"
"1977-05-31",0.00536468916872293,-0.0191346870502617,0,0,-0.0217879594272966,-0.00527206707954033,0.0191346870502617,0,0,-0.00527206707954033,-0.00527206707954033,-0.00527206707954033,-0.00527206707954033,"Public"
"1977-06-30",0.0100252216169331,0.0262548258692482,0,0,-0.0610903703526603,0.00695808163789677,-0.0262548258692482,0,0,0.00695808163789677,0.00695808163789677,0.00695808163789677,0.00695808163789677,"Public"
"1977-07-31",0.0126071557284958,-0.0261958616974097,0,0,-0.0794831182388399,0.00185672527677532,0.0261958616974097,0,0,0.00185672527677532,0.00185672527677532,0.00185672527677532,0.00185672527677532,"Public"
"1977-08-31",0.00510740015239474,-0.00142683080955196,0,0,0.006030787549523,-0.023649360283871,0.00142683080955196,0,0,-0.023649360283871,-0.023649360283871,-0.023649360283871,-0.023649360283871,"Public"
"1977-09-30",0.00793577885427072,0.00436539243444859,0,0,0.0228925823260872,-0.0112591746564517,-0.00436539243444859,0,0,-0.0112591746564517,-0.0112591746564517,-0.0112591746564517,-0.0112591746564517,"Public"
"1977-10-31",0.0213938455265677,-0.0387736067370893,0,0,0.0453488406202193,-0.0225488077412452,0.0387736067370893,0,0,-0.0225488077412452,-0.0225488077412452,-0.0225488077412452,-0.0225488077412452,"Public"
"1977-11-30",0.00978075707441666,0.00259448637610128,0,0,0.0283937591649535,0.0132189991119472,-0.00259448637610128,0,0,0.0132189991119472,0.0132189991119472,0.0132189991119472,0.0132189991119472,"Public"
"1977-12-31",0.0543665522066254,-0.0349127160557801,0,0,0.0292559571082736,-0.00898893369510376,0.0349127160557801,0,0,-0.00898893369510376,-0.00898893369510376,-0.00898893369510376,-0.00898893369510376,"Public"
"1978-01-31",0.00943474612085071,-0.0397449684519587,0,0,0.0615454682123792,-0.0235833647020139,0.0397449684519587,0,0,-0.0235833647020139,-0.0235833647020139,-0.0235833647020139,-0.0235833647020139,"Public"
"1978-02-28",0.0343012181270762,-0.042047414466922,0,0,0.0232561408073949,-0.00681261536082709,0.042047414466922,0,0,-0.00681261536082709,-0.00681261536082709,-0.00681261536082709,-0.00681261536082709,"Public"
"1978-03-31",0.0195546144988853,0.0237227429471386,0,0,0.0502987119155743,-0.0184813038970071,-0.0237227429471386,0,0,-0.0184813038970071,-0.0184813038970071,-0.0184813038970071,-0.0184813038970071,"Public"
"1978-04-30",-0.0211895260775648,0.0641477899448682,0,0,-0.02192322718081,0.0391317062919805,-0.0641477899448682,0,0,0.0391317062919805,0.0391317062919805,0.0391317062919805,0.0391317062919805,"Public"
"1978-05-31",-0.00822622871899397,0.0206101512479655,0,0,0.0584726901497836,-0.00362117491196305,-0.0206101512479655,0,0,-0.00362117491196305,-0.00362117491196305,-0.00362117491196305,-0.00362117491196305,"Public"
"1978-06-30",0.00721981188129907,0.00258329692699103,0,0,-0.112808737409594,-0.0196531952968544,-0.00258329692699103,0,0,-0.0196531952968544,-0.0196531952968544,-0.0196531952968544,-0.0196531952968544,"Public"
"1978-07-31",0.00549461313322988,0.0617236674552442,0,0,-0.0406881987242214,-0.0142370431967344,-0.0617236674552442,0,0,-0.0142370431967344,-0.0142370431967344,-0.0142370431967344,-0.0142370431967344,"Public"
"1978-08-31",0.0246648340327514,-0.00226299955181751,0,0,0.00416139021021596,0.0017685571593372,0.00226299955181751,0,0,0.0017685571593372,0.0017685571593372,0.0017685571593372,0.0017685571593372,"Public"
"1978-09-30",0.0295806720355461,-0.0182205036260319,0,0,0.0418911988013756,-0.010672385068662,0.0182205036260319,0,0,-0.010672385068662,-0.010672385068662,-0.010672385068662,-0.010672385068662,"Public"
"1978-10-31",0.084354727781299,-0.104229975507302,0,0,0.0298149770017662,-0.0577571281865222,0.104229975507302,0,0,-0.0577571281865222,-0.0577571281865222,-0.0577571281865222,-0.0577571281865222,"Public"
"1978-11-30",-0.0960595487947657,0.0593610324078548,0,0,0.0619320712361836,0.0577938510725092,-0.0593610324078548,0,0,0.0577938510725092,0.0577938510725092,0.0577938510725092,0.0577938510725092,"Public"
"1978-12-31",0.0507224339604709,-0.0191800724286321,0,0,-0.043372875291876,-0.00409126212213617,0.0191800724286321,0,0,-0.00409126212213617,-0.00409126212213617,-0.00409126212213617,-0.00409126212213617,"Public"
"1979-01-31",-0.0272569402100475,0.0521681714069184,0,0,0.0423686684559133,0.0373183908432021,-0.0521681714069184,0,0,0.0597569610228089,0.0597569610228089,0.0597569610228089,0.0597569610228089,"Public"
"1979-02-28",0.0023498405137122,-0.0219478623245161,0,0,0.0748969278541842,0.010587977945172,0.0219478623245161,0,0,-0.00921825090790778,-0.00921825090790778,-0.00921825090790778,-0.00921825090790778,"Public"
"1979-03-31",-0.0029156074855111,0.043069455511899,0,0,-0.058232351392067,0.0327793885773379,-0.043069455511899,0,0,0.0513074798312437,0.0513074798312437,0.0513074798312437,0.0513074798312437,"Public"
"1979-04-30",-0.0221032013902034,0.0205733385902497,0,0,0.0579826730677006,0.00484006671912829,-0.0205733385902497,0,0,0.0258223746957714,0.0258223746957714,0.0258223746957714,0.0258223746957714,"Public"
"1979-05-31",-0.0241963069587545,0.00650564541981578,0,0,-0.0317544657961139,-0.00069136852355068,-0.00650564541981578,0,0,0.0034666330908818,0.0034666330908818,0.0034666330908818,0.0034666330908818,"Public"
"1979-06-30",0.0328828196949273,-0.00487141255280229,0,0,-0.0148054072104616,0.00808335218273443,0.00487141255280229,0,0,0.0250632340829211,0.0250632340829211,0.0250632340829211,0.0250632340829211,"Public"
"1979-07-31",0.0191434385294468,-0.0117643584906661,0,0,-0.0509333044241546,-0.00242226587719505,0.0117643584906661,0,0,0.0230911881306713,0.0230911881306713,0.0230911881306713,0.0230911881306713,"Public"
"1979-08-31",0.0160206434419223,0.0224920186098997,0,0,0.0647630649549405,0.0119795244868762,-0.0224920186098997,0,0,0.03707834175647,0.03707834175647,0.03707834175647,0.03707834175647,"Public"
"1979-09-30",0.0390901629144349,-0.017207512006879,0,0,0.0193196973810446,-0.0191401008882293,0.017207512006879,0,0,-0.026212592453345,-0.026212592453345,-0.026212592453345,-0.026212592453345,"Public"
"1979-10-31",-0.0493798469615091,-0.0311054364245283,0,0,0.0477977853646994,0.00525966590661998,0.0311054364245283,0,0,-0.0439061479674192,-0.0439061479674192,-0.0439061479674192,-0.0439061479674192,"Public"
"1979-11-30",0.0446484637579341,-0.0149447923983156,0,0,0.0351195045171005,0.013682945998815,0.0149447923983156,0,0,0.048462234841294,0.048462234841294,0.048462234841294,0.048462234841294,"Public"
"1979-12-31",0.0143329435681467,0.011566585113311,0,0,-0.00983392625777992,-0.00693009398794655,-0.011566585113311,0,0,0.0396627834734316,0.0396627834734316,0.0396627834734316,0.0396627834734316,"Public"
"1980-01-31",-0.0150417412094264,0.0717283787782175,0,0,0.000132793137879832,0.00492448903466678,-0.0717283787782175,0,0,0.0210546117060106,0.0210546117060106,0.0210546117060106,0.0210546117060106,"Public"
"1980-02-29",-0.0411318934446041,0.041500451137433,0,0,-0.00970035652531384,-0.033948439349634,-0.041500451137433,0,0,-0.0187497038885881,-0.0187497038885881,-0.0187497038885881,-0.0187497038885881,"Public"
"1980-03-31",-0.121840459664103,0.0011205379006229,0,0,-0.0417585192171933,-0.01189296254581,-0.0011205379006229,0,0,-0.100362242565177,-0.100362242565177,-0.100362242565177,-0.100362242565177,"Public"
"1980-04-30",0.102808026922691,-0.0414907954920511,0,0,-0.0255840721779436,-0.0054013820158981,0.0414907954920511,0,0,-0.00225854987987846,-0.00225854987987846,-0.00225854987987846,-0.00225854987987846,"Public"
"1980-05-31",0.0436895940810679,0.0031004837484029,0,0,0.0105286034892106,0.014601058686007,-0.0031004837484029,0,0,0.0302079728527903,0.0302079728527903,0.0302079728527903,0.0302079728527903,"Public"
"1980-06-30",0.0278073628978227,0.0177832295360794,0,0,0.00770242204759364,0.00360477741364165,-0.0177832295360794,0,0,-0.00350989886938057,-0.00350989886938057,-0.00350989886938057,-0.00350989886938057,"Public"
"1980-07-31",0.00716668180452593,0.022485206735379,0,0,0.0156768540940091,-0.00851053162405622,-0.022485206735379,0,0,0.0712055798297059,0.0712055798297059,0.0712055798297059,0.0712055798297059,"Public"
"1980-08-31",-0.0112973604095685,0.0303027968828231,0,0,-0.00317069126277617,0.0329987553003895,-0.0303027968828231,0,0,0.045555927673032,0.045555927673032,0.045555927673032,0.045555927673032,"Public"
"1980-09-30",-0.0162707804414218,0.0452776893597279,0,0,0.02391960123993,0.0429036132384018,-0.0452776893597279,0,0,0.00160589082069673,0.00160589082069673,0.00160589082069673,0.00160589082069673,"Public"
"1980-10-31",-0.0493049022682135,0.0774624315999438,0,0,0.00226372485687671,-0.00384105937146718,-0.0774624315999438,0,0,0.0109249723663727,0.0109249723663727,0.0109249723663727,0.0109249723663727,"Public"
"1980-11-30",-0.0160705043665604,0.0560694308100466,0,0,-0.0540765963463988,-0.0447063510651045,-0.0560694308100466,0,0,0.0279371795270995,0.0279371795270995,0.0279371795270995,0.0279371795270995,"Public"
