"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",0.84375,23.9328180040685,18,NA,NA,0,FALSE,TRUE,0.143,0.901149430351503,0.888024310189953,1.01421385992543,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:58:55,23.9328180040685,NA,NA,NA
"Nelder-Mead1",0.693330515496954,23.1442548127582,71,NA,NA,0,FALSE,TRUE,0.637,2.48086565642518,0.748704228957238,1.44624884380861,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:58:59,23.1442548127582,0.00180830506264158,0.00109612025631627,0.000441682185529741
"Nelder-Mead2",0.91142578125,14.3801454256653,24,NA,NA,0,TRUE,TRUE,0.199,2.32659131986597,0.836731538986999,1.97691525259829,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:58:55,14.3801454256653,NA,NA,NA
"Nelder-Mead11",0.998028386676485,14.0013657916527,65,NA,NA,0,FALSE,TRUE,0.564,0.091363322689216,0.999999983767415,0.0392741413500677,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:58:59,14.0013657916527,-0.000901306451077266,0.00011638744421457,0.000233332885449612
"Nelder-Mead3",0.93623046875,14.372727024495,24,NA,NA,0,TRUE,TRUE,0.184,1.15606178424292,0.941231976427505,1.63393130126881,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:58:55,14.372727024495,NA,NA,NA
"Nelder-Mead12",1.19785611417967,11.2990894559011,75,NA,NA,0,FALSE,TRUE,0.723,1.91939917987031,0.930484981380709,1.35217680604621,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:58:58,11.2990894559011,-0.00235456991172001,0.0699391414183642,0.0277318490092449
"Nelder-Mead4",0.862109375,20.7795923619558,24,NA,NA,0,TRUE,TRUE,0.218,42.5442177734201,4.45227721357355e-09,75.7440630812261,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:59:08,20.7795923619558,NA,NA,NA
"Nelder-Mead13",0.95532282415525,20.5154610973425,57,NA,NA,0,FALSE,TRUE,0.590999999999999,1.22096832817387,0.99851026198182,1.4905403848411,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:59:11,20.5154610973425,-0.000998184301997185,0.0646867904140408,0.025803638442945
"Nelder-Mead5",0.9228515625,16.0697784305979,26,NA,NA,0,TRUE,TRUE,0.271000000000001,2.9688363041642,0.818836985839574,2.29740803415432,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:59:09,16.0697784305979,NA,NA,NA
"Nelder-Mead14",0.855546037464895,15.8883164434014,69,NA,NA,0,FALSE,TRUE,0.673,0.207365417233114,0.999551464296186,0.17283667060802,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:59:13,15.8883164434014,0.000690037905891927,0.000676524120317706,0.000539273838150597
