"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",0.9015625,13.1339625671584,20,NA,NA,0,TRUE,TRUE,0.226,1.03753204878858,0.918651853024957,1.48850693594239,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:29,13.1339625671584,NA,NA,NA
"Nelder-Mead1",1.24464535857499,11.9019143452152,67,NA,NA,0,FALSE,TRUE,0.712,0.774653517302139,0.982202866752776,1.07719018628005,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:32,11.9019143452152,-0.0021348525030934,0.0018619486334217,0.00101551659725221
"Nelder-Mead2",1.1552734375,16.5490029087436,22,NA,NA,0,TRUE,TRUE,0.254,0.631404030778824,0.921900313120192,0.434919868340323,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:28,16.5490029087436,NA,NA,NA
"Nelder-Mead11",0.709835911219084,12.7207039019748,115,NA,NA,0,FALSE,TRUE,1.382,6.8304213301018,0.140294402377,4.28825582249291,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:34,12.7207039019748,0.00333643747014877,0.0106772082759784,0.0191248786623209
"Nelder-Mead3",0.95673828125,9.58187480117046,22,NA,NA,0,TRUE,TRUE,0.244,0.804929714261056,0.972221165146415,0.820569645848619,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .103",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:29,9.58187480117046,NA,NA,NA
"Nelder-Mead12",0.934585271954404,9.57573720371181,71,NA,NA,0,FALSE,TRUE,0.917,7.63617646248067,0.882704524713406,3.39658044817343,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .103",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:33,9.57573720371181,0.000135577744254078,0.0804579698555925,0.0326324562905841
"Nelder-Mead4",1.36796875,22.2108997712375,24,NA,NA,0,TRUE,TRUE,0.338,0.40741307531237,0.880831456217513,0.870337932313859,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .104",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:33,22.2108997712375,NA,NA,NA
"Nelder-Mead13",0.789595367946957,18.4923882722645,69,NA,NA,0,FALSE,TRUE,0.778,151.759814851988,0,84.8221630186547,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .104",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:36,18.4923882722645,0.00375143870168361,0.0368023237629662,0.0401580096509466
"Nelder-Mead5",1.065234375,17.2818312597381,22,NA,NA,0,TRUE,TRUE,0.217000000000001,0.939601743609691,0.951124804332538,2.17962283592639,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .105",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:34,17.2818312597381,NA,NA,NA
"Nelder-Mead14",0.784209276619489,16.6656721750912,65,NA,NA,0,FALSE,TRUE,0.671999999999999,8.98708076605686,0.152524396975468,6.03197353535476,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .105",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:38,16.6656721750912,0.00170944094050789,0.0208614553376304,0.0172541305598559
"Nelder-Mead6",0.940625,11.8566326947557,24,NA,NA,0,TRUE,TRUE,0.25,1.66243977887219,0.921370623487225,1.68709803027802,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .106",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:35,11.8566326947557,NA,NA,NA
"Nelder-Mead15",0.77344487611815,11.5360602802465,63,NA,NA,0,FALSE,TRUE,0.609999999999999,10.7910341340161,0.0503618993558316,5.12073027099446,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .106",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:38,11.5360602802465,0.00104935140757334,0.0364604878887625,0.0207266009496045
"Nelder-Mead7",1.075,12.8928683059768,24,NA,NA,0,TRUE,TRUE,0.238,0.539670139727021,0.967714230152213,0.62593654395162,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .107",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:37,12.8928683059768,NA,NA,NA
"Nelder-Mead16",0.823750793673359,11.4837300431919,67,NA,NA,0,FALSE,TRUE,0.652000000000001,0.160720162599445,0.999598897488185,0.068980916421477,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .107",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:49:40,11.4837300431919,0.00182653300162419,0.000422334619444151,0.000331595880471261
