"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",0.8931640625,22.2406237901963,22,NA,NA,0,TRUE,TRUE,0.302,1.04380268829071,0.911207465003169,1.49512988121014,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:53:52,22.2406237901963,NA,NA,NA
"Nelder-Mead1",1.41693383635066,19.7297657857706,73,NA,NA,0,FALSE,TRUE,0.811,1.15703122551986,0.890155755006841,0.461885768420868,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:53:54,19.7297657857706,-0.00302929814536004,0.00090862335546628,0.000523670316018001
"Nelder-Mead2",1.13125,25.6736585779008,22,NA,NA,0,TRUE,TRUE,0.209,0.634820681081603,0.933596927419117,0.434276910660689,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:53:51,25.6736585779008,NA,NA,NA
"Nelder-Mead11",0.800506705123315,23.0945169889027,69,NA,NA,0,FALSE,TRUE,0.737,0.126402986804841,0.999682149599722,0.0693373665825689,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:53:55,23.0945169889027,0.00241322322946341,0.000788706434673128,0.00043321933997739
"Nelder-Mead3",0.91025390625,16.7159230610842,24,NA,NA,0,TRUE,TRUE,0.319,0.800914499183652,0.94269824398397,0.815845620165871,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .103",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:53:52,16.7159230610842,NA,NA,NA
"Nelder-Mead12",0.919258817515662,16.7145040492303,65,NA,NA,0,FALSE,TRUE,0.716,7.74891416996989,0.822242455707435,3.38109951227554,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .103",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:53:56,16.7145040492303,-5.99414666538678e-05,0.0815507977522083,0.0326049362234477
"Nelder-Mead4",1.2359375,35.5152280650306,18,NA,NA,0,TRUE,TRUE,0.168,0.455193565913393,0.914473850384892,0.95351809260923,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .104",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:53:55,35.5152280650306,NA,NA,NA
"Nelder-Mead13",0.955475429856415,34.3607898851304,65,NA,NA,0,FALSE,TRUE,0.694,14.8018280656605,0.80458245199413,7.54230651660838,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .104",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:53:59,34.3607898851304,0.00186138366589148,0.215358632138207,0.0943600690126789
"Nelder-Mead5",0.9169921875,29.0197352329008,22,NA,NA,0,TRUE,TRUE,0.226,0.940973166975859,0.937742044754033,2.2259810821662,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .105",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:53:57,29.0197352329008,NA,NA,NA
"Nelder-Mead14",0.788586931549625,28.8306617317526,67,NA,NA,0,FALSE,TRUE,0.715999999999999,10.4063848785844,0.0889149656419531,6.01066385450988,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .105",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:54:00,28.8306617317526,0.00084999917221904,0.0157933063076664,0.0151474140356218
"Nelder-Mead6",0.8732421875,18.396328320678,26,NA,NA,0,TRUE,TRUE,0.281,1.69560711689964,0.829820765080485,1.7204878751649,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .106",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:53:57,18.396328320678,NA,NA,NA
"Nelder-Mead15",0.783233477809228,18.2625906365928,73,NA,NA,0,FALSE,TRUE,0.721,0.97086183378587,0.978098877102807,0.619082492990888,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .106",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:54:01,18.2625906365928,0.00060851616186901,0.00152732901997316,0.00136496391410814
"Nelder-Mead7",1.06474609375,19.6084398215606,22,NA,NA,0,TRUE,TRUE,0.222,0.541632277459328,0.972025060135453,0.625977779809971,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .107",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-17 22:54:00,19.6084398215606,NA,NA,NA
