"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.08818359375,9.34859039319639,22,NA,NA,0,TRUE,TRUE,0.445,1.58082042357606,0.889132155389286,1.70180731017548,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:17,9.34859039319639,NA,NA,NA
"Nelder-Mead1",1.07472127418132,9.34691066846819,65,NA,NA,0,FALSE,TRUE,1.353,1.3704208669087,0.994770880019864,0.573006480083212,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:24,9.34691066846819,9.37635431910167e-05,0.000817988533230414,0.00149968044741855
"Nelder-Mead2",1.059765625,16.3011771950447,20,NA,NA,0,TRUE,TRUE,0.374,1.45699086128458,0.930609536694416,1.50135296605516,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:17,16.3011771950447,NA,NA,NA
"Nelder-Mead11",2.21484375000001,6.83977338805899,19,NA,NA,0,TRUE,NA,0.345,2.54623846430691,0.0157846272650863,0.832596946051578,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:20,6.83977338805899,6.91328125,0.030774761518915,0.0100630686462781
"Nelder-Mead3",0.8576171875,8.48950686680937,26,NA,NA,0,TRUE,TRUE,0.431,2.49803994210458,0.722081757929899,4.76893593945378,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:19,8.48950686680937,NA,NA,NA
"Nelder-Mead12",0.835872348582861,8.48456444149474,77,NA,NA,0,FALSE,TRUE,1.618,23.4496182217249,0.000607301283514383,13.6533935606072,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:30,8.48456444149474,0.000153096265439955,0.206738368898829,0.0986459194991767
"Nelder-Mead4",1.036328125,13.8451562103814,20,NA,NA,0,TRUE,TRUE,0.420999999999999,3.10903232957507,0.910073909904869,4.11741466571562,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:26,13.8451562103814,NA,NA,NA
"Nelder-Mead13",-0.272656250000004,6.82678548073689,21,NA,NA,0,TRUE,FALSE,0.41,0.901152164144595,0.435929562761148,0.297943250937927,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:28,6.82678548073689,6.721875,0.0210902543742346,0.00697296106183353
"Nelder-Mead5",0.85234375,9.95439808083045,24,NA,NA,0,TRUE,TRUE,0.507000000000001,7.47503734753589,0.269707681635655,8.58618878252924,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:30,9.95439808083045,NA,NA,NA
"Nelder-Mead14",1.08612261674606,9.59742958085476,115,NA,NA,0,FALSE,TRUE,2.673,14.4863108563944,0.459239062669422,8.12477515942162,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:37,9.59742958085476,-0.00152170650029736,0.0368890230107043,0.0182950371696683
"Nelder-Mead6",1.2275390625,13.502270767514,22,NA,NA,0,TRUE,TRUE,0.405000000000001,9.64358995473759,0.0282143223768924,10.528976598722,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:34,13.502270767514,NA,NA,NA
"Nelder-Mead15",2.21484375000001,6.69496079152074,19,NA,NA,0,TRUE,NA,0.401000000000002,2.5781921144945,0.014051216386759,0.842251813441033,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:36,6.69496079152074,6.91328125,0.0305887087436996,0.00999281444751915
"Nelder-Mead7",1.0615234375,8.01196599594545,20,NA,NA,0,TRUE,TRUE,0.413,2.06904443186601,0.898707134560799,3.15044135141436,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:37,8.01196599594545,NA,NA,NA
"Nelder-Mead16",0.908513233645304,7.78608375380787,75,NA,NA,0,FALSE,TRUE,1.682,0.206815828048444,0.999821019528688,0.0891742466862713,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",1,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 22:21:47,7.78608375380787,0.000939535195255154,0.000305811253922179,0.00037482954575316
