"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",0.9392578125,14.2420958462773,24,NA,NA,0,TRUE,TRUE,0.2,0.881240758927559,0.957310830321232,0.944939990003973,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:03:15,14.2420958462773,NA,NA,NA
"Nelder-Mead1",0.6541998303865,12.1285681474176,67,NA,NA,0,FALSE,TRUE,0.594,0.129981490467509,0.998990478411305,0.0736545417838601,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:03:19,12.1285681474176,0.00295392407785986,0.000890432896396201,0.00052499115033605
"Nelder-Mead2",0.936083984375,9.99655386184773,26,NA,NA,0,TRUE,TRUE,0.239,6.61191102267378,0.672582012531709,13.0858024237022,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:03:15,9.99655386184773,NA,NA,NA
"Nelder-Mead11",0.989052650459481,9.90486148938029,65,NA,NA,0,FALSE,TRUE,0.59,42.2997172577208,0.898368851332513,23.5695355279005,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:03:19,9.90486148938029,-0.000555494953225377,0.166788115086446,0.141051433185389
"Nelder-Mead3",0.99267578125,9.87698486868535,22,NA,NA,0,TRUE,TRUE,0.158,1.10918981623538,0.993518097939756,1.56331284661716,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:03:15,9.87698486868535,NA,NA,NA
"Nelder-Mead12",1.15790706286437,8.96366621333201,63,NA,NA,0,FALSE,TRUE,0.593,1.80701219289946,0.96013783816243,1.4371661167784,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:03:17,8.96366621333201,-0.00164395171010341,0.0684951537654338,0.0285733342656515
"Nelder-Mead4",0.91904296875,14.9368617912633,24,NA,NA,0,TRUE,TRUE,0.252,101.977537448046,1.11022302462516e-16,177.557596813648,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:03:22,14.9368617912633,NA,NA,NA
"Nelder-Mead13",0.811939626127567,14.6191643330459,61,NA,NA,0,FALSE,TRUE,0.483000000000001,0.103464002566245,0.999810727551941,0.0975610808288158,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:03:25,14.6191643330459,0.00117865228683911,0.000416357757799482,0.000436636354524281
"Nelder-Mead5",0.9296875,10.8867231094986,24,NA,NA,0,TRUE,TRUE,0.198,2.94795936730512,0.835792447589428,2.27616741337886,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:03:24,10.8867231094986,NA,NA,NA
"Nelder-Mead14",0.810438200062758,10.4736747500395,63,NA,NA,0,FALSE,TRUE,0.609,0.289287964732468,0.998497502502883,0.217889218115686,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 15:03:28,10.4736747500395,0.00122187911601159,0.000677625499282572,0.000677578471393692
