"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.06884765625,20.8481837228216,24,NA,NA,0,TRUE,TRUE,0.584,1.38530529918892,0.924016954352714,1.63533831667836,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:05,20.8481837228216,NA,NA,NA
"Nelder-Mead1",1.44762373965284,19.2688411476457,89,NA,NA,0,FALSE,TRUE,1.983,7.5814435023229,0.00315429141568102,3.28176574372738,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:12,19.2688411476457,-0.00267268121459358,0.0683263495326915,0.0234050515182722
"Nelder-Mead2",0.88720703125,24.7136185333324,24,NA,NA,0,TRUE,TRUE,0.476999999999999,6.55747607785914,0.459520166584367,10.7314299251757,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:06,24.7136185333324,NA,NA,NA
"Nelder-Mead11",0.671290822356918,24.0878563124782,83,NA,NA,0,FALSE,TRUE,1.891,0.153620568857347,0.998725894958224,0.0768021470376461,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:19,24.0878563124782,0.00154122000177495,0.000479636670180675,0.00043499318654549
"Nelder-Mead3",0.8576171875,14.8867121731211,26,NA,NA,0,TRUE,TRUE,0.497999999999999,2.49803994210458,0.722081757929899,4.76893593945378,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:07,14.8867121731211,NA,NA,NA
"Nelder-Mead12",0.980321494078377,14.6359716590826,69,NA,NA,0,FALSE,TRUE,1.599,34.4962136260187,0.794333666378193,15.8095126410527,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:17,14.6359716590826,-0.000918823363626053,0.250523954033607,0.107196022501476
"Nelder-Mead4",0.83427734375,24.2146713957912,26,NA,NA,0,TRUE,TRUE,0.535,1.1386371253467,0.850329543560527,1.93583134311447,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:25,24.2146713957912,NA,NA,NA
"Nelder-Mead13",0.324113421094682,21.5224332658918,77,NA,NA,0,FALSE,TRUE,1.612,0.0268332343165556,0.999835517312877,0.0314997095124939,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:35,21.5224332658918,0.00356022265357296,0.000735619369609976,0.00032219628317131
"Nelder-Mead5",0.81298828125,19.955759140281,26,NA,NA,0,TRUE,TRUE,0.536000000000001,7.4733951065385,0.162229473510405,8.62745414619414,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:30,19.955759140281,NA,NA,NA
"Nelder-Mead14",1.14929630085652,18.9289500412266,131,NA,NA,0,FALSE,TRUE,2.931,34.4622992661278,1.78489557212114e-06,17.9338546813778,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:40,18.9289500412266,-0.00229838913377439,0.0131548373512153,0.00712687979903955
"Nelder-Mead6",1.13583984375,25.3839622444287,22,NA,NA,0,TRUE,TRUE,0.543999999999999,1.06056663387612,0.885447400483273,0.722886701860756,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:30,25.3839622444287,NA,NA,NA
"Nelder-Mead15",0.844909045390878,23.8718440228354,87,NA,NA,0,FALSE,TRUE,2.31,0.0488937562331351,0.999971239838597,0.0689259563571011,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:43,23.8718440228354,0.00219249410333893,0.000801852140158957,0.00042726273502488
"Nelder-Mead7",0.949609375,19.0091308992876,22,NA,NA,0,TRUE,TRUE,0.460000000000001,1.05638551073027,0.957547118297439,1.15393630132827,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:48,19.0091308992876,NA,NA,NA
"Nelder-Mead16",0.95932952317785,19.0079435744637,63,NA,NA,0,FALSE,TRUE,1.248,1.14368246867279,0.998918809751632,1.95577405854024,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:58,19.0079435744637,-6.89848792864822e-05,0.00310154879299427,0.00239574643534012
"Nelder-Mead8",1.12353515625,28.041661101708,22,NA,NA,0,TRUE,TRUE,0.440999999999999,1.2671384732994,0.875610427424059,1.65599633482693,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .104",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:54,28.041661101708,NA,NA,NA
"Nelder-Mead17",0.885708593116501,27.3869379175807,67,NA,NA,0,FALSE,TRUE,1.489,0.15966218750042,0.999833544321325,0.0761595359420619,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .104",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:04,27.3869379175807,0.00168056521949467,0.000870019419061108,0.000473502313075354
"Nelder-Mead9",0.89228515625,29.6182881033712,24,NA,NA,0,TRUE,TRUE,0.451999999999998,1.42072925848887,0.878371754664874,3.26839887271747,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .105",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:46:55,29.6182881033712,NA,NA,NA
"Nelder-Mead18",0.697940000064016,29.2300412350222,83,NA,NA,0,FALSE,TRUE,2.032,9.4225586472937,0.0174140688897004,6.22260967468561,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .105",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:04,29.2300412350222,0.00136549743360881,0.029772566547254,0.025375292163908
"Nelder-Mead10",0.89033203125,17.1965440983864,24,NA,NA,0,TRUE,TRUE,0.512999999999998,2.81590584670794,0.757462505836709,2.75486161214169,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .106",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:12,17.1965440983864,NA,NA,NA
"Nelder-Mead19",0.825242195267011,17.133270773233,71,NA,NA,0,FALSE,TRUE,1.52,23.7634531538602,0.00017985526500941,11.4836473122795,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .106",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:19,17.133270773233,0.000461119983501135,0.147854708727997,0.0677263100593312
"Nelder-Mead20",1.03212890625,18.468083301724,24,NA,NA,0,TRUE,TRUE,0.485999999999997,0.94956282331005,0.975661582363762,1.64965460472331,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .107",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:14,18.468083301724,NA,NA,NA
"Nelder-Mead110",0.892311793070878,18.0904611892327,67,NA,NA,0,FALSE,TRUE,1.482,0.954722634437438,0.994728553288914,1.66203331407183,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .107",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:22,18.0904611892327,0.00103060719069106,0.00195640766154756,0.00213948981138329
"Nelder-Mead21",0.9408203125,20.9914496228924,24,NA,NA,0,TRUE,TRUE,0.493000000000002,1.12254183723444,0.947034152784001,1.54995253908392,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .108",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:15,20.9914496228924,NA,NA,NA
"Nelder-Mead111",1.01428064234705,20.9289747624013,67,NA,NA,0,FALSE,TRUE,1.363,0.380217070865828,0.99998525894277,0.177333509807505,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .108",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:18,20.9289747624013,-0.0005063596317882,0.000220931446632003,0.000523042524609958
"Nelder-Mead22",1.1,24.0709028071979,20,NA,NA,0,TRUE,TRUE,0.333999999999996,1.2767321202296,0.898407590277659,1.37561860778943,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .109",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:22,24.0709028071979,NA,NA,NA
"Nelder-Mead112",1.15740524892917,24.0223775761454,65,NA,NA,0,FALSE,TRUE,1.678,3.31638641270419,0.872616449281174,1.84682180233252,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .109",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:27,24.0223775761454,-0.000424585962810653,0.0387506326713495,0.014713906708439
"Nelder-Mead23",1.06064453125,32.8736352570589,22,NA,NA,0,TRUE,TRUE,0.465000000000003,12.8297470254949,0.436537182671282,22.6225327262256,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .11",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:24,32.8736352570589,NA,NA,NA
"Nelder-Mead113",0.791265062616079,32.2596162597162,65,NA,NA,0,FALSE,TRUE,1.677,38.0533600926135,1.99840144432528e-14,28.7428080465013,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .11",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:32,32.2596162597162,0.00186043520207821,0.184515007248519,0.0808278673323484
"Nelder-Mead24",1.01025390625,24.2217690057368,22,NA,NA,0,TRUE,TRUE,0.431000000000004,1.26252383682743,0.989671033718559,2.9810056204119,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .110",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:26,24.2217690057368,NA,NA,NA
"Nelder-Mead114",0.985902957949907,24.214401499258,59,NA,NA,0,FALSE,TRUE,1.32,0.281088030907596,0.999992149434473,0.108637980888143,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .110",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:33,24.214401499258,0.000175215053832289,0.000250625038442926,0.000395760283861429
"Nelder-Mead25",1.04375,24.9671433843794,22,NA,NA,0,TRUE,TRUE,0.452999999999996,1.78698661749465,0.937684342416064,1.7688931238203,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .111",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:30,24.9671433843794,NA,NA,NA
"Nelder-Mead115",1.20048167773565,24.7052614101474,61,NA,NA,0,FALSE,TRUE,1.485,9.16879710887532,0.184591771739563,3.87780832936735,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .111",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:34,24.7052614101474,-0.00111593626567412,0.0797428359186883,0.0297165712855398
"Nelder-Mead26",1.0279296875,24.8698601350107,22,NA,NA,0,TRUE,TRUE,0.489000000000004,5.25619963451159,0.883286716909009,6.30933274307889,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .112",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:35,24.8698601350107,NA,NA,NA
"Nelder-Mead116",1.02731715603339,24.8698565342061,59,NA,NA,0,FALSE,TRUE,1.486,5.56566678617445,0.988508707705751,6.16366670112217,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .112",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:39,24.8698565342061,4.2516059920672e-06,0.099093866864026,0.04066914727094
"Nelder-Mead27",1.27392578125,46.0653783473295,26,NA,NA,0,TRUE,TRUE,0.463000000000001,2.46999710031775,0.498662390448993,3.31296331461851,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .113",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:37,46.0653783473295,NA,NA,NA
"Nelder-Mead117",1.49740510501574,45.6214620899361,71,NA,NA,0,FALSE,TRUE,1.695,23.6171879622756,0,8.61698289455519,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .113",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:41,45.6214620899361,-0.00164243726891762,0.129106912544123,0.0459466786152168
"Nelder-Mead28",0.723828125,22.2609317439194,22,NA,NA,0,TRUE,TRUE,0.519999999999996,9.03121558802868,0.0126252864484178,13.8721560902404,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .114",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 00:47:39,22.2609317439194,NA,NA,NA
