"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.038427734375,22139.157693719,26,NA,NA,0,TRUE,TRUE,0.26,14.1712358656316,0.586050332872995,15.2623401336966,"MKT","PE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:13,166083.777393894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.07334268460654,21632.3927824168,53,NA,NA,0,TRUE,TRUE,0.505,20.6102338989594,0.063201503713509,23.6720393067409,"ME","PE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:15,182855.122083004,-0.290492687873666,3.2695763859572,6.02872262595704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.09713380158428,20806.1920333095,55,NA,NA,0,TRUE,TRUE,0.517,11.9093040944389,5.24994003825441e-09,10.7450318965892,"IA","PE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:18,173688.262814888,NA,NA,NA,-0.409619987116821,17.8470235110265,18.4744645020436,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",0.808373866369894,18519.0042909851,61,NA,NA,0,TRUE,TRUE,0.52,32.9747228058015,0,16.4867242854186,"ROE","PE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:19,148758.104465424,NA,NA,NA,NA,NA,NA,1.00355698605833,8.42406547695507,4.35652707706079,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",0.916114532335917,21210.1935283866,55,NA,NA,0,TRUE,TRUE,0.5,21.4553292085208,0.871622604889346,21.8348065959181,"EG","PE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:21,160309.358708267,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250424050023031,5.83930915058455,3.12568448745387,NA,NA,NA
"Nelder-Mead5",0.976386245860965,22015.4717263931,67,NA,NA,0,FALSE,TRUE,0.616,3.69679709860228,0.996198359411049,5.2019469385034,"Alpha","PE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:24,162743.023387711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000437108380924656,0.0460068191833604,0.0332212052533667
"Nelder-Mead6",0.93203125,6044.07005134672,24,NA,NA,0,TRUE,TRUE,0.225,2.52602211343343,0.863680803297168,5.34942562155958,"MKT","VC",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:13,42087.7375572732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.10429050425767,4868.73343609769,65,NA,NA,0,TRUE,TRUE,0.533,1.54944466976091,0.0113232862159538,2.63751791802859,"ME","VC",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:16,7427.69123825019,-1.54451424897834,1.8700020462527,1.13322994813965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.09051750833301,4982.25601897917,63,NA,NA,0,TRUE,TRUE,0.52,1.94696223279282,0.204995290167956,3.55236472798851,"IA","VC",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:18,18320.8605243809,NA,NA,NA,-1.64433648316805,1.07514034365129,2.23349765892421,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.28542115691368,5487.80428848102,55,NA,NA,0,TRUE,TRUE,0.508,2.41401923559377,4.44089209850063e-16,5.19015029582699,"ROE","VC",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:21,12164.9899734833,NA,NA,NA,NA,NA,NA,-1.19633381857312,6.77855873427094,4.67294658269939,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.36231717636632,5563.26005571172,55,NA,NA,0,TRUE,TRUE,0.475,7.32647949784274,7.7715611723761e-16,4.17717643108195,"EG","VC",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:23,17641.0164449422,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.836123732731945,6.860598716219,3.30762063748805,NA,NA,NA
"Nelder-Mead51",2.04609556570883,4856.05143978979,81,NA,NA,0,FALSE,TRUE,0.694000000000001,20.7562708513711,0,10.210856483937,"Alpha","VC",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:25,23210.5089534821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00811798227191076,0.141948788950884,0.0699512722436738
"Nelder-Mead7",0.8935791015625,2864.91596899808,28,NA,NA,0,TRUE,TRUE,0.166,0.810603937953915,0.931255602209776,1.42016536265453,"MKT","PD",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:13,12882.1419167552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.798849582132285,2006.34073909199,61,NA,NA,0,FALSE,TRUE,0.375,0.925604862461368,7.1135741741557e-08,1.2265193805875,"ME","PD",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:14,9966.90829720264,0.467952587362599,12.6340991056586,8.34923345450632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.80946941847144,2433.09812280452,57,NA,NA,0,TRUE,TRUE,0.31,0.851483792522034,1.53681445425047e-06,1.2761933130919,"IA","PD",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:15,11168.8361131102,NA,NA,NA,0.419379471217519,12.6767705926876,9.34410379744399,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.896235092499592,2801.33587282304,59,NA,NA,0,TRUE,TRUE,0.333,0.833672794853879,0.902304045698808,1.42762727082872,"ROE","PD",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:17,13014.3244201437,NA,NA,NA,NA,NA,NA,-0.111815109225517,4.56250796776502,3.68160284009761,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.814147636978319,2322.83733724668,55,NA,NA,0,FALSE,TRUE,0.32,1.62512822520311,0.9425328325612,0.903104883174263,"EG","PD",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:18,12372.6949456177,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262573597744433,1.96084000382641,3.06766560465545,NA,NA,NA
"Nelder-Mead52",0.712517470357556,2162.25267964523,89,NA,NA,0,FALSE,TRUE,0.510000000000001,0.00786964887315231,0.999997440727495,0.0200730292247006,"Alpha","PD",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:20,12372.3464721054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00156785963676763,0.000151907740930905,0.000134059978591059
"Nelder-Mead8",0.469140625,28695.3106059287,26,NA,NA,0,TRUE,TRUE,0.105,1.65631583757967,0.379254469542304,3.70273604555336,"MKT","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:20,24060.9049634435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.993951362899541,18718.5526172703,81,NA,NA,0,TRUE,TRUE,0.314,6.25827825530212,1.96579863498414e-10,5.46813166971909,"ME","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:22,36792.5315450237,-2.56900680097798,2.61649117754082,1.71859595449819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.974260266593122,19697.688293947,79,NA,NA,0,TRUE,TRUE,0.304,5.36871392707048,0.000164866798099239,4.97479213872866,"IA","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:24,29609.5715458151,NA,NA,NA,-2.76950096003929,1.54037769440971,0.836466248962909,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.254581145325575,19646.2790867237,75,NA,NA,0,TRUE,TRUE,0.305,1.73879778641092,0,1.06522843205434,"ROE","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:24,23385.2029147853,NA,NA,NA,NA,NA,NA,3.65625312008235,8.34793818177935,8.33478636622659,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.587702741055845,28627.8115659485,167,NA,NA,0,TRUE,TRUE,0.649000000000001,11.3064427155775,0.184431914574883,8.46342522672394,"EG","RE",180,0,12,"2000","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:27,24471.6302840276,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.305402528360112,20.3381813900486,14.4268150501816,NA,NA,NA
