"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead41",1.52041604193028,6412.90444681776,63,NA,NA,0,TRUE,TRUE,0.487,14.3566146034582,0,6.66402132172783,"EG","VC",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:08,2764.72435766205,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13096257500038,9.85701183165139,3.7984810737016,NA,NA,NA
"Nelder-Mead51",1.72625783823838,5629.80557455701,85,NA,NA,0,FALSE,TRUE,0.457000000000001,73.1697332917212,0,29.697886772311,"Alpha","VC",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:10,1376.09032756907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00578351165127047,0.323361632663482,0.128635127550465
"Nelder-Mead7",0.89345703125,3579.12748563176,26,NA,NA,0,TRUE,TRUE,0.247,0.693084304947528,0.941135104907029,1.24850851246459,"MKT","PD",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:14:58,3804.73751958567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.755808229798731,2329.92444830722,63,NA,NA,0,FALSE,TRUE,0.475,1.89578934907627,0.034533335342415,1.5431444520629,"ME","PD",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:00,3627.74086188411,0.707846325460787,3.04255523017209,1.8828362472445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.755269051396965,2754.66333666084,59,NA,NA,0,TRUE,TRUE,0.471,1.92873139667247,0.0508337842860922,1.31788142106807,"IA","PD",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:01,4016.19336262186,NA,NA,NA,0.718048726926787,2.85677728249469,2.63212371889921,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.892709109180396,3575.03827055251,49,NA,NA,0,TRUE,TRUE,0.37,2.61105877432716,0.974359311477646,5.10597683510873,"ROE","PD",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:03,3841.02951372407,NA,NA,NA,NA,NA,NA,0.0383841151237903,2.04570865750417,1.50752686688067,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.782433235861076,2942.4446307941,59,NA,NA,0,FALSE,TRUE,0.449000000000001,1.5231847089265,0.0276305494409294,1.26425706517696,"EG","PD",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:05,4523.59066233576,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370441894053253,8.05192031471399,5.20104883548441,NA,NA,NA
"Nelder-Mead52",0.660712571252745,2926.82741574215,125,NA,NA,0,FALSE,TRUE,0.943999999999999,4.57556339534676,0.299603915316799,2.37328569140818,"Alpha","PD",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:08,3842.10602410198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00201244094124482,0.0893172674289555,0.039381517325113
"Nelder-Mead8",0.0532226562499992,3644.49973845195,32,NA,NA,0,TRUE,TRUE,0.180000000000001,2.44833237103214,0.0204479287738599,4.79278168980211,"MKT","NATRES",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:08,1126.52171793913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.00228180394624272,3490.80073445392,67,NA,NA,0,TRUE,TRUE,0.344000000000001,2.61332399939653,0.000673358491756315,5.19889152806405,"ME","NATRES",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:10,1109.68148932856,0.750282713377964,3.5701809701259,4.29576439114476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.0440056403247573,3505.78028928987,65,NA,NA,0,TRUE,TRUE,0.288,1.99885029290377,0,3.04267832444822,"IA","NATRES",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:12,1188.96788572842,NA,NA,NA,0.733133782213917,16.2670630887436,26.108405877992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.0302878036862231,3639.35921835486,59,NA,NA,0,TRUE,TRUE,0.309999999999999,3.1490141917732,0.167694395071471,6.91250781732117,"ROE","NATRES",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:13,1126.61867407782,NA,NA,NA,NA,NA,NA,0.161886153067462,8.95137586154882,23.4620550968872,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.0334289549733504,3643.70455405585,63,NA,NA,0,TRUE,TRUE,0.320999999999998,5.85025953961499,3.66536800910922e-11,12.8433934782327,"EG","NATRES",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:15,1139.11900321231,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0560027267027182,23.5924608767776,52.6712799857179,NA,NA,NA
"Nelder-Mead53",-0.39306455022792,3547.42283031599,91,NA,NA,0,FALSE,TRUE,0.385999999999999,37.1481602000594,0,24.7534324030437,"Alpha","NATRES",180,0,12,"1988","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:17,1134.3007786957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00455762800539915,0.56966812759841,0.351082798273446
