"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead41",1.50179852105866,5058.79001669345,61,NA,NA,0,TRUE,TRUE,0.499000000000001,11.0931388139805,0,4.98696224248605,"EG","VC",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:29,7917.20007360878,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13773343071954,31.6852731981833,12.2847443741608,NA,NA,NA
"Nelder-Mead51",1.65971287879791,4440.85445810715,89,NA,NA,0,FALSE,TRUE,0.719999999999999,59.8246593800797,0,23.7272561772788,"Alpha","VC",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:31,5347.96828109704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00554334459403016,0.18857616030574,0.0769494103180298
"Nelder-Mead7",0.893505859375,3789.4421222709,26,NA,NA,0,TRUE,TRUE,0.192,0.684144215838411,0.941919633208402,1.23101102407116,"MKT","PD",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:18,2420.14208350019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.754595400496134,2439.79149767313,63,NA,NA,0,FALSE,TRUE,0.438,1.85395091236258,0.0199459972069208,1.50913633364826,"ME","PD",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:20,2631.03610513823,0.716389946076828,3.3017543112891,2.01439919120414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.751203049502612,2875.50101299304,63,NA,NA,0,TRUE,TRUE,0.393,1.90330760275314,0.0191033227855187,1.35456157651086,"IA","PD",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:21,2391.64258656521,NA,NA,NA,0.742945117449068,3.24161400687799,2.43283806347282,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.892695661689686,3784.38608607277,49,NA,NA,0,TRUE,TRUE,0.319,2.53976839327635,0.979184828960648,5.1331694825443,"ROE","PD",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:23,2450.10622746126,NA,NA,NA,NA,NA,NA,0.0417833019898353,2.31597310123416,2.02565740424404,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.77621671812455,3067.69291935396,63,NA,NA,0,TRUE,TRUE,0.423,8.28326077785538,2.41877232021181e-07,4.2186460625989,"EG","PD",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:24,2636.18838827664,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392411800156815,18.7650523637235,11.7902786185078,NA,NA,NA
"Nelder-Mead52",0.65868533150265,3089.41578286586,135,NA,NA,0,FALSE,TRUE,0.882,4.92370219671846,0.24354325165788,2.54020416303032,"Alpha","PD",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:27,2427.9533516146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00203104509437535,0.110309862076832,0.0484948429406749
"Nelder-Mead8",0.45078125,20210.8546919055,28,NA,NA,0,TRUE,TRUE,0.166,1.63099356055489,0.370374416504609,3.24629993977323,"MKT","RE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:28,1079.61660050634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.888579790137901,15695.2369882371,79,NA,NA,0,TRUE,TRUE,0.502000000000001,6.60991492914968,0,4.84623405690381,"ME","RE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:30,25880.2522668813,-2.17968657800359,5.21073901768042,2.95178240817379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.948467860550101,15065.7757382957,79,NA,NA,0,TRUE,TRUE,0.366,6.37596544359999,0,5.08366646712432,"IA","RE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:32,47784.2766580278,NA,NA,NA,-2.70364211697943,4.49542755876611,2.2740129826707,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.355276700916319,12154.419862469,145,NA,NA,0,TRUE,TRUE,0.623000000000001,1.42636245718804,0,3.0355681360299,"ROE","RE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:33,154533.157920894,NA,NA,NA,NA,NA,NA,4.89389893294637,8.71490625221866,5.52866842502146,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.619423393221214,20110.0408902901,87,NA,NA,0,TRUE,TRUE,0.373000000000001,48.7504898017142,0,26.9932023361106,"EG","RE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:34,7237.99003530995,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.420297668910195,83.9747834453891,48.112129503337,NA,NA,NA
"Nelder-Mead53",1.75887193384039,18073.0102845351,79,NA,NA,0,FALSE,TRUE,0.343,0.722399138547038,0.86046009900017,0.326293260856579,"Alpha","RE",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:35,13454.5485912346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010028162799829,0.00397037568466597,0.00189422182843665
"Nelder-Mead9",0.0533203124999992,4155.08821409477,32,NA,NA,0,TRUE,TRUE,0.16,2.47239207301012,0.0192546712597639,4.83721406198002,"MKT","NATRES",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:28,2784.76018133374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.0020558591852014,3972.81121055789,67,NA,NA,0,TRUE,TRUE,0.356999999999999,2.62836072041274,0.000358576000793254,5.21321357331919,"ME","NATRES",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:30,3497.72530388956,0.766067871239283,3.6172017452676,4.31874554986984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.0444027314995756,3986.0656634899,63,NA,NA,0,TRUE,TRUE,0.245999999999999,1.63938428909588,0,3.0080950276915,"IA","NATRES",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:31,2859.96597803826,NA,NA,NA,0.766066862588195,13.4034358042513,20.6923405478273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.0273349896073333,4147.52615420516,57,NA,NA,0,TRUE,TRUE,0.220000000000001,5.56745712721493,0.341336626644839,13.0585474805199,"ROE","NATRES",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:33,2660.2737506346,NA,NA,NA,NA,NA,NA,0.185412628948689,24.2147243395658,61.0592275296799,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.0219207515940061,4152.96004960327,59,NA,NA,0,TRUE,TRUE,0.26,2.91154411722955,0.00439923007997867,5.91448162509666,"EG","NATRES",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:34,2730.32519615394,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0897654480300846,5.58161160584514,11.8553300991065,NA,NA,NA
"Nelder-Mead54",-0.413992093195705,4036.18447413926,93,NA,NA,0,FALSE,TRUE,0.356999999999999,21.7667313244194,0,15.7442944932958,"Alpha","NATRES",180,0,12,"1991","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:36,3298.9372890321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00478157787441843,0.425059349195844,0.265940804104297
