"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead41",1.57322013133555,4061.58932463179,97,NA,NA,0,TRUE,TRUE,0.746,35.4670652997926,0,14.3650808953311,"EG","VC",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:49,25134.5648366455,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.22272987110808,83.1265217006673,33.2532108843891,NA,NA,NA
"Nelder-Mead51",1.66161479158682,3749.38629299369,87,NA,NA,0,FALSE,TRUE,0.67,62.8907537869769,0,25.3362596220276,"Alpha","VC",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:51,22172.6075393822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00554219053004513,0.287566652414795,0.116333784465761
"Nelder-Mead7",0.8955078125,3871.94801931213,26,NA,NA,0,FALSE,TRUE,0.171,0.71744313374028,0.940240807088031,1.28435935871214,"MKT","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:37,945.216088777497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.764179343421182,2735.61806146381,65,NA,NA,0,TRUE,TRUE,0.419,1.94868323360327,0.00167268833296819,1.58220050451161,"ME","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:39,2154.10476519832,0.665227413832335,4.70382051228334,2.65196030694716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.768787378508088,3212.77736820804,65,NA,NA,0,TRUE,TRUE,0.445,4.49831734842609,0,2.8248886170962,"IA","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:40,2678.96778771434,NA,NA,NA,0.648554573005923,214.665421248798,129.514099266872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.896310302914571,3867.59376377784,51,NA,NA,0,TRUE,TRUE,0.359,0.627644308507225,0.975209834029422,1.60561018188036,"ROE","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:42,876.976885804752,NA,NA,NA,NA,NA,NA,-0.0355587200150694,5.85564508507371,6.10414055014249,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.795664481173287,3294.41751594393,59,NA,NA,0,TRUE,TRUE,0.378,0.61512580378502,0.664345249630578,1.39395089884792,"EG","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:43,2897.4412992353,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331266244556986,2.79843047618534,3.18595263514425,NA,NA,NA
"Nelder-Mead52",0.690338386619568,3221.63462029991,81,NA,NA,0,FALSE,TRUE,0.485,0.00898243858377097,0.999996131192595,0.0234993223869021,"Alpha","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:45,1544.64693151647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00177215783756683,0.000156248597364253,0.000131403852855459
"Nelder-Mead8",0.4513671875,25197.6103420122,30,NA,NA,0,TRUE,TRUE,0.135000000000002,1.8427464657884,0.312020653019177,3.69164852706619,"MKT","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:46,4228.34974566933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.22440217875089,15803.0623965391,79,NA,NA,0,TRUE,TRUE,0.353999999999999,38.334573355424,0,20.5957830834077,"ME","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:47,66315.5542652627,-3.38612249495853,44.5322739445972,22.9635818235747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.20616765669902,15804.5029674944,83,NA,NA,0,TRUE,TRUE,0.356999999999999,25.2092181927495,0,14.6834266828078,"IA","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:49,45384.2494337023,NA,NA,NA,-3.6683168536533,27.260472786783,14.8212583936862,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.356571549525311,15117.0154956622,145,NA,NA,0,TRUE,TRUE,0.631,1.49869336311401,0,3.16299446856539,"ROE","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:50,13485.0592380609,NA,NA,NA,NA,NA,NA,4.90171932511514,7.88261063885243,5.31707907394592,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.722774417431608,24943.6698082663,71,NA,NA,0,TRUE,TRUE,0.23,448.712971479036,0,267.854016799392,"EG","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:52,8788.32341898759,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.659498494486644,590.923495945933,351.279583868743,NA,NA,NA
"Nelder-Mead53",1.97819202399067,21970.9645184228,79,NA,NA,0,FALSE,TRUE,0.276999999999999,27.7122406528019,0,12.8713841737602,"Alpha","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:52,12571.5251070775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0115620571881112,0.218173059900463,0.098827660561129
"Nelder-Mead9",0.0531249999999992,4718.56742273156,30,NA,NA,0,TRUE,TRUE,0.137,2.74542805796168,0.00933386832839034,5.36404682517237,"MKT","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:47,2024.54289165142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.00893848246196195,4607.98426756181,69,NA,NA,0,TRUE,TRUE,0.289,3.0075196557116,1.60267421556171e-09,5.96404256116942,"ME","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:49,2440.22583695519,0.619296001509065,7.75064428263995,16.2269106659396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.0445551019161931,4597.02357758535,61,NA,NA,0,TRUE,TRUE,0.245999999999999,5.24825614871956,0,9.35852929983746,"IA","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:50,2670.90943289857,NA,NA,NA,0.624717259593308,29.6547072645168,53.3068795850595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.0520509081892661,4718.55512803819,59,NA,NA,0,TRUE,TRUE,0.249000000000001,5.31426020010665,6.26918320155712e-05,13.7237397605831,"ROE","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:51,2030.96253471478,NA,NA,NA,NA,NA,NA,0.00736880516633402,91.9613344645256,235.676108948594,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.113419058494036,4710.04240153266,63,NA,NA,0,TRUE,TRUE,0.208,14.1939715267511,0.0139202325828844,29.507955935734,"EG","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:52,1810.95143949945,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.167378859771997,60.8875570400137,124.570796232213,NA,NA,NA
"Nelder-Mead54",-0.292760272183442,4644.2135642954,87,NA,NA,0,FALSE,TRUE,0.253999999999998,231.966901708021,0,148.530046118707,"Alpha","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:54,2485.29879694968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0035167692835422,2.59537245966729,1.6388209141893
