"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead41",1.20212868804068,3932.46995498344,63,NA,NA,0,TRUE,TRUE,0.536999999999999,69.1346566659392,0,39.9886047176713,"EG","VC",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:06,18409.6538888842,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.617120105894933,64.753555202199,34.009049083088,NA,NA,NA
"Nelder-Mead51",1.57300228986006,3604.87299885474,81,NA,NA,0,FALSE,TRUE,0.715999999999999,95.6886203539515,0,41.2620794056572,"Alpha","VC",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:08,15262.6065473425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0049690507761896,0.421790044320099,0.182945107974884
"Nelder-Mead7",0.894091796875,3116.44496592276,28,NA,NA,0,TRUE,TRUE,0.15,0.712392772035687,0.939858079853818,1.25865047157961,"MKT","PD",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:55,9375.13365337461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.79349471416112,2205.00296793877,63,NA,NA,0,TRUE,TRUE,0.349,2.13154245162405,0.00172698375123848,1.63047029236697,"ME","PD",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:56,4377.76941016281,0.498800544597935,6.27929955104952,3.93828281374145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.800492013045914,2619.16492380571,57,NA,NA,0,TRUE,TRUE,0.278,1.00805843670722,6.31582552923504e-09,1.12627421968858,"IA","PD",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:57,5193.09777952682,NA,NA,NA,0.47065677029359,13.4614452943922,8.72227409660973,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.895445881753062,3098.93326061195,59,NA,NA,0,TRUE,TRUE,0.303,0.595215396870871,0.943070633081798,1.43802682399933,"ROE","PD",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:15:59,9711.51018011002,NA,NA,NA,NA,NA,NA,-0.0598471821140834,5.85521619565186,5.46101857383537,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.802145911490572,2386.23207182185,63,NA,NA,0,FALSE,TRUE,0.327,0.98932416219457,0.84545314296571,0.92900578919486,"EG","PD",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:00,6360.78575411061,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30414023639859,2.33424490029288,2.90887473657716,NA,NA,NA
"Nelder-Mead52",0.702794543869547,2250.58352422115,77,NA,NA,0,FALSE,TRUE,0.423,0.0209319234707891,0.999980647791496,0.0357772117119759,"Alpha","PD",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:02,7307.55352282068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00165258514481937,0.000153629512039456,0.000132582302790885
"Nelder-Mead8",0.449414062499999,29359.5496984348,28,NA,NA,0,TRUE,TRUE,0.107,2.01902775036794,0.266289402491191,3.94449226709701,"MKT","RE",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:03,7293.31788220781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.12161159724675,16356.5038583639,81,NA,NA,0,TRUE,TRUE,0.321999999999999,13.3257435588052,0,7.85769427754919,"ME","RE",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:04,73441.2964877474,-3.0540601841063,6.25296667413841,3.36090290426057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.06023699749019,18446.2775850372,81,NA,NA,0,TRUE,TRUE,0.311,9.94889376314708,0,7.1695423090238,"IA","RE",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:05,41967.3980961265,NA,NA,NA,-3.14456917336519,4.56635665588982,2.53243563296409,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.237591514078642,20723.0020929782,129,NA,NA,0,TRUE,TRUE,0.48,2.72531180779235,0,1.83616188355864,"ROE","RE",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:07,7829.81012101509,NA,NA,NA,NA,NA,NA,3.89976006490274,4.29673130367186,5.83476359341361,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.737596150115639,28993.8416551518,71,NA,NA,0,TRUE,TRUE,0.295,31.8787174239413,0,19.6721826317423,"EG","RE",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:08,14142.2203228164,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.695974611194439,40.5247277322218,23.486459019516,NA,NA,NA
"Nelder-Mead53",2.2117777938545,24644.120781726,83,NA,NA,0,FALSE,TRUE,0.258000000000001,32.4764806621755,0,15.2526023021992,"Alpha","RE",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:09,27586.6280609469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0131780902546581,0.282776796813519,0.130230266005059
"Nelder-Mead9",0.0527343749999992,4377.8150601139,30,NA,NA,0,TRUE,TRUE,0.125999999999999,2.67852428955436,0.0111719480646439,5.22021362910126,"MKT","NATRES",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:05,4460.02113931561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.017513304820749,4295.78093325705,57,NA,NA,0,TRUE,TRUE,0.263,3.01741221013117,0,6.13602188849553,"ME","NATRES",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:06,2887.48982703004,0.460391826549312,22.2514786390156,51.3640718134388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.0443211016652632,4213.54283504778,65,NA,NA,0,TRUE,TRUE,0.305,107.20963678106,0,188.503941496705,"IA","NATRES",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:08,2986.53822062395,NA,NA,NA,0.63664217699843,485.704248902908,855.031203712503,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.0223346192389718,4363.22591961493,53,NA,NA,0,TRUE,TRUE,0.169,1.77496232618662,0.000165756519493687,4.58665169882258,"ROE","NATRES",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:09,4122.90987573257,NA,NA,NA,NA,NA,NA,0.217887026444078,23.8939368844399,61.6043868638528,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.00603062857990065,4371.46936344107,59,NA,NA,0,TRUE,TRUE,0.158000000000001,3.95609734550272,2.83248416943493e-08,8.35774826060931,"EG","NATRES",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:10,4097.15616012912,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134021465553087,15.244015633654,34.6446930512239,NA,NA,NA
"Nelder-Mead54",-0.694173140926415,4003.32842081695,97,NA,NA,0,FALSE,TRUE,0.273,61.0731319685294,0,29.4917652158605,"Alpha","NATRES",180,0,12,"1997","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:11,1760.94056998586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00777439134447277,1.28791510551334,0.62405593265293
