"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead41",2.02374978118637,4522.37868330657,93,NA,NA,0,TRUE,TRUE,0.872,0.699679061535473,1.64982797045132e-05,0.597090006630692,"EG","VC",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:23,9664.61961742422,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13142232195396,4.38954522470385,1.99272897444105,NA,NA,NA
"Nelder-Mead51",2.34593520262654,3640.15158872379,89,NA,NA,0,FALSE,TRUE,0.971999999999998,14.2295315168356,0,10.7751666589464,"Alpha","VC",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:25,11284.229836415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00568921521171547,0.0625776506876288,0.0318235900423291
"Nelder-Mead7",0.84453125,3021.18764131428,22,NA,NA,0,TRUE,TRUE,0.21,0.570985284883098,0.929264407200118,0.635615386236777,"MKT","PD",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:07,8364.90854945699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.948039292709922,1403.95900998184,63,NA,NA,0,TRUE,TRUE,0.61,5.76563180425171,0,6.14262925334117,"ME","PD",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:09,11885.2963066428,1.13199878086385,9.03694528343028,9.82336380941593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.986458413938385,1732.11773428392,75,NA,NA,0,TRUE,TRUE,0.607,17.4140985325316,0,27.9361272767706,"IA","PD",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:10,19383.3836929745,NA,NA,NA,1.21579997458868,15.4086927782709,23.5255399799547,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.765942751994544,2538.71026944901,59,NA,NA,0,TRUE,TRUE,0.539,0.6825810441533,0.849579823478263,0.894262201146811,"ROE","PD",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:12,17032.8884987477,NA,NA,NA,NA,NA,NA,0.913956336137664,0.528982280420012,0.963604162357717,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.630268133585923,2440.38401590453,55,NA,NA,0,TRUE,TRUE,0.396999999999999,0.905931536665968,0.921284941166422,1.22252931151251,"EG","PD",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:13,4577.85660793878,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595014689309755,0.902910059271957,0.795711937028751,NA,NA,NA
"Nelder-Mead52",-0.116892536397769,2324.25850382888,89,NA,NA,0,FALSE,TRUE,0.637,3.70980800033969,0.000186968645314978,3.63518701600003,"Alpha","PD",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:16,21117.5248243043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00532933399611592,0.0220042263164568,0.0138838683945297
"Nelder-Mead8",-0.0664062500000009,6396.3712780871,28,NA,NA,0,TRUE,TRUE,0.152000000000001,2.63954791806196,0.0048802982496271,3.69530764780517,"MKT","RE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:17,117813.148358788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-0.286673017575827,5621.51397437186,65,NA,NA,0,TRUE,TRUE,0.329000000000001,5.05621924622064,0.00174462183409185,3.63260544123552,"ME","RE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:19,141653.437757465,0.898484397344273,5.15404906872385,5.09486677619938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",-0.228132911763732,6055.04117545968,123,NA,NA,0,TRUE,TRUE,0.556999999999999,5.00193171877407,0,5.18821795870588,"IA","RE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:21,141350.138069994,NA,NA,NA,0.925142777694103,14.5057577308037,10.7696518005125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",-0.248659962030424,6055.68008100626,81,NA,NA,0,TRUE,TRUE,0.431000000000001,11.6451155620828,0,9.25881068343084,"ROE","RE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:23,106952.530920193,NA,NA,NA,NA,NA,NA,1.19505777429814,22.2726191356736,20.7120414565699,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-0.257371612835506,6227.16865611278,59,NA,NA,0,TRUE,TRUE,0.364999999999998,6.33733715016415,0,8.89432686868458,"EG","RE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:24,121380.713422826,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408933868677627,15.827346060378,15.1076453296068,NA,NA,NA
"Nelder-Mead53",-0.859341006951963,6139.60410440043,93,NA,NA,0,FALSE,TRUE,0.349999999999998,15.309889092839,0,10.2560606179244,"Alpha","RE",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:26,137490.281776008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00585248998092144,0.00426931613650258,0.0025516373438344
"Nelder-Mead9",1.436328125,3073.84408464623,24,NA,NA,0,TRUE,TRUE,0.122,0.178030822932521,0.93808271892883,0.290825768473631,"MKT","NATRES",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:17,28399.3665836122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",1.91781812089811,2061.15605536676,61,NA,NA,0,TRUE,TRUE,0.308,0.662068190689688,0,0.628053142195741,"ME","NATRES",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:18,31599.0723540474,2.15971668704554,3.97939227615749,4.18451117041342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.73359632472839,2857.1831492223,61,NA,NA,0,TRUE,TRUE,0.303999999999998,1.41425329805396,1.95293226035176e-10,1.2129596981545,"IA","NATRES",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:19,33320.3370883743,NA,NA,NA,1.06523474829843,7.23820676894043,6.0646803718897,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",1.62227198849014,3042.71687475058,47,NA,NA,0,TRUE,TRUE,0.221,0.295478965710328,0.926730421092361,0.372554227714482,"ROE","NATRES",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:20,37325.1633847267,NA,NA,NA,NA,NA,NA,0.421031976752238,0.87475814217977,1.62483107167749,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",1.73051523253089,3013.70174524183,55,NA,NA,0,TRUE,TRUE,0.307,0.96709815994966,0.38974408292979,1.02677022393565,"EG","NATRES",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:21,39967.2622778678,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289629761513788,2.31878149287787,2.69175024498805,NA,NA,NA
"Nelder-Mead54",2.86090803346436,2925.51754826537,91,NA,NA,0,FALSE,TRUE,0.465999999999999,1.2616745521934,0.0635320668152444,1.11975819087287,"Alpha","NATRES",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:22,115565.487851504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00633250864736918,0.00161288550676958,0.00327607748016155
"Nelder-Mead10",0.878125,4816.51003661478,20,NA,NA,0,TRUE,TRUE,0.0299999999999994,0.408384953768963,0.960304146529759,1.14238707637471,"MKT","INF",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:23,6003.25373412774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.471762473055688,3276.32179843615,67,NA,NA,0,TRUE,TRUE,0.0820000000000007,0.455379141520646,2.72315503480058e-12,1.09413378911879,"ME","INF",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:23,18505.2464981892,3.80313002005561,1.97306934908833,1.96133874521196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",1.14848776591275,4506.83062885874,73,NA,NA,0,TRUE,TRUE,0.0839999999999996,0.892366665811319,0.274969308954645,1.97651323683921,"IA","INF",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:23,12107.4847839722,NA,NA,NA,2.3233058224516,0.743375318016296,1.81281638649497,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",1.31931533690367,4078.41531085867,75,NA,NA,0,TRUE,TRUE,0.108999999999998,0.29135271173165,0.696502271721013,0.364072065279315,"ROE","INF",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:24,36700.0345597815,NA,NA,NA,NA,NA,NA,2.00776079310963,0.388398194127378,0.876794966379977,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",1.54378728644854,4169.3278702312,77,NA,NA,0,TRUE,TRUE,0.0860000000000021,0.401339052680043,0.884707520879882,1.04264442079434,"EG","INF",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:24,43734.6564012003,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2764418036548,0.50958804549554,0.9218859610706,NA,NA,NA
"Nelder-Mead55",1.26844934937883,3608.28650190595,65,NA,NA,0,FALSE,TRUE,0.0700000000000003,0.635084236103583,0.985572945941977,1.21225371997208,"Alpha","INF",180,0,12,"2009","FW_VYP","L2_Lasso","linear",2020-07-04 12:17:24,37959.9913609056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0058221049655458,0.0010188591869972,0.00213792743233101
