"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.26044921875,13013.432942342,28,NA,NA,0,TRUE,TRUE,0.278,1.02586245091989,0.789326667849037,2.41865108479076,"MKT","PE",180,0,12,"2003","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:32,167500.851022457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.34817024400419,6067.38610891413,65,NA,NA,0,TRUE,TRUE,0.586,4.14494718089851,0.0397173387800018,2.73672597422934,"ME","PE",180,0,12,"2003","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:34,131993.734718746,0.728850145791158,1.5735535563326,2.3728324601623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.33415990188512,9595.50394661824,63,NA,NA,0,TRUE,TRUE,0.619,3.02700774039415,1.8958616853415e-05,1.87021994619443,"IA","PE",180,0,12,"2003","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:35,138068.169568261,NA,NA,NA,0.606650366995159,8.44269225605329,4.80368479165033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",0.984266933517457,8895.28709323692,67,NA,NA,0,TRUE,TRUE,0.631,4.33436244624884,0.181666774972472,2.75363105963762,"ROE","PE",180,0,12,"2003","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:37,143742.450848419,NA,NA,NA,NA,NA,NA,0.730704788194703,2.44148004129379,1.52801933146992,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",0.988730930142385,7818.43585556191,55,NA,NA,0,TRUE,TRUE,0.522,10.7529087917604,0.00018602959034264,6.62326301407388,"EG","PE",180,0,12,"2003","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:39,125220.041563403,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496255488346509,8.11256984200165,5.09161072437315,NA,NA,NA
"Nelder-Mead5",0.701426877385992,5129.30949469853,75,NA,NA,0,FALSE,TRUE,0.738,3.96534780321408,0.496157186208807,2.53965106463183,"Alpha","PE",180,0,12,"2003","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:42,77499.6980245415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00485697573130987,0.000330787543757594,0.000223975450978959
"Nelder-Mead6",1.5478515625,5725.13944666206,26,NA,NA,0,TRUE,TRUE,0.258,3.63578839025708,0.0463850653695547,2.2667588866054,"MKT","VC",180,0,12,"2003","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:32,18636.8252233474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.28731777026082,4613.81519718482,73,NA,NA,0,TRUE,TRUE,0.627,4.88742689266721,0.0551932942563368,5.04236724364415,"ME","VC",180,0,12,"2003","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:35,9111.18740823798,-1.06099584239146,3.52596211925695,3.17732859058167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.28476428392236,4596.20308039873,65,NA,NA,0,TRUE,TRUE,0.582,7.36165338790616,3.41015021304569e-05,9.30551093924643,"IA","VC",180,0,12,"2003","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:38,9274.15240465377,NA,NA,NA,-1.35371737913541,4.84335192708107,6.01585554599012,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.83604714357061,4515.61880042826,53,NA,NA,0,TRUE,TRUE,0.463,5.90526123953281,0.000246091753481448,3.71263304223412,"ROE","VC",180,0,12,"2003","FW_VYP","L2_Lasso","linear",2020-07-04 12:16:41,9689.11811897462,NA,NA,NA,NA,NA,NA,-0.993932785978541,1.273430138953,1.35793441418698,NA,NA,NA,NA,NA,NA
