"";"MKT";"HML";"SMB";"HDY";"QLT";"MOM";"ESG";"LOV";"type";"ensemble"
"24";1,28832716525055;0;0;-0,684024690074203;0;0;0;0;"PE";"Ensemble24"
"25";1,51105938742565;0;0;0;-0,241735160451788;0;0;0;"PE";"Ensemble25"
"26";1,67039575244186;0;0;0;0;-0,649472718028589;0;0;"PE";"Ensemble26"
"27";1,41836486181214;0;0;0;0;0;9,90809469111577;0;"PE";"Ensemble27"
"28";1,43176581120392;0;0;0;0;0;0;-0,465842641464587;"PE";"Ensemble28"
"29";1,2521359206643;-0,323161712032743;0;0;0;0;0;0;"PE";"Ensemble29"
"30";1,43554920321776;0;-0,327193668873588;0;0;0;0;0;"PE";"Ensemble30"
"31";1,30660341124703;0;0;-0,577285403247151;0;0;0;0;"PE";"Ensemble31"
"32";1,50037100627955;0;0;0;-0,221619459861958;0;0;0;"PE";"Ensemble32"
"33";1,64908452537065;0;0;0;0;-0,606973426430454;0;0;"PE";"Ensemble33"
"34";1,41906048250779;0;0;0;0;0;9,99591077130556;0;"PE";"Ensemble34"
"35";1,42924641924915;0;0;0;0;0;0;-0,435417911047443;"PE";"Ensemble35"
"36";1,27457299509323;-0,367046984282918;0;0;0;0;0;0;"PE";"Ensemble36"
"37";1,46790789763221;0;-0,34241283666536;0;0;0;0;0;"PE";"Ensemble37"
"38";1,35824163995836;0;0;-0,518683371252965;0;0;0;0;"PE";"Ensemble38"
"39";1,55748490430972;0;0;0;-0,358502351776143;0;0;0;"PE";"Ensemble39"
"40";1,75293446203575;0;0;0;0;-0,783706462784357;0;0;"PE";"Ensemble40"
"41";1,44754057218974;0;0;0;0;0;7,32083566489932;0;"PE";"Ensemble41"
"42";1,43170174260082;0;0;0;0;0;0;-0,514285158125334;"PE";"Ensemble42"
"43";1,27457123787983;-0,367049469773322;0;0;0;0;0;0;"PE";"Ensemble43"
"44";1,46790632180304;0;-0,342408450088828;0;0;0;0;0;"PE";"Ensemble44"
"45";1,35823885034725;0;0;-0,518690836071171;0;0;0;0;"PE";"Ensemble45"
"46";1,55748468744046;0;0;0;-0,358502205471292;0;0;0;"PE";"Ensemble46"
"47";1,75293443742652;0;0;0;0;-0,783706442756048;0;0;"PE";"Ensemble47"
"48";1,44753902978225;0;0;0;0;0;7,32092857193678;0;"PE";"Ensemble48"
"49";1,43170151055144;0;0;0;0;0;0;-0,514284745728255;"PE";"Ensemble49"
"50";1,27457347280049;-0,367046353104092;0;0;0;0;0;0;"PE";"Ensemble50"
"51";1,46790765435506;0;-0,342412276454845;0;0;0;0;0;"PE";"Ensemble51"
"52";1,34860488295274;0;0;-0,544718188075625;0;0;0;0;"PE";"Ensemble52"
"53";1,55748445650998;0;0;0;-0,358502073420974;0;0;0;"PE";"Ensemble53"
"54";1,73202474861267;0;0;0;0;-0,774228371219819;0;0;"PE";"Ensemble54"
"55";1,44282852060224;0;0;0;0;0;7,61471832619313;0;"PE";"Ensemble55"
"56";1,43170152933514;0;0;0;0;0;0;-0,514284072448062;"PE";"Ensemble56"
"57";1,27457287008351;-0,367047277375646;0;0;0;0;0;0;"PE";"Ensemble57"
"58";1,45469750924026;0;-0,298839300983927;0;0;0;0;0;"PE";"Ensemble58"
"59";1,34845520955183;0;0;-0,545121309990685;0;0;0;0;"PE";"Ensemble59"
"60";1,53379960044041;0;0;0;-0,346432946676935;0;0;0;"PE";"Ensemble60"
"61";1,71665630083491;0;0;0;0;-0,766857571136851;0;0;"PE";"Ensemble61"
"62";1,44282796777249;0;0;0;0;0;7,61471973510546;0;"PE";"Ensemble62"
"63";1,43170155734385;0;0;0;0;0;0;-0,514284964508208;"PE";"Ensemble63"
"64";1,2745729151557;-0,367047154538403;0;0;0;0;0;0;"PE";"Ensemble64"
"65";1,45335080347505;0;-0,294382313013756;0;0;0;0;0;"PE";"Ensemble65"
"66";1,34845467604109;0;0;-0,545120514397455;0;0;0;0;"PE";"Ensemble66"
"67";1,49133349039468;0;0;0;-0,323527348192219;0;0;0;"PE";"Ensemble67"
"68";1,71664890448947;0;0;0;0;-0,76685386999254;0;0;"PE";"Ensemble68"
"69";1,44282793268011;0;0;0;0;0;7,61471352706168;0;"PE";"Ensemble69"
"70";1,431701578105;0;0;0;0;0;0;-0,514284958965979;"PE";"Ensemble70"
