"";"MKT";"HML";"SMB";"HDY";"QLT";"MOM";"ESG";"LOV";"type";"ensemble"
"1";0,623065965981729;-2,38596648802329;0;0;0;0;0;0;"VC";"Ensemble1"
"2";1,77843922425167;0;-1,97353357974728;0;0;0;0;0;"VC";"Ensemble2"
"3";1,06520810055846;0;0;-3,23807201157051;0;0;0;0;"VC";"Ensemble3"
"4";0,404073065041059;0;0;0;5,30547381184004;0;0;0;"VC";"Ensemble4"
"5";2,89456529247605;0;0;0;0;-2,02396817480715;0;0;"VC";"Ensemble5"
"6";1,66411314439994;0;0;0;0;0;19,4402882857153;0;"VC";"Ensemble6"
"7";1,83075082841545;0;0;0;0;0;0;-2,0308018498203;"VC";"Ensemble7"
"8";0,62987469368789;-2,41946643925545;0;0;0;0;0;0;"VC";"Ensemble8"
"9";1,77253783135672;0;-1,99969351700813;0;0;0;0;0;"VC";"Ensemble9"
"10";1,07952539649012;0;0;-3,27939716436108;0;0;0;0;"VC";"Ensemble10"
"11";0,333910478780826;0;0;0;5,33426271182438;0;0;0;"VC";"Ensemble11"
"12";2,86230463599734;0;0;0;0;-2,02643497308527;0;0;"VC";"Ensemble12"
"13";1,711020828187;0;0;0;0;0;21,1219974152714;0;"VC";"Ensemble13"
"14";1,86229883534127;0;0;0;0;0;0;-2,01178898951255;"VC";"Ensemble14"
"15";0,644724101052858;-2,38547659242131;0;0;0;0;0;0;"VC";"Ensemble15"
"16";1,7446381921665;0;-1,98321240896027;0;0;0;0;0;"VC";"Ensemble16"
"17";1,08513663013995;0;0;-3,25169544026234;0;0;0;0;"VC";"Ensemble17"
"18";0,279329857536598;0;0;0;5,09009884264063;0;0;0;"VC";"Ensemble18"
"19";2,78919859908455;0;0;0;0;-2,06630785830348;0;0;"VC";"Ensemble19"
"20";1,71820834868819;0;0;0;0;0;23,2712800472349;0;"VC";"Ensemble20"
"21";1,82131855719231;0;0;0;0;0;0;-2,00482914296361;"VC";"Ensemble21"
"22";0,600003629471608;-2,43092319552747;0;0;0;0;0;0;"VC";"Ensemble22"
"23";1,74501869386147;0;-1,97587059510313;0;0;0;0;0;"VC";"Ensemble23"
"24";1,07366658068837;0;0;-3,29297222276221;0;0;0;0;"VC";"Ensemble24"
"25";0,260315031718742;0;0;0;4,73507788525867;0;0;0;"VC";"Ensemble25"
"26";2,77467832224969;0;0;0;0;-2,06186905177509;0;0;"VC";"Ensemble26"
"27";1,84077231363251;0;0;0;0;0;28,3223370215809;0;"VC";"Ensemble27"
"28";1,81026552371718;0;0;0;0;0;0;-1,97443470161761;"VC";"Ensemble28"
"29";0,570389373494248;-2,49988658548303;0;0;0;0;0;0;"VC";"Ensemble29"
"30";1,74066928777323;0;-2,00612142984015;0;0;0;0;0;"VC";"Ensemble30"
"31";1,05710517434285;0;0;-3,35390959730046;0;0;0;0;"VC";"Ensemble31"
"32";0,277404992286422;0;0;0;4,54757353121308;0;0;0;"VC";"Ensemble32"
"33";2,7808500797883;0;0;0;0;-2,10629653566398;0;0;"VC";"Ensemble33"
"34";2,00754766856015;0;0;0;0;0;33,6263910271143;0;"VC";"Ensemble34"
"35";1,79523393587493;0;0;0;0;0;0;-2,03353122345085;"VC";"Ensemble35"
"36";0,612097824756186;-2,33653285696227;0;0;0;0;0;0;"VC";"Ensemble36"
"37";1,81404127079489;0;-2,1045007003698;0;0;0;0;0;"VC";"Ensemble37"
"38";1,01775128676643;0;0;-3,32126209684568;0;0;0;0;"VC";"Ensemble38"
"39";2,03188465488018;0;0;0;-0,137454738072796;0;0;0;"VC";"Ensemble39"
"40";3,01170596691278;0;0;0;0;-1,81540253602113;0;0;"VC";"Ensemble40"
"41";1,58183157390197;0;0;0;0;0;18,9619177439642;0;"VC";"Ensemble41"
"42";1,85659308649304;0;0;0;0;0;0;-1,67044573431587;"VC";"Ensemble42"
"43";0,67449053827003;-2,39625643197108;0;0;0;0;0;0;"VC";"Ensemble43"
"44";1,81404175263835;0;-2,10450531891505;0;0;0;0;0;"VC";"Ensemble44"
"45";1,01716465407509;0;0;-3,40043973629288;0;0;0;0;"VC";"Ensemble45"
"46";2,78487867634825;0;0;0;-1,57639838957295;0;0;0;"VC";"Ensemble46"
"47";3,01170600477346;0;0;0;0;-1,81540270705003;0;0;"VC";"Ensemble47"
"48";1,57702476454478;0;0;0;0;0;21,368303896346;0;"VC";"Ensemble48"
"49";2,06951260211691;0;0;0;0;0;0;-1,79763430932975;"VC";"Ensemble49"
"50";0,674495003535184;-2,39626080671485;0;0;0;0;0;0;"VC";"Ensemble50"
"51";1,81404184420878;0;-2,10450558125197;0;0;0;0;0;"VC";"Ensemble51"
"52";1,01716434275465;0;0;-3,40044067374868;0;0;0;0;"VC";"Ensemble52"
"53";2,64014157552445;0;0;0;-1,5317292790148;0;0;0;"VC";"Ensemble53"
"54";2,77937936681134;0;0;0;0;-1,8027807122817;0;0;"VC";"Ensemble54"
"55";1,57702615166283;0;0;0;0;0;21,3683479593129;0;"VC";"Ensemble55"
"56";1,85658274512444;0;0;0;0;0;0;-1,67043994297556;"VC";"Ensemble56"
"57";0,612095639162091;-2,33653171373503;0;0;0;0;0;0;"VC";"Ensemble57"
"58";1,81404188612091;0;-2,10450568539785;0;0;0;0;0;"VC";"Ensemble58"
"59";1,01716438828618;0;0;-3,40043873839067;0;0;0;0;"VC";"Ensemble59"
"60";2,64014194520046;0;0;0;-1,5317295197472;0;0;0;"VC";"Ensemble60"
"61";2,7793740667896;0;0;0;0;-1,80278051420385;0;0;"VC";"Ensemble61"
