"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",0.690625,33.7300821233064,26,NA,NA,0,TRUE,TRUE,0.257,1.29441773095962,0.688817381894737,0.770560282892592,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:52:55,33.7300821233064,NA,NA,NA
"Nelder-Mead1",0.696010123967872,27.3190837450859,71,NA,NA,0,FALSE,TRUE,0.621999999999999,0.538175728568069,0.98674507215159,0.318383985200944,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:53:00,27.3190837450859,-0.0114596390270364,0.0224133374326535,0.00750482954917688
"Nelder-Mead2",0.89296875,18.5469381557048,26,NA,NA,0,TRUE,TRUE,0.252,2.28742055311794,0.806591563173242,1.94789295194619,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:52:55,18.5469381557048,NA,NA,NA
"Nelder-Mead11",1.04371951441813,17.5600439739137,63,NA,NA,0,FALSE,TRUE,0.617,0.238281731227505,0.999945739460606,0.105220736035765,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:52:58,17.5600439739137,-0.00155392092903046,0.00027639263703122,0.000596897481269539
"Nelder-Mead3",0.894921875,18.9643764876096,26,NA,NA,0,TRUE,TRUE,0.222,3.35721430992164,0.724261037435407,4.19373785046321,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:52:55,18.9643764876096,NA,NA,NA
"Nelder-Mead12",1.25851359961872,13.2866564018969,87,NA,NA,0,FALSE,TRUE,0.911,0.722465400381422,0.982709566587604,0.319235105095082,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:52:59,13.2866564018969,-0.00294873726176264,0.00124280748666116,0.000769449399138882
"Nelder-Mead4",0.82890625,25.6526426358652,24,NA,NA,0,TRUE,TRUE,0.236000000000001,1.56482585243549,0.788905675407917,2.26735125466643,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:53:08,25.6526426358652,NA,NA,NA
"Nelder-Mead13",1.0699311656512,24.0075745160166,67,NA,NA,0,FALSE,TRUE,0.609999999999999,0.141251949319855,0.999951205616303,0.054031368547894,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:53:09,24.0075745160166,-0.00283814444098169,0.000332549520884402,0.000235966649438697
"Nelder-Mead5",0.92978515625,21.6420025611891,24,NA,NA,0,TRUE,TRUE,0.211,2.94766670416867,0.836033321269452,2.2758688749461,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:53:08,21.6420025611891,NA,NA,NA
"Nelder-Mead14",0.929294207716668,21.6419955427549,73,NA,NA,0,FALSE,TRUE,0.619,2.69947266880132,0.981949517547343,2.31017099276739,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:53:11,21.6419955427549,5.47867791738063e-06,0.0892955931729807,0.0386208653809765
"Nelder-Mead6",0.984765625,35.5616679170625,22,NA,NA,0,TRUE,TRUE,0.182,2.09803129361843,0.974502199112904,3.54147249019266,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:53:09,35.5616679170625,NA,NA,NA
"Nelder-Mead15",1.29452446779325,25.2764063223346,65,NA,NA,0,FALSE,TRUE,0.581000000000001,0.809935746356796,0.971870641255159,0.326145534315319,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:53:10,25.2764063223346,-0.0134755710617841,0.0258336455831151,0.00851970342908474
"Nelder-Mead7",0.933203125,50.3711053804363,22,NA,NA,0,TRUE,TRUE,0.190999999999999,3.08215154178304,0.836886139481909,2.04799905466439,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .103",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:53:12,50.3711053804363,NA,NA,NA
"Nelder-Mead16",1.26968427949433,28.2497869461169,71,NA,NA,0,FALSE,TRUE,0.626999999999999,0.71824403418333,0.981340632261133,0.327281147379215,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .103",360,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 16:53:14,28.2497869461169,-0.0154066252642528,0.0257774736932227,0.00869658231077023
