"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.24921875,17.4020841750226,26,NA,NA,0,FALSE,TRUE,0.447,2.40701457561378,0.00263937213612164,1.45059016836758,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:28:45,17.4020841750226,NA,NA,NA
"Nelder-Mead1",2.72013191007384,15.4253988245253,81,NA,NA,0,FALSE,TRUE,1.684,522.346198419671,0,196.619296490651,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:28:52,15.4253988245253,-0.00357415901815602,1.97067628131707,0.744768988329658
"Nelder-Mead2",2.1126953125,16.9454533021663,30,NA,NA,0,TRUE,TRUE,0.523,14.0732104259704,0,15.2894476816486,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:28:45,16.9454533021663,NA,NA,NA
"Nelder-Mead11",2.03639677150412,16.8918079873981,85,NA,NA,0,FALSE,TRUE,1.837,0.533980266172515,0.858014466235276,0.201331558374304,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:28:52,16.8918079873981,0.000554969128700631,0.000300022606432977,0.00038344630877236
"Nelder-Mead3",2.0265625,12.5785890178327,30,NA,NA,0,TRUE,TRUE,0.515,1.89779417053147,0.0513905191443871,3.21564464693546,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:28:45,12.5785890178327,NA,NA,NA
"Nelder-Mead12",2.29558163830329,11.8847060798979,119,NA,NA,0,FALSE,TRUE,2.768,278.835977370056,0,109.777853918006,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:28:55,11.8847060798979,-0.00200325257379935,2.83896731410756,1.11826211473314
"Nelder-Mead4",2.030859375,15.4385693031706,28,NA,NA,0,TRUE,TRUE,0.559000000000001,2.39163448820531,0.0136845537398655,4.53434313511027,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:01,15.4385693031706,NA,NA,NA
"Nelder-Mead13",1.6155439282425,13.8674594408045,89,NA,NA,0,FALSE,TRUE,2.01,0.423322005783508,0.966619856000338,0.169325451119648,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:06,13.8674594408045,0.00297554597884214,0.00100779066285233,0.000466618214820351
"Nelder-Mead5",1.98828125,17.3483478975006,26,NA,NA,0,FALSE,TRUE,0.510000000000002,4.32717941987853,1.8987988726793e-05,4.06373242538371,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:01,17.3483478975006,NA,NA,NA
"Nelder-Mead14",2.3911691204537,16.4437091657359,83,NA,NA,0,FALSE,TRUE,1.803,8.71160702282465,0,4.06184492348664,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:06,16.4437091657359,-0.00294143234340177,0.0759376860589302,0.0321179219696481
"Nelder-Mead6",2.32265625,16.1595557252414,32,NA,NA,0,TRUE,TRUE,0.576000000000001,0.86854589456885,0.250643550652256,0.968345456522639,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:03,16.1595557252414,NA,NA,NA
"Nelder-Mead15",2.13035679267388,15.827932484139,149,NA,NA,0,FALSE,TRUE,3.389,42.2212810127635,0,16.9776699749081,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:13,15.827932484139,0.00143139793986604,0.388833035866334,0.154820376578551
"Nelder-Mead7",2.112890625,13.7045951127285,30,NA,NA,0,TRUE,TRUE,0.587,1.60021745091643,0.0749341809303115,1.68561458527385,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:12,13.7045951127285,NA,NA,NA
"Nelder-Mead16",2.28708713256875,13.4794454225618,95,NA,NA,0,FALSE,TRUE,2.179,298.07131755766,0,115.227389805802,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:18,13.4794454225618,-0.00124644310939709,2.73747825759719,1.05803521307691
"Nelder-Mead8",2.533984375,25.7407042572194,30,NA,NA,0,TRUE,TRUE,0.507000000000001,1.51580637764599,0.0200600231446382,0.818071214042454,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .104",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:13,25.7407042572194,NA,NA,NA
"Nelder-Mead17",1.7780788236265,23.7469082792003,87,NA,NA,0,FALSE,TRUE,2.021,12.0860698543718,0,5.31570524224884,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .104",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:19,23.7469082792003,0.00470175077615404,0.150758172634164,0.0622908195371485
"Nelder-Mead9",2.09609375,20.6877812672438,28,NA,NA,0,TRUE,TRUE,0.537999999999997,2.06855526129089,0.0233700440167959,3.1512897400526,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .105",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:23,20.6877812672438,NA,NA,NA
"Nelder-Mead18",1.744509529232,20.0744990060468,79,NA,NA,0,FALSE,TRUE,1.741,14.3908634974788,0,6.2729761823894,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .105",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:30,20.0744990060468,0.00245602867776117,0.114814396388158,0.0475337179515101
"Nelder-Mead10",2.079296875,12.679222938797,32,NA,NA,0,TRUE,TRUE,0.586000000000002,2.66442779428085,0.00403121689623231,2.49438646100222,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .106",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:27,12.679222938797,NA,NA,NA
"Nelder-Mead19",2.30679266717285,12.3084576202957,103,NA,NA,0,FALSE,TRUE,2.296,105.786108774458,0,41.458578804218,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .106",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:34,12.3084576202957,-0.00157545529858339,0.622230455172764,0.246112624741802
"Nelder-Mead20",2.21640625,14.7783946037956,28,NA,NA,0,TRUE,TRUE,0.576000000000001,1.83997734489554,0.0252106268593413,5.38482159570851,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .107",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:27,14.7783946037956,NA,NA,NA
"Nelder-Mead110",2.01366904096947,14.2303334342536,81,NA,NA,0,FALSE,TRUE,1.817,0.530458076465058,0.865397838637069,0.227387695672923,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .107",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:33,14.2303334342536,0.00151226690958034,0.000629524278150689,0.0004169953143455
"Nelder-Mead21",2.1583984375,15.4606425917905,30,NA,NA,0,TRUE,TRUE,0.471999999999998,34.4384454403723,0,50.5520011078495,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .108",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:34,15.4606425917905,NA,NA,NA
"Nelder-Mead111",2.48188632850685,14.7475817133396,91,NA,NA,0,FALSE,TRUE,1.997,275.029473455684,0,107.174232321762,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .108",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:41,14.7475817133396,-0.00218710558508923,0.219218573874952,0.0905375916609838
"Nelder-Mead22",2.4125,17.2525934663176,32,NA,NA,0,TRUE,TRUE,0.577999999999999,0.753270419694702,0.287331205688814,1.14482846275516,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .109",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:41,17.2525934663176,NA,NA,NA
"Nelder-Mead112",2.77325688903276,16.2636031198349,107,NA,NA,0,FALSE,TRUE,2.401,0.639169296270293,0.526074836370542,0.273890322771018,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .109",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:46,16.2636031198349,-0.00251953330596651,0.000447249533968987,0.00024640684159223
"Nelder-Mead23",2.3609375,20.3588008082694,30,NA,NA,0,TRUE,TRUE,0.485999999999997,2.85717034419995,0.000100894649661898,2.45381151643741,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .11",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:42,20.3588008082694,NA,NA,NA
"Nelder-Mead113",2.28960572847477,20.3268046427825,113,NA,NA,0,FALSE,TRUE,2.38,0.529397260738071,0.792114759910477,0.22970648948123,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .11",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:47,20.3268046427825,0.000504138923851141,0.000222360492295255,0.00035104121759633
"Nelder-Mead24",2.4103515625,19.4009260680136,32,NA,NA,0,TRUE,TRUE,0.461999999999996,1.79561874194737,0.0113267327883333,1.83630202147676,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .110",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:46,19.4009260680136,NA,NA,NA
"Nelder-Mead114",2.88063588837539,17.6348357995219,81,NA,NA,0,FALSE,TRUE,1.861,1.81618596128027,0.00292894570145896,0.752241774393571,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .110",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:52,17.6348357995219,-0.00336512203756808,0.000388255845114784,0.000417400271676434
"Nelder-Mead25",2.237109375,18.6341794138309,30,NA,NA,0,TRUE,TRUE,0.503,2.54326265257343,0.00165353658321943,2.0826586466814,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .111",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:52,18.6341794138309,NA,NA,NA
"Nelder-Mead115",2.5424282989584,18.0039005114874,83,NA,NA,0,FALSE,TRUE,1.886,72.097197980035,0,27.2967267996757,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .111",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:56,18.0039005114874,-0.00227780008203243,0.716327013099234,0.273457937882236
"Nelder-Mead26",2.159375,16.0307821253893,32,NA,NA,0,TRUE,TRUE,0.521000000000001,19.0790156041367,0,25.2532597020881,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .112",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:53,16.0307821253893,NA,NA,NA
"Nelder-Mead116",2.29363463557299,15.9252643843508,91,NA,NA,0,FALSE,TRUE,1.96100000000001,95.0280257354104,0,35.0244517770991,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .112",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:58,15.9252643843508,-0.000934850095848269,0.121815499934906,0.0496128057120228
"Nelder-Mead27",2.709375,25.9141031291779,30,NA,NA,0,TRUE,TRUE,0.473999999999997,2.94402976195958,4.84248720233893e-07,2.01878377510803,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .113",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:56,25.9141031291779,NA,NA,NA
"Nelder-Mead117",3.26216428168593,24.6092254063247,89,NA,NA,0,FALSE,TRUE,1.864,59.5197331672674,0,23.9449177206777,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .113",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:00,24.6092254063247,-0.00383516265357324,0.327786437377056,0.129646950604438
"Nelder-Mead28",1.99921875,13.9350291070022,30,NA,NA,0,TRUE,TRUE,0.515999999999998,6.26819795554672,3.76912279165253e-10,9.84193816129452,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .114",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:29:59,13.9350291070022,NA,NA,NA
"Nelder-Mead118",1.96712200993489,13.9252605615265,73,NA,NA,0,FALSE,TRUE,1.50599999999999,82.4534926875332,0,32.2746125067455,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .114",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:03,13.9252605615265,0.000221603032112162,0.216195889102518,0.0936188577291561
"Nelder-Mead29",2.46328125,16.8427279107016,28,NA,NA,0,FALSE,TRUE,0.514000000000003,2.81545157162016,3.79205528279192e-05,1.75061117099292,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .115",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:00,16.8427279107016,NA,NA,NA
"Nelder-Mead119",2.16611497253954,16.0268218966428,97,NA,NA,0,FALSE,TRUE,1.95,13.5608159597311,0,5.48287862584191,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .115",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:04,16.0268218966428,0.00206589613027375,0.239403125829758,0.0935863310138706
"Nelder-Mead30",2.2771484375,15.8895730907783,30,NA,NA,0,TRUE,TRUE,0.474000000000004,7.5461420236788,0,8.20657878912804,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .116",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:02,15.8895730907783,NA,NA,NA
"Nelder-Mead120",2.15927496169798,15.7461884416544,89,NA,NA,0,FALSE,TRUE,1.77099999999999,28.5215227508953,0,11.2534713623648,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .116",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:06,15.7461884416544,0.00079469790177989,0.0485407106515087,0.024866126793727
"Nelder-Mead31",2.52265625,23.9217161676018,30,NA,NA,0,TRUE,TRUE,0.454000000000001,13.5166593269892,0,13.4410019181631,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .117",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:05,23.9217161676018,NA,NA,NA
"Nelder-Mead121",2.71963511958051,23.7961946372926,83,NA,NA,0,FALSE,TRUE,1.649,17.4665115144036,0,23.9633104910076,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .117",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:08,23.7961946372926,-0.00141934654797722,0.191744836555752,0.0939503635306348
"Nelder-Mead32",2.2470703125,20.4216478998961,30,NA,NA,0,TRUE,TRUE,0.457999999999998,1.44155180061564,0.072221952534143,0.957922408882908,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .118",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:06,20.4216478998961,NA,NA,NA
"Nelder-Mead122",1.46276212315646,15.861795612086,87,NA,NA,0,FALSE,TRUE,1.752,41.9763618248813,0,16.2121755839451,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .118",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:10,15.861795612086,0.0050404372240814,0.280396323521651,0.114939992847336
"Nelder-Mead33",2.1708984375,15.1491340298726,32,NA,NA,0,TRUE,TRUE,0.497,2.21403975507933,0.00953045378855966,1.56349541588011,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .119",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:08,15.1491340298726,NA,NA,NA
"Nelder-Mead123",1.97814621226899,14.8103490141777,101,NA,NA,0,FALSE,TRUE,2.061,15.4759156648644,0,6.4659502780215,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .119",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:12,14.8103490141777,0.00135743273353894,0.209014339038223,0.0877632772739451
"Nelder-Mead34",2.288671875,18.7413744684875,28,NA,NA,0,TRUE,TRUE,0.462000000000003,1.27267915730015,0.10099147894026,2.15792423390143,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .12",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:10,18.7413744684875,NA,NA,NA
"Nelder-Mead124",2.24695791009535,18.7307679848366,113,NA,NA,0,FALSE,TRUE,2.205,44.7527769935774,0,19.3718594956898,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .12",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:15,18.7307679848366,0.000290412072223628,0.873898182255012,0.369182969673337
"Nelder-Mead35",2.108984375,19.0284881550382,30,NA,NA,0,TRUE,TRUE,0.501000000000005,3.07369213961482,0.000652788276827021,3.60307469421225,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .120",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:12,19.0284881550382,NA,NA,NA
"Nelder-Mead125",2.19962187100283,18.9249546607351,117,NA,NA,0,FALSE,TRUE,2.389,0.568117883298713,0.792756338231799,0.223369634315484,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .120",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:16,18.9249546607351,-0.000754222533473818,0.000289874549594579,0.000322603541398517
"Nelder-Mead36",2.2041015625,14.7864117235768,32,NA,NA,0,TRUE,TRUE,0.549999999999997,1.13260778692401,0.17263845193998,1.33906778871222,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .121",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:14,14.7864117235768,NA,NA,NA
"Nelder-Mead126",1.99882027459798,14.4762984689223,91,NA,NA,0,FALSE,TRUE,1.852,1.11992331870611,0.534920431021942,0.434925593794798,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .121",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:18,14.4762984689223,0.00134258404351793,0.00139513521250072,0.000977686941796373
"Nelder-Mead37",2.15390625,17.9984749373259,30,NA,NA,0,TRUE,TRUE,0.539000000000001,10.8147866583271,0,13.6058344544811,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .122",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:17,17.9984749373259,NA,NA,NA
"Nelder-Mead127",2.26152230881737,17.9433464923059,131,NA,NA,0,FALSE,TRUE,2.505,658.417386619783,0,263.364608132736,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .122",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:21,17.9433464923059,-0.000713278489843514,3.92565677945165,1.57024213966935
"Nelder-Mead38",2.0859375,14.51028303502,32,NA,NA,0,TRUE,TRUE,0.518999999999998,2.86190386942617,0.00188454499016288,3.45535841371104,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .123",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:18,14.51028303502,NA,NA,NA
"Nelder-Mead128",1.93834696650341,14.3738030445864,79,NA,NA,0,FALSE,TRUE,1.492,0.365858658764428,0.942774349911306,0.149090014390097,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .123",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:21,14.3738030445864,0.000970856029835468,0.000260374186047676,0.000321393989531904
"Nelder-Mead39",2.326171875,11.8318818270547,32,NA,NA,0,TRUE,TRUE,0.555,0.996434855678366,0.186353402858531,2.57309605166256,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .124",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:20,11.8318818270547,NA,NA,NA
"Nelder-Mead129",2.36306943787991,11.8209563029609,111,NA,NA,0,FALSE,TRUE,2.257,0.497093391200035,0.794889250225233,0.19275051249878,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .124",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:25,11.8209563029609,-0.000242662795364813,0.000200601347234015,0.000285184552303125
"Nelder-Mead40",2.0841796875,14.4988390356889,30,NA,NA,0,TRUE,TRUE,0.528999999999996,3.70881201951297,5.79470149606465e-05,5.44214438366215,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .125",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:23,14.4988390356889,NA,NA,NA
"Nelder-Mead130",2.31783199088753,14.1336129810761,111,NA,NA,0,FALSE,TRUE,2.331,117.739440588777,0,45.0787647778561,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .125",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:27,14.1336129810761,-0.00161634232968391,0.860136175006193,0.334507624920813
"Nelder-Mead41",2.334375,22.0349239509105,32,NA,NA,0,TRUE,TRUE,0.563000000000002,2.87492006232032,0.000124941752770891,5.61270303658503,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .126",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:24,22.0349239509105,NA,NA,NA
"Nelder-Mead131",2.5796718594623,21.5095971270797,249,NA,NA,0,FALSE,TRUE,5.19199999999999,1.2516258206115,0.141624066806563,0.481333412947235,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .126",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:31,21.5095971270797,-0.00189113944209836,0.000587722923461413,0.000393520119867899
"Nelder-Mead42",2.3962890625,19.4052716754579,32,NA,NA,0,TRUE,TRUE,0.516999999999996,18.8718341670644,0,34.2891656590844,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .127",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:26,19.4052716754579,NA,NA,NA
"Nelder-Mead132",1.96441834124903,18.4864643546672,93,NA,NA,0,FALSE,TRUE,1.99299999999999,0.274380791703634,0.965594226354716,0.236886653112326,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .127",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:30,18.4864643546672,0.00283907242291611,0.000614529047622235,0.000514719097029342
"Nelder-Mead43",2.1625,19.8827784317839,30,NA,NA,0,TRUE,TRUE,0.548000000000002,4.03034847018364,2.79577328743397e-06,6.39854272714724,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .128",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:29,19.8827784317839,NA,NA,NA
"Nelder-Mead133",2.23929900055241,19.8650962537562,111,NA,NA,0,FALSE,TRUE,2.45999999999999,12.0889157888343,0,7.10046357511414,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .128",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:34,19.8650962537562,-0.000482050807680916,0.102744967128893,0.0408875449575521
"Nelder-Mead44",2.63984375,24.8676137641941,32,NA,NA,0,TRUE,TRUE,0.537000000000006,1.84546239158594,0.00247591131324709,2.14726813956979,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .129",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:33,24.8676137641941,NA,NA,NA
"Nelder-Mead134",2.66982883094113,24.8649883918239,91,NA,NA,0,FALSE,TRUE,2.068,22.7811866080457,0,11.1760705756073,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .129",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:37,24.8649883918239,-0.000208196711896716,0.465375335387712,0.20471056073839
"Nelder-Mead45",1.97890625,19.7904496119521,26,NA,NA,0,TRUE,TRUE,0.504000000000005,4.44891424899576,1.33024423994987e-05,3.5655682370909,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .13",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:33,19.7904496119521,NA,NA,NA
"Nelder-Mead135",1.72061035384523,19.2220750027364,85,NA,NA,0,FALSE,TRUE,1.70100000000001,3.94726013699842,0.017504670036258,2.98260062452721,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .13",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:37,19.2220750027364,0.00182730710337967,0.101282809453371,0.0404018437658075
"Nelder-Mead46",3.521875,57.6119574392494,28,NA,NA,0,TRUE,TRUE,0.516999999999996,2.2718418422692,1.00845227724022e-08,2.27725539698745,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .130",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 10:30:36,57.6119574392494,NA,NA,NA
