"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",0.96162109375,8.43746399131759,22,NA,NA,0,TRUE,TRUE,0.243,0.877433178421508,0.973136374025572,0.929518391426416,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 14:08:09,8.43746399131759,NA,NA,NA
"Nelder-Mead1",0.686283096612018,6.22530191116496,79,NA,NA,0,FALSE,TRUE,0.776,0.050968913025435,0.999872151253045,0.0496124562679536,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 14:08:14,6.22530191116496,0.00308765875627728,0.000436446928688374,0.000257602128209907
"Nelder-Mead2",0.97783203125,5.95494134426672,22,NA,NA,0,TRUE,TRUE,0.222,7.47152259370853,0.868449333541292,14.4871809027428,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 14:08:09,5.95494134426672,NA,NA,NA
"Nelder-Mead11",0.981543316878607,5.95438712400863,63,NA,NA,0,FALSE,TRUE,0.613,42.1917023248891,0.738454490717945,23.6425752661706,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 14:08:13,5.95438712400863,-4.48523259379386e-05,0.167002800744094,0.1429341419698
"Nelder-Mead3",0.983984375,5.52905214034073,24,NA,NA,0,TRUE,TRUE,0.248,1.11617536628273,0.985737578852212,1.57389255565413,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 14:08:09,5.52905214034073,NA,NA,NA
"Nelder-Mead12",1.04812242682326,5.26828021482944,99,NA,NA,0,FALSE,TRUE,1.042,1.48400171506801,0.997453215563556,1.70268591883643,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 14:08:12,5.26828021482944,-0.000905838568373698,0.00121684606253922,0.00169898880203626
"Nelder-Mead4",0.9380859375,9.63764277155506,24,NA,NA,0,TRUE,TRUE,0.255000000000001,185.368378070648,0,320.314651521209,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 14:08:18,9.63764277155506,NA,NA,NA
"Nelder-Mead13",0.767142797849101,8.64481844024425,89,NA,NA,0,FALSE,TRUE,0.781000000000001,0.808187337353523,0.982427831346476,1.84102921648484,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 14:08:22,8.64481844024425,0.00227593130815771,0.0786137241319005,0.0379231297011138
"Nelder-Mead5",0.9521484375,6.38566595135597,22,NA,NA,0,TRUE,TRUE,0.238,2.88168706255714,0.890324802095611,2.20873332390565,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 14:08:18,6.38566595135597,NA,NA,NA
"Nelder-Mead14",0.835508345502668,5.86110083060763,91,NA,NA,0,FALSE,TRUE,0.742000000000001,264.736666340975,0,263.321365722144,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-22 14:08:21,5.86110083060763,0.00138461852918921,0.335941275884783,0.14784893231831
