"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.159375,0.821219206958665,22,NA,NA,0,TRUE,TRUE,6.573,0.228367465659184,0.970966551905497,0.24376314360917,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .151",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 17:02:50,0.821219206958665,NA,NA,NA
"Nelder-Mead1",0.240605121223506,0.570585097949211,67,NA,NA,0,FALSE,TRUE,23.622,1.49688234222113,0.523900191322167,0.301469326443224,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .151",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 17:13:12,0.570585097949211,0.0120459763608277,0.0309822073192888,0.0066374431201512
"Nelder-Mead2",1.38203125,0.51060014961067,20,NA,NA,0,TRUE,TRUE,5.902,0.731687593127142,0.779840016996162,0.382782803363872,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .152",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 17:02:50,0.51060014961067,NA,NA,NA
"Nelder-Mead11",0.640680931775789,0.445434176876825,71,NA,NA,0,FALSE,TRUE,24.667,0.317008816916739,0.993531103540258,0.105127485512588,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .152",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 17:13:22,0.445434176876825,0.0061188636526543,0.00388104572975755,0.00150532524580712
"Nelder-Mead3",1.5828125,0.750486479649731,20,NA,NA,0,TRUE,TRUE,5.906,0.563596002169397,0.742555722620164,0.246684593720939,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .153",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 17:02:49,0.750486479649731,NA,NA,NA
"Nelder-Mead12",0.496720848073686,0.557062999888,81,NA,NA,0,FALSE,TRUE,28.295,0.513851592704839,0.96710153005822,0.0851292897697283,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .153",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 17:14:47,0.557062999888,0.0109689437910306,0.00437749010242181,0.00124763149000885
"Nelder-Mead4",1.0359375,1.88146770197541,16,NA,NA,0,TRUE,TRUE,5.083,0.199692268209755,0.994274077762107,0.229697775746719,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .154",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 17:20:12,1.88146770197541,NA,NA,NA
"Nelder-Mead13",-0.476204707491428,0.86665017594019,103,NA,NA,0,FALSE,TRUE,27.714,105.404918087974,0,16.2089886624924,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .154",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 17:32:13,0.86665017594019,0.0253765142642374,1.03522472890241,0.156982562643746
"Nelder-Mead5",1.321875,0.603624245146516,22,NA,NA,0,TRUE,TRUE,7.75299999999999,0.647415552000954,0.83492689909205,0.339422382232235,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .155",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 17:20:29,0.603624245146516,NA,NA,NA
"Nelder-Mead14",0.522904130033353,0.516460806522747,123,NA,NA,0,FALSE,TRUE,32.073,1.14097828284455,0.862281426629033,0.343956128306837,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .155",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 17:33:16,0.516460806522747,0.00741741506297865,0.00298268601330249,0.00132075231652924
