"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.23125,84.5085486675391,24,NA,NA,0,TRUE,TRUE,0.198,1.24999877160987,0.772533767199556,3.36593630857059,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .1",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:32,84.5085486675391,NA,NA,NA
"Nelder-Mead1",1.24407372829051,84.5047225386604,61,NA,NA,0,FALSE,TRUE,0.516,1.70710008372481,0.916856594941819,3.23740356403689,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .1",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:34,84.5047225386604,-8.43847321547741e-05,0.0777283135210041,0.0310689024711049
"Nelder-Mead2",0.9794921875,39.3414174397894,22,NA,NA,0,TRUE,TRUE,0.175,1.42118594775254,0.976748615279459,1.66884167867305,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .10",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:33,39.3414174397894,NA,NA,NA
"Nelder-Mead11",0.932328096681633,39.2685801459517,61,NA,NA,0,FALSE,TRUE,0.587,78.7388434911345,6.81991716100505e-07,32.6387314545734,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .10",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:36,39.2685801459517,0.000311566067335178,1.37680058847412,0.569004850303745
"Nelder-Mead3",0.988671875,34.9410861856629,20,NA,NA,0,TRUE,TRUE,0.165,13.2853054382405,0.880372043569891,22.8629523676094,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .100",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:33,34.9410861856629,NA,NA,NA
"Nelder-Mead12",1.14761338038243,33.9708724414364,63,NA,NA,0,FALSE,TRUE,0.481,0.323340170867774,0.998861595633629,0.139761089099656,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .100",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:35,33.9708724414364,-0.00109683850807158,0.000171400883193486,0.000295633444239355
"Nelder-Mead4",0.9443359375,34.1232049839645,24,NA,NA,0,TRUE,TRUE,0.156000000000001,3.15066563576051,0.860781959167801,3.04891862865309,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .101",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:36,34.1232049839645,NA,NA,NA
"Nelder-Mead13",1.1733759764876,32.7069981136697,65,NA,NA,0,FALSE,TRUE,0.543,43.072074808401,7.74602604280972e-13,17.1272185193417,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .101",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:38,32.7069981136697,-0.00143086472668728,0.326106089135067,0.128483154826203
"Nelder-Mead5",1.1494140625,37.8897151843856,22,NA,NA,0,TRUE,TRUE,0.17,4.83923182621532,0.469649604511233,6.04859036004538,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .102",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:36,37.8897151843856,NA,NA,NA
"Nelder-Mead14",0.980158660604878,36.7317118366683,63,NA,NA,0,FALSE,TRUE,0.444,0.530617362261843,0.999944570766524,1.1007018512626,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .102",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:39,36.7317118366683,0.00110245743824038,0.00106425230302537,0.00085936344235664
"Nelder-Mead6",0.934423828125,24.3584043281189,26,NA,NA,0,TRUE,TRUE,0.207,9.88350596510671,0.51690573154387,16.1618562641186,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .103",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:38,24.3584043281189,NA,NA,NA
"Nelder-Mead15",1.07865567162254,23.3522983330976,61,NA,NA,0,FALSE,TRUE,0.443000000000001,2.17017318569896,0.985536746220765,1.20554321476325,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .103",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:39,23.3522983330976,-0.0009679228320842,0.0014424012687864,0.00143857829989292
"Nelder-Mead7",1.01572265625,39.9353479488872,24,NA,NA,0,TRUE,TRUE,0.162,0.933087031992519,0.98829496932611,2.46462617102253,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .104",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:39,39.9353479488872,NA,NA,NA
"Nelder-Mead16",0.939486012400444,39.7537401983904,73,NA,NA,0,FALSE,TRUE,0.566000000000001,3.56606831160349,0.976985324855051,2.13836273216849,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .104",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:41,39.7537401983904,0.000501200122708134,0.0049788624958186,0.00530514306398653
"Nelder-Mead8",0.99423828125,35.976083030368,22,NA,NA,0,TRUE,TRUE,0.165999999999999,0.00013750996407749,0.999999367841059,0.000283737664042074,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .105",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:40,35.976083030368,NA,NA,NA
"Nelder-Mead17",0.943408821223972,35.8860377912235,65,NA,NA,0,FALSE,TRUE,0.526999999999999,0.178005675269821,0.999949264106058,0.0755973871208417,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .105",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:43,35.8860377912235,0.000340207899341749,0.000399239010262673,0.000271546142874888
"Nelder-Mead9",1.1466796875,42.8799662995363,20,NA,NA,0,TRUE,TRUE,0.164,1.26203389636327,0.853139042497626,1.46495599893917,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .106",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:40,42.8799662995363,NA,NA,NA
"Nelder-Mead18",1.26079532646609,42.5609323311856,69,NA,NA,0,FALSE,TRUE,0.458,0.817512318205705,0.977528419922944,0.359051226346722,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .106",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:42,42.5609323311856,-0.000686306081069654,0.000507735398024706,0.000506777871513488
"Nelder-Mead10",1.072265625,42.622487593265,24,NA,NA,0,TRUE,TRUE,0.165000000000001,30.3840420199202,0.0281118627936858,86.5929849837695,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .107",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:42,42.622487593265,NA,NA,NA
"Nelder-Mead19",1.02802034751499,42.5638039674503,59,NA,NA,0,FALSE,TRUE,0.475999999999999,108.110384362324,0.0101656815120272,58.7364929839685,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .107",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:44,42.5638039674503,0.000287260790628352,0.51193545761022,0.289029805135297
"Nelder-Mead20",0.8716796875,26.5698742717564,26,NA,NA,0,TRUE,TRUE,0.183000000000002,1.30652118954988,0.866856110162893,0.715373153655642,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .108",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:43,26.5698742717564,NA,NA,NA
"Nelder-Mead110",0.97142786489011,26.1783151750145,59,NA,NA,0,FALSE,TRUE,0.477,0.429919021371338,0.999924561945594,0.191836928235613,"Alpha","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .108",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:46,26.1783151750145,-0.000647722618148095,0.000497962341455613,0.000378792005291577
"Nelder-Mead21",0.929296875,30.8462974260713,26,NA,NA,0,TRUE,TRUE,0.202999999999999,0.775424394703736,0.956277940667976,0.91245498933815,"MKT","sdf:sl stdv:0.2 #d:15 #f:40 #y:19 .109",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 19:08:44,30.8462974260713,NA,NA,NA
