"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.15234375,0.671212809418467,22,NA,NA,0,TRUE,TRUE,6.436,0.393818247191729,0.952159020721797,0.314906594994329,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 21:11:35,0.671212809418467,NA,NA,NA
"Nelder-Mead1",0.859321051269771,0.659866354303581,65,NA,NA,0,TRUE,TRUE,20.382,0.76281442012105,0.994258797995061,0.190874535003932,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 21:18:02,0.659866354303581,0.00246225717417587,0.000833313488156277,0.000953774621931316
"Nelder-Mead2",1.598828125,1.50221505621871,24,NA,NA,0,TRUE,TRUE,7.024,0.518895758559169,0.756006364543134,0.23152576911952,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .51",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 21:11:35,1.50221505621871,NA,NA,NA
"Nelder-Mead11",0.341048952592046,1.1589683892525,77,NA,NA,0,FALSE,TRUE,23.61,2.27432301080065,0.325089343654049,0.603092313144448,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .51",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 21:18:21,1.1589683892525,0.0106484972527933,0.0461169683454043,0.0119352031928424
"Nelder-Mead3",1.317578125,0.925062702635133,22,NA,NA,0,TRUE,TRUE,6.434,0.456504634233655,0.884729910971538,0.207219109529609,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .52",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 21:11:35,0.925062702635133,NA,NA,NA
"Nelder-Mead12",0.71169750898005,0.826867197205392,65,NA,NA,0,FALSE,TRUE,20.412,0.0371805109971106,0.999942518758611,0.0902245774507628,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .52",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 21:18:01,0.826867197205392,0.00585339467000061,0.00398945329866507,0.000973481545071588
"Nelder-Mead4",1.33984375,1.11670563770336,24,NA,NA,0,TRUE,TRUE,7.36200000000001,0.331515662987242,0.910297319046313,0.273226781235248,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .53",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 21:19:41,1.11670563770336,NA,NA,NA
"Nelder-Mead13",0.335446633320035,0.896459046859248,77,NA,NA,0,FALSE,TRUE,19.945,20.1136873212821,0,3.03275788758863,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .53",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 21:23:33,0.896459046859248,0.00813871653036705,0.139800227254279,0.0244427269235601
"Nelder-Mead5",1.1322265625,0.671963684456523,20,NA,NA,0,TRUE,TRUE,6.12299999999999,0.321377013751479,0.966104434140646,0.418889489403875,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .54",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 21:19:36,0.671963684456523,NA,NA,NA
"Nelder-Mead14",0.885865319171839,0.662635938445347,81,NA,NA,0,TRUE,TRUE,21.243,2.9593053895081,0.944551646988952,0.528388048584563,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .54",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 21:23:38,0.662635938445347,0.00210504223923992,0.00606994511798361,0.00199280479316246
