"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.0984375,11.0812283788396,16,NA,NA,0,FALSE,TRUE,0.403,1.58823428378166,0.875763600076006,1.70642756068537,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:05:54,11.0812283788396,NA,NA,NA
"Nelder-Mead1",1.17999586252154,10.9992150837018,63,NA,NA,0,FALSE,TRUE,1.542,129.971558591176,0,46.8560351984802,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:00,10.9992150837018,-0.000559307537059439,0.803824460690513,0.290615061253263
"Nelder-Mead2",0.9833984375,16.9803387099439,22,NA,NA,0,TRUE,TRUE,0.448,1.39599975904875,0.981510060371643,1.44657095263916,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:05:56,16.9803387099439,NA,NA,NA
"Nelder-Mead11",0.553915256254309,14.7506342972317,71,NA,NA,0,FALSE,TRUE,1.746,8.60773744994618,0.000628191120864874,5.36349617114188,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:09,14.7506342972317,0.00292575775244241,0.0641675992310003,0.0307174423079361
"Nelder-Mead3",0.8625,9.68349704573573,26,NA,NA,0,TRUE,TRUE,0.486,2.50634352817584,0.730378387496903,4.78474868395013,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:05:56,9.68349704573573,NA,NA,NA
"Nelder-Mead12",0.925834863957239,9.63173064450972,65,NA,NA,0,FALSE,TRUE,1.576,28.0081513140628,0.115644889041779,14.7353448460357,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:08,9.63173064450972,-0.000447502271882172,0.223774841784048,0.103089701378234
"Nelder-Mead4",0.93837890625,17.0485884650438,24,NA,NA,0,TRUE,TRUE,0.513,3.0103556576239,0.852835775851209,3.99538341810758,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:10,17.0485884650438,NA,NA,NA
"Nelder-Mead13",0.273293836428374,12.908920267962,65,NA,NA,0,FALSE,TRUE,1.668,14.3660753595375,0,6.75419110877899,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:21,12.908920267962,0.0043764002862384,0.0228011009128006,0.0314312393272156
"Nelder-Mead5",0.819921875,12.3519333092957,26,NA,NA,0,TRUE,TRUE,0.527000000000001,7.47428105046826,0.178317185245611,8.62089131966583,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:19,12.3519333092957,NA,NA,NA
"Nelder-Mead14",1.04452480750492,11.9103671324224,61,NA,NA,0,FALSE,TRUE,1.541,14.4231915847843,0.813695391372925,8.15621069172076,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:25,11.9103671324224,-0.00153388818753228,0.0366623898525408,0.0182204710795731
"Nelder-Mead6",1.208203125,16.1476452507111,20,NA,NA,0,TRUE,TRUE,0.436,1.00471734365892,0.834303594743264,1.31112445203979,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:18,16.1476452507111,NA,NA,NA
"Nelder-Mead15",0.731355349409325,13.4258495561383,73,NA,NA,0,FALSE,TRUE,1.973,0.200941973412392,0.998544233585256,0.10563918604375,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:29,13.4258495561383,0.00335886265102265,0.0011158220403504,0.000563006222189425
"Nelder-Mead7",1.0015625,10.6437421518472,22,NA,NA,0,TRUE,TRUE,0.483000000000001,1.05155080321548,0.998689037854245,1.16176207019126,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:26,10.6437421518472,NA,NA,NA
"Nelder-Mead16",0.975722743809368,10.6378923448319,59,NA,NA,0,FALSE,TRUE,1.44,0.368108949622796,0.999960068920417,0.230291802931779,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:36,10.6378923448319,0.000167299255730313,0.000448846372857185,0.000663999088920979
"Nelder-Mead8",1.26328125,18.2473541932899,24,NA,NA,0,TRUE,TRUE,0.527000000000001,1.8346616028894,0.629073015063243,2.60298085654091,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .104",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:33,18.2473541932899,NA,NA,NA
"Nelder-Mead17",0.686164977793146,15.8730838872258,79,NA,NA,0,FALSE,TRUE,1.72,4.30605560094021,0.401135204798461,5.87771988809401,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .104",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:42,15.8730838872258,0.00356527968247257,0.0889239475945639,0.044453221858427
"Nelder-Mead9",1.0646484375,18.3778219097536,22,NA,NA,0,TRUE,TRUE,0.413999999999998,1.43948601639676,0.925855480355094,3.23684800463592,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .105",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:36,18.3778219097536,NA,NA,NA
"Nelder-Mead18",0.663327623263046,17.4790397560709,71,NA,NA,0,FALSE,TRUE,1.405,6.45422201330958,0.0943325223127096,4.69544298664006,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .105",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:45,17.4790397560709,0.00250589988587317,0.0113936096368517,0.0120849122418164
"Nelder-Mead10",0.94130859375,10.7816743303149,24,NA,NA,0,TRUE,TRUE,0.494999999999997,2.8438496329782,0.867441231241664,2.75326801217547,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .106",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:43,10.7816743303149,NA,NA,NA
"Nelder-Mead19",0.820408036868974,10.6303972410386,71,NA,NA,0,FALSE,TRUE,1.729,23.8527252877441,0.000103515850689018,11.6376841347237,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .106",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:53,10.6303972410386,0.000789475902061554,0.147670522150664,0.0678034083386088
"Nelder-Mead20",1.07490234375,12.2549846429007,22,NA,NA,0,TRUE,TRUE,0.467999999999996,0.953508433475779,0.943063479461492,1.66844566119697,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .107",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:06:51,12.2549846429007,NA,NA,NA
"Nelder-Mead110",0.773969192230524,10.822339616814,89,NA,NA,0,FALSE,TRUE,2.252,43.6318054159903,0,19.1686137938128,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .107",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-22 23:07:00,10.822339616814,0.0020629409399981,0.327745565701678,0.151397458343132
