"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",0.7841796875,13.3077147611974,24,NA,NA,0,TRUE,TRUE,0.334,0.810498857032266,0.8611408316591,1.03570532591356,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:38 .1",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 15:25:34,13.3077147611974,NA,NA,NA
"Nelder-Mead1",0.936713665230774,13.0682547887919,61,NA,NA,0,FALSE,TRUE,0.925000000000001,0.437497652545988,0.999616778032393,0.168531117082511,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:38 .1",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 15:25:40,13.0682547887919,-0.000865975502549077,0.000310247959990534,0.000277804758780172
"Nelder-Mead2",1.105859375,41.3655356422592,18,NA,NA,0,TRUE,TRUE,0.321,0.582592182791765,0.950823365860022,1.32734520476888,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:38 .10",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 15:25:32,41.3655356422592,NA,NA,NA
"Nelder-Mead11",1.28714570445767,41.1283560205812,57,NA,NA,0,FALSE,TRUE,0.898,0.779908827681169,0.975236284581496,1.01129494497585,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:38 .10",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 15:25:36,41.1283560205812,-0.00106444346082526,0.003876965312566,0.00169895596671211
"Nelder-Mead3",0.8818359375,19.2906011435664,22,NA,NA,0,TRUE,TRUE,0.416,1.17732977122695,0.889356850331883,1.72812747350704,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:38 .100",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 15:25:33,19.2906011435664,NA,NA,NA
"Nelder-Mead12",0.787251988951351,19.1986219139777,67,NA,NA,0,FALSE,TRUE,1.007,1.04497065020152,0.975588405537249,1.88100208083414,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:38 .100",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 15:25:39,19.1986219139777,0.000551918853775391,0.0559416109860551,0.0203832465227661
"Nelder-Mead4",1.25390625,25.5336019371658,22,NA,NA,0,TRUE,TRUE,0.353,0.773912455850762,0.844217886082679,0.959344941322873,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:38 .101",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 15:25:39,25.5336019371658,NA,NA,NA
"Nelder-Mead13",0.99558713719324,24.8747375976729,67,NA,NA,0,FALSE,TRUE,1.033,0.580082343361149,0.999996725452164,0.50510248682937,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:38 .101",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 15:25:45,24.8747375976729,0.00140869740547851,0.00191441340628939,0.0014202705546531
"Nelder-Mead5",1.0291015625,16.6639726255598,20,NA,NA,0,TRUE,TRUE,0.280000000000001,1.10560991307419,0.974332512114643,1.1625814827977,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:38 .102",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 15:25:42,16.6639726255598,NA,NA,NA
"Nelder-Mead14",1.16049930012123,16.4653491784681,63,NA,NA,0,FALSE,TRUE,0.889999999999999,0.756871880582784,0.992648682417508,0.263659627989661,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:38 .102",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-23 15:25:45,16.4653491784681,-0.000725122255249744,0.00108192944660691,0.000617267989377408
