"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.256640625,94.6483210985647,32,NA,NA,0,TRUE,TRUE,0.718,2.42191809182644,0.00233858468882087,1.4565760144594,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:09,94.6483210985647,NA,NA,NA
"Nelder-Mead1",3.78646340082405,54.698922516158,131,NA,NA,0,FALSE,TRUE,3.684,65.0206295622643,0,22.9277173937588,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:22,54.698922516158,-0.0111719977465109,0.0862950781409607,0.0338792618951755
"Nelder-Mead2",2.0171875,62.9729242069722,32,NA,NA,0,TRUE,TRUE,0.754,1.43075651161248,0.145573044286078,1.32455990116295,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:09,62.9729242069722,NA,NA,NA
"Nelder-Mead11",2.51166601814645,58.4513305542467,83,NA,NA,0,FALSE,TRUE,2.135,8.1179690274126,0,3.2650315789313,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:18,58.4513305542467,-0.0037504964119888,0.122615649963691,0.0462857468249729
"Nelder-Mead3",2.0669921875,44.6977298524983,32,NA,NA,0,TRUE,TRUE,0.723,1.9294531644108,0.0395218884580866,3.25359301742306,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:09,44.6977298524983,NA,NA,NA
"Nelder-Mead12",2.47090723667143,40.5928352840369,79,NA,NA,0,FALSE,TRUE,2.052,83.5121041270445,0,32.2850560089702,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:18,40.5928352840369,-0.00318695866145725,0.448446282634293,0.174477277757986
"Nelder-Mead4",1.9802734375,50.4681717299752,32,NA,NA,0,TRUE,TRUE,0.669,2.34813616553428,0.0213455784672503,4.45518806081627,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:29,50.4681717299752,NA,NA,NA
"Nelder-Mead13",2.04740692454191,50.4020623390772,77,NA,NA,0,FALSE,TRUE,2.111,0.655555690586127,0.789991699143697,0.260057189649787,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:36,50.4020623390772,-0.000503367619106154,0.000209701195162445,0.000387133434125185
"Nelder-Mead5",2.068359375,72.818774609335,28,NA,NA,0,TRUE,TRUE,0.632,4.26636107280318,5.16413537920979e-06,3.92347669501263,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:29,72.818774609335,NA,NA,NA
"Nelder-Mead14",3.01965954561867,61.5639056602426,83,NA,NA,0,FALSE,TRUE,2.305,117.314955478274,0,49.6521473595913,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:36,61.5639056602426,-0.00680038360922028,0.649691107315358,0.26789802414076
"Nelder-Mead6",2.2982421875,61.3127613423985,32,NA,NA,0,TRUE,TRUE,0.821,0.868602847287668,0.259464863094606,0.964768400960894,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:35,61.3127613423985,NA,NA,NA
"Nelder-Mead15",2.45985481576805,60.4141178116532,81,NA,NA,0,FALSE,TRUE,2.134,6969.02608218326,0,2823.92591206114,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:51,60.4141178116532,-0.0012392230633111,51.7020162923844,20.9505464952268
"Nelder-Mead7",2.096484375,55.4892285493117,32,NA,NA,0,TRUE,TRUE,0.654,1.60073710967024,0.0792279715766572,1.68217510320516,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:49,55.4892285493117,NA,NA,NA
"Nelder-Mead16",2.50891488181608,51.8508975121435,79,NA,NA,0,FALSE,TRUE,1.89,87.9322315067298,0,34.1618647364785,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:57,51.8508975121435,-0.0030550363163087,0.674786511878982,0.262339516551992
"Nelder-Mead8",2.2826171875,78.8958006478031,30,NA,NA,0,TRUE,TRUE,0.614000000000001,1.67332420575688,0.0318542834194381,1.28635470963224,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .104",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:49,78.8958006478031,NA,NA,NA
"Nelder-Mead17",2.82158501423395,73.4683777134504,81,NA,NA,0,FALSE,TRUE,1.995,21.6113960301489,0,8.20209596973821,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .104",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:48:57,73.4683777134504,-0.00400539766161962,0.185121600944262,0.0707510528953523
"Nelder-Mead9",1.97890625,77.0342480643915,32,NA,NA,0,TRUE,TRUE,0.738,0.784905246340245,0.442280078005595,0.972268547665509,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .105",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:49:03,77.0342480643915,NA,NA,NA
"Nelder-Mead18",2.13613478230495,76.5137465478887,71,NA,NA,0,FALSE,TRUE,1.67,1.53852284971557,0.217033661583796,0.630642696457445,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .105",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:49:09,76.5137465478887,-0.0012253391280808,0.00213376171590293,0.000971799049142188
"Nelder-Mead10",2.094921875,55.5337106773707,32,NA,NA,0,TRUE,TRUE,0.693000000000001,2.67540581436291,0.00339660399757069,2.49586845531741,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .106",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:49:08,55.5337106773707,NA,NA,NA
"Nelder-Mead19",2.51888359346411,52.4101695025573,83,NA,NA,0,FALSE,TRUE,2.18,95.8497252995098,0,37.3395787639827,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .106",240,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 14:49:16,52.4101695025573,-0.00310769568964719,0.582518375459886,0.228459811174281
