"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.43359375,0.488369808367238,26,NA,NA,0,TRUE,TRUE,7.676,0.45786179311256,0.842633535228391,0.390314993129563,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:25:10,0.488369808367238,NA,NA,NA
"Nelder-Mead1",0.822085430441988,0.440570170176714,71,NA,NA,0,FALSE,TRUE,22.533,0.350752571697182,0.998055923480577,0.150761237865671,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:32:18,0.440570170176714,0.00538160020769283,0.00376006956759165,0.00161201789901453
"Nelder-Mead2",1.41953125,1.36780778575407,26,NA,NA,0,TRUE,TRUE,7.737,0.359739539598324,0.880037262560185,0.275465953851128,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .51",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:25:10,1.36780778575407,NA,NA,NA
"Nelder-Mead11",0.0478829144515426,0.617304043484346,103,NA,NA,0,FALSE,TRUE,32.129,2.99381837067453,0.0171831402980518,0.431435057444962,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .51",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:33:14,0.617304043484346,0.0163823041299846,0.0271190063020551,0.00614625111954975
"Nelder-Mead3",1.403125,0.702655110052648,22,NA,NA,0,TRUE,TRUE,6.469,0.477130336683923,0.847473407249205,0.223868803823172,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .52",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:25:09,0.702655110052648,NA,NA,NA
"Nelder-Mead12",0.586400796058204,0.501627298554997,87,NA,NA,0,FALSE,TRUE,27.475,15.0736239557484,3.64164109978304e-09,4.18571526777565,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .52",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:32:43,0.501627298554997,0.00938586807796037,0.0601401812131568,0.0115065151328727
"Nelder-Mead4",1.579296875,0.826596857848679,24,NA,NA,0,TRUE,TRUE,7.45400000000001,0.38465835715684,0.823666740956019,0.27628251484348,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .53",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:34:17,0.826596857848679,NA,NA,NA
"Nelder-Mead13",0.499596474005366,0.530483750146125,77,NA,NA,0,TRUE,TRUE,21.045,20.1744444158491,0,3.90862268757182,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .53",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:38:35,0.530483750146125,0.010445355047004,0.0716003342811265,0.0121112486983844
"Nelder-Mead5",1.32890625,0.481344458533246,24,NA,NA,0,TRUE,TRUE,7.202,0.717419486466001,0.813460796960476,0.527525075115496,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .54",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:34:30,0.481344458533246,NA,NA,NA
"Nelder-Mead14",0.88293845624723,0.442886491581142,75,NA,NA,0,FALSE,TRUE,20.305,17.7300918433529,0.116033115972338,11.2007785559952,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .54",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:38:39,0.442886491581142,0.00454509127049853,0.00100502964980966,0.00110303977171862
"Nelder-Mead6",1.0765625,0.97998277290634,14,NA,NA,0,TRUE,TRUE,4.19499999999999,0.269880642746334,0.983514694466553,0.25746679443576,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .55",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:35:03,0.97998277290634,NA,NA,NA
"Nelder-Mead15",0.257166637013714,0.581081826413062,73,NA,NA,0,FALSE,TRUE,18.894,1.06218706042091,0.732550754016948,0.693425302111812,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .55",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:39:08,0.581081826413062,0.0128226134950766,0.0360155347781488,0.0107260658520937
"Nelder-Mead7",1.270703125,0.866168468858505,22,NA,NA,0,TRUE,TRUE,6.10799999999998,0.220379967816103,0.952428384880314,0.224448938377985,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .56",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:39:41,0.866168468858505,NA,NA,NA
"Nelder-Mead16",0.180804350549113,0.506454529873376,71,NA,NA,0,FALSE,TRUE,18.873,2.44193092222671,0.13517941170388,0.382616139626439,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .56",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:42:25,0.506454529873376,0.0117710986866211,0.0134420463001619,0.00314514023388639
"Nelder-Mead8",1.627734375,0.495214528990988,26,NA,NA,0,TRUE,TRUE,7.15099999999998,0.705747839600905,0.657749692468256,0.344151866981607,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .57",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:39:43,0.495214528990988,NA,NA,NA
"Nelder-Mead17",1.06264209487919,0.458369227334588,59,NA,NA,0,FALSE,TRUE,16.841,11.7317632343718,0.763431885863038,6.13374546513189,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .57",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:41:30,0.458369227334588,0.00462220077222355,0.0328418330911548,0.0088408718388869
"Nelder-Mead9",1.19453125,0.746694835898681,20,NA,NA,0,TRUE,TRUE,5.233,0.276717834593862,0.957070395482187,0.247579003728942,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .58",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:40:19,0.746694835898681,NA,NA,NA
"Nelder-Mead18",0.172395352710906,0.549435256965671,81,NA,NA,0,FALSE,TRUE,19.992,2.02300619546358,0.246369494257376,0.98772418129816,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .58",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:43:07,0.549435256965671,0.0115268816803809,0.035502364136423,0.00729184963540745
"Nelder-Mead10",1.954296875,0.646193157348339,28,NA,NA,0,TRUE,TRUE,7.24599999999998,0.90187127024664,0.389429222045567,0.307638019531562,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .59",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:42:17,0.646193157348339,NA,NA,NA
"Nelder-Mead19",1.3247018037171,0.556061272845791,71,NA,NA,0,FALSE,TRUE,18.507,0.485220243799215,0.987664016538855,0.188347297498483,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .59",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:43:35,0.556061272845791,0.00651871835417895,0.00185049386501468,0.00168550784985133
"Nelder-Mead20",1.35546875,0.500410722787982,24,NA,NA,0,TRUE,TRUE,6.51400000000001,0.488991613644776,0.862005953225406,0.288403344775321,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .60",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:43:04,0.500410722787982,NA,NA,NA
"Nelder-Mead110",0.802859652330977,0.435295578210786,69,NA,NA,0,FALSE,TRUE,16.551,0.228958221298267,0.998980320813212,0.320673029055473,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .60",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:45:02,0.435295578210786,0.00551815566401305,0.00746317779702093,0.00295305544323365
"Nelder-Mead21",1.30390625,1.31617520050018,20,NA,NA,0,TRUE,TRUE,4.99299999999999,0.363989664481112,0.911918691099015,0.226071625933152,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .61",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-19 20:43:43,1.31617520050018,NA,NA,NA
