"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.271875,65.1924998251052,32,NA,NA,0,TRUE,TRUE,0.792,2.45313839837363,0.00180798614273148,1.46915015435926,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 11:37:10,65.1924998251052,NA,NA,NA
"Nelder-Mead1",3.69736080821951,48.132640674055,85,NA,NA,0,FALSE,TRUE,1.97,4.43374476002981,0,1.73093091246075,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 11:37:23,48.132640674055,-0.0105456705541213,0.00144029086522536,0.000514976806884291
"Nelder-Mead2",2.05556640625,42.5599506021853,32,NA,NA,0,TRUE,TRUE,0.798,2.36103003887751,0.0126945951637648,3.00840666519226,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 11:37:10,42.5599506021853,NA,NA,NA
"Nelder-Mead11",2.37448777094859,41.2972884099256,73,NA,NA,0,FALSE,TRUE,1.677,7.24800653804656,0,3.04587832114738,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 11:37:22,41.2972884099256,-0.00241309379687211,0.190708411134507,0.0715151377992519
"Nelder-Mead3",2.077734375,30.9909089204443,32,NA,NA,0,TRUE,TRUE,0.791,1.93796234476503,0.0367429671229014,3.26365101359381,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 11:37:10,30.9909089204443,NA,NA,NA
"Nelder-Mead12",2.26439789098455,30.3559860620822,77,NA,NA,0,FALSE,TRUE,1.787,263.903642746514,0,103.759690454889,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 11:37:22,30.3559860620822,-0.00149365155772563,2.7024269294953,1.0632771588623
"Nelder-Mead4",2.0041015625,37.7724188235431,32,NA,NA,0,TRUE,TRUE,0.609,2.36841781934628,0.0174005941391042,4.4919965712429,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 11:37:34,37.7724188235431,NA,NA,NA
"Nelder-Mead13",1.81887788283692,37.4122161655326,75,NA,NA,0,FALSE,TRUE,1.765,0.227454497853028,0.982803602896173,0.0886689721436913,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 11:37:45,37.4122161655326,0.00138839050599131,0.000214005319435967,0.000210132351157182
"Nelder-Mead5",2.077734375,52.7397718965196,32,NA,NA,0,TRUE,TRUE,0.641,4.25871398337677,4.43750724699044e-06,3.90674840468881,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 11:37:34,52.7397718965196,NA,NA,NA
"Nelder-Mead14",2.47472307202847,51.5721636319754,79,NA,NA,0,FALSE,TRUE,1.868,10.4870387962479,0,4.40782531237386,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",180,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 11:37:47,51.5721636319754,-0.00286713695857684,0.0753972843697698,0.0318321255337287
