"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",0.0343749999999991,250.135090063598,28,NA,NA,0,TRUE,TRUE,0.623,1.00276414011491,0.332897499142074,0.431631052559778,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:14:51,250.135090063598,NA,NA,NA
"Nelder-Mead1",4.22249557656004,74.036202984219,101,NA,NA,0,FALSE,TRUE,2.195,2.77187776982731,0,1.10116797968378,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:15:00,74.036202984219,-0.0144715503083968,0.000857721955225999,0.000305182202177419
"Nelder-Mead2",2.033984375,121.311774780689,32,NA,NA,0,TRUE,TRUE,0.784,1.4300847746045,0.139224439741081,1.32729600911573,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:14:48,121.311774780689,NA,NA,NA
"Nelder-Mead11",3.08097227548869,85.632259824028,103,NA,NA,0,FALSE,TRUE,2.365,9.00534792099536,0,3.31104517862772,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:14:56,85.632259824028,-0.00808768167242445,0.0710386045113422,0.0270023172172697
"Nelder-Mead3",2.0859375,83.6731862087669,32,NA,NA,0,TRUE,TRUE,0.771,5.99394391698144,7.56282814151632e-11,6.2762316658283,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:14:48,83.6731862087669,NA,NA,NA
"Nelder-Mead12",3.00821664058259,64.9250273167686,95,NA,NA,0,FALSE,TRUE,2.13,23.2327320097982,0,8.76360289937783,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:14:56,64.9250273167686,-0.00789267340822094,0.108603809295704,0.0422706587076021
"Nelder-Mead4",1.97802734375,97.129218075079,32,NA,NA,0,TRUE,TRUE,0.896000000000001,2.34624228981537,0.0217509470793356,4.45175968422907,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:15:14,97.129218075079,NA,NA,NA
"Nelder-Mead13",2.89485884469498,82.8695090581081,95,NA,NA,0,FALSE,TRUE,2.492,1.00531073290295,0.162940392546858,0.416489206825597,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:15:20,82.8695090581081,-0.00715087234007444,0.000520779491538372,0.000218152112980383
"Nelder-Mead5",2.0306640625,152.296696801264,30,NA,NA,0,TRUE,TRUE,0.888,4.29602136155813,9.52190447800483e-06,3.99013214032759,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:15:14,152.296696801264,NA,NA,NA
"Nelder-Mead14",3.78346171987712,82.4640399366354,79,NA,NA,0,FALSE,TRUE,1.991,2.3132132012929,9.94465065851102e-10,0.941921148521096,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:15:20,82.4640399366354,-0.0135536482590027,0.00148505676331725,0.000550201887062687
"Nelder-Mead6",2.27529296875,146.592128289923,32,NA,NA,0,TRUE,TRUE,0.686999999999999,0.868726512526575,0.267913292881476,0.961478077794056,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:15:14,146.592128289923,NA,NA,NA
"Nelder-Mead15",3.2445779042693,103.388142225769,93,NA,NA,0,FALSE,TRUE,2.354,1.64463441381953,0.00109865547038812,0.66073258243376,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .102",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:15:22,103.388142225769,-0.00767449975840305,0.00158842807419557,0.000616262668749691
"Nelder-Mead7",2.036328125,135.118746876616,32,NA,NA,0,TRUE,TRUE,0.811,1.13695571784379,0.238693293058286,1.40361166659377,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:15:37,135.118746876616,NA,NA,NA
"Nelder-Mead16",3.294052776188,90.2150696985027,115,NA,NA,0,FALSE,TRUE,2.995,0.00643089469808543,0.999890794882015,0.00249854125243821,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .103",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:15:46,90.2150696985027,-0.00965612439089162,0.00272503831540809,0.00107895980081717
"Nelder-Mead8",2.266015625,168.167108526024,30,NA,NA,0,TRUE,TRUE,0.863,1.6694620381546,0.0345524356654339,1.28159506821511,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .104",360,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-25 16:15:38,168.167108526024,NA,NA,NA
