"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.19765625,63.5096601061839,26,NA,NA,0,TRUE,TRUE,0.278,0.559253685887087,0.502989327922103,0.570293471250359,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",300,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 02:21:51,63.5096601061839,NA,NA,NA
"Nelder-Mead1",3.12719023927719,28.2105909294221,79,NA,NA,0,FALSE,TRUE,0.734,1.75178264532214,0.000965474193727611,0.721744340795563,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",300,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 02:21:54,28.2105909294221,-0.00421941103657373,0.00279925063549391,0.00125157213823171
"Nelder-Mead2",1.933984375,63.6692145336886,30,NA,NA,0,TRUE,TRUE,0.332,1.13382969185574,0.289609245257583,1.01894986174169,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",300,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 02:21:51,63.6692145336886,NA,NA,NA
"Nelder-Mead11",2.55477929987633,49.008235298264,87,NA,NA,0,FALSE,TRUE,0.783,2.21222969466576,0.00269996951390461,0.932879456730515,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",300,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 02:21:54,49.008235298264,-0.0036349701717591,0.0532328704108913,0.0206862082093903
"Nelder-Mead3",1.9287109375,42.6361852111904,32,NA,NA,0,TRUE,TRUE,0.354,1.14236538315601,0.288722975124961,1.85896226590546,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",300,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 02:21:51,42.6361852111904,NA,NA,NA
"Nelder-Mead12",2.59749675372671,28.7607712836295,81,NA,NA,0,FALSE,TRUE,0.789,5.11463743551678,3.21964677141295e-15,2.05730642549494,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",300,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 02:21:54,28.7607712836295,-0.00382142961197894,0.112957902407217,0.0450174086302327
"Nelder-Mead4",1.7404296875,39.1768835062132,28,NA,NA,0,TRUE,TRUE,0.239999999999999,1.76996557453887,0.190014892621627,3.36403653799525,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",300,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 02:22:00,39.1768835062132,NA,NA,NA
"Nelder-Mead13",2.32658827475458,31.8408024858216,73,NA,NA,0,FALSE,TRUE,0.696,1.93954434026481,0.0365239053236115,0.87122799840355,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",300,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 02:22:02,31.8408024858216,-0.00320611766940146,0.0387367232449475,0.015727883218739
"Nelder-Mead5",2.1302734375,74.9135561144329,30,NA,NA,0,TRUE,TRUE,0.334,1.23747590021438,0.161907122413805,1.79606431838602,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",300,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 02:22:00,74.9135561144329,NA,NA,NA
"Nelder-Mead14",3.33285929888651,39.8399091488226,83,NA,NA,0,FALSE,TRUE,0.847,0.189948112330452,0.906489714868176,0.187163479273085,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",300,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 02:22:02,39.8399091488226,-0.00496660926356825,0.00153084271555058,0.000670323429122748
