"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.04501953125,8.95510099607733,22,NA,NA,0,TRUE,TRUE,0.231,0.959025544550224,0.965562128890921,1.10767246952846,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:36,8.95510099607733,NA,NA,NA
"Nelder-Mead1",1.10280799970443,8.91672687966402,63,NA,NA,0,FALSE,TRUE,0.645,0.301831212420832,0.999518663031453,0.130197347341185,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:39,8.91672687966402,-0.000377506368772629,0.000170553415792582,0.000235565154911433
"Nelder-Mead2",0.955078125,17.7395883527045,20,NA,NA,0,TRUE,TRUE,0.213,3.79575148122347,0.864607282792071,5.20888016812078,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:37,17.7395883527045,NA,NA,NA
"Nelder-Mead11",-7.83735351562503,6.83977338830156,27,NA,NA,0,TRUE,FALSE,0.29,502.185020534738,0,163.946472067166,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:39,6.83977338830156,53.8076171875,3.55338645568801,1.16006083311878
"Nelder-Mead3",0.865234375,8.79738411539308,24,NA,NA,0,TRUE,TRUE,0.257,1.23414743440483,0.867904615754709,1.15694182515294,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:37,8.79738411539308,NA,NA,NA
"Nelder-Mead12",0.86822195271343,8.79728394596856,71,NA,NA,0,FALSE,TRUE,0.752,0.111083113422216,0.999892865554458,0.0507031812670991,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:42,8.79728394596856,-1.99282883841083e-05,0.000173251516252792,0.000173300795766908
"Nelder-Mead4",0.8904296875,13.4837499374862,22,NA,NA,0,TRUE,TRUE,0.173999999999999,0.305437367686044,0.973302286667951,0.670478712984168,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:43,13.4837499374862,NA,NA,NA
"Nelder-Mead13",0.258129357637729,10.0720071435525,91,NA,NA,0,FALSE,TRUE,0.912000000000001,18.47647310883,0,10.6912612597707,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:48,10.0720071435525,0.00431513897030628,0.0572989203183689,0.0552651871769394
"Nelder-Mead5",0.9333984375,10.7456912467033,22,NA,NA,0,TRUE,TRUE,0.2,1.01322852088196,0.946197511517131,1.46288225662347,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:44,10.7456912467033,NA,NA,NA
"Nelder-Mead14",1.28963796443693,9.83528195296422,87,NA,NA,0,FALSE,TRUE,0.875999999999999,0.475606989468793,0.99055650662018,0.660230479941618,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:46,9.83528195296422,-0.0020698499078355,0.00195296855315845,0.00109963055423725
"Nelder-Mead6",1.0984375,14.3428915958312,20,NA,NA,0,TRUE,TRUE,0.175000000000001,0.691059743214307,0.945764783200622,0.37225428099965,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",1,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 20:49:44,14.3428915958312,NA,NA,NA
