"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.048046875,30.4669062107439,18,NA,NA,0,FALSE,TRUE,0.434,1.376017790393,0.947287578543553,1.62893465002044,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",300,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 02:25:47,30.4669062107439,NA,NA,NA
"Nelder-Mead1",1.57550228471633,25.5052222860414,69,NA,NA,0,FALSE,TRUE,1.542,7.91367410178348,3.12930453466587e-05,3.37018668071264,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1",300,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 02:25:56,25.5052222860414,-0.00380874945372439,0.0649682970392765,0.0222422618657056
"Nelder-Mead2",0.8201171875,32.8686573048965,24,NA,NA,0,TRUE,TRUE,0.478,1.01155198295346,0.855613477032346,0.917521362895733,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",300,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 02:25:49,32.8686573048965,NA,NA,NA
"Nelder-Mead11",0.7670566086351,32.8112456559913,75,NA,NA,0,FALSE,TRUE,1.741,0.191725895263281,0.999003186931811,0.0807448297956485,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .10",300,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 02:26:07,32.8112456559913,0.000410251892587608,0.000330698875859082,0.000340504626875315
"Nelder-Mead3",0.8482421875,20.0688272235359,26,NA,NA,0,TRUE,TRUE,0.492999999999999,2.48225436509152,0.706395453567215,4.73885475048138,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",300,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 02:25:49,20.0688272235359,NA,NA,NA
"Nelder-Mead12",1.06212473377714,19.1272107559042,67,NA,NA,0,FALSE,TRUE,1.601,1.01546169359409,0.998011997559095,0.457190207288682,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .100",300,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 02:25:56,19.1272107559042,-0.00165693767947133,0.00101629564453254,0.000613820069488261
"Nelder-Mead4",0.7740234375,31.0863110826752,24,NA,NA,0,TRUE,TRUE,0.461,1.1273679248499,0.798909453672499,1.91912533180894,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",300,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 02:26:08,31.0863110826752,NA,NA,NA
"Nelder-Mead13",0.441653934171927,29.5999786788371,81,NA,NA,0,FALSE,TRUE,1.858,0.0604393416377432,0.999430722520844,0.0565712645191805,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .1000",300,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 02:26:21,29.5999786788371,0.00250458136610486,0.000618998373304801,0.000332434082119404
"Nelder-Mead5",0.79580078125,26.8965551569006,26,NA,NA,0,TRUE,TRUE,0.551,1.97057846841808,0.687396598820267,1.5226248118136,"MKT","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",300,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 02:26:09,26.8965551569006,NA,NA,NA
"Nelder-Mead14",1.35200396952843,23.0523454132389,75,NA,NA,0,FALSE,TRUE,1.809,2.0996079922151,0.76100391654111,0.861275566149014,"Alpha","sdf:ea stdv:0.2 #d:15 #f:20 #y:19 .101",300,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-06-23 02:26:16,23.0523454132389,-0.00390203890048298,0.00149480756997623,0.000828999273577817
