"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.3830078125,0.50088048714855,24,NA,NA,0,TRUE,TRUE,7.015,1.30089024798763,0.61830704964047,0.57439333528761,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 02:40:47,0.50088048714855,NA,NA,NA
"Nelder-Mead1",0.85695678359719,0.467842178653279,65,NA,NA,0,FALSE,TRUE,21.131,0.745227717582467,0.994342019627584,0.292853800639195,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 02:52:07,0.467842178653279,0.00489783977756275,0.0152892158107384,0.00576679435007732
"Nelder-Mead2",1.162890625,0.901382405453932,22,NA,NA,0,TRUE,TRUE,6.421,0.308945957652273,0.959863879906687,0.203673626124536,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 02:40:47,0.901382405453932,NA,NA,NA
"Nelder-Mead11",0.223465810806404,0.545632388949831,79,NA,NA,0,FALSE,TRUE,25.601,570.915733580091,0,120.711780458299,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 02:52:03,0.545632388949831,0.0132047955004571,0.211336680467172,0.0345698867138128
"Nelder-Mead3",1.538671875,0.585028478229698,24,NA,NA,0,TRUE,TRUE,6.968,0.618017137177544,0.739203390702055,0.360417060846279,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .103",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 02:40:47,0.585028478229698,NA,NA,NA
"Nelder-Mead12",0.792442473643582,0.501751579403509,73,NA,NA,0,FALSE,TRUE,23.516,0.156067554731045,0.999475954481492,0.12303031482865,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .103",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 02:52:11,0.501751579403509,0.00695997277189607,0.00263228705217707,0.00104179154119679
"Nelder-Mead4",1.5578125,1.27280334129143,24,NA,NA,0,TRUE,TRUE,8.34700000000001,0.479031402556162,0.7893077048265,0.242144998116747,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .104",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 02:57:07,1.27280334129143,NA,NA,NA
"Nelder-Mead13",-0.0403938950051801,0.625400786832554,321,NA,NA,0,FALSE,TRUE,87.96,29.0283100360461,0,5.4981559740469,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .104",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 03:08:56,0.625400786832554,0.0177012209535062,0.186738070739318,0.0286234960550292
"Nelder-Mead5",1.546484375,0.804744895791752,24,NA,NA,0,TRUE,TRUE,8.708,0.604837863665124,0.74099617272248,0.275495581747846,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .105",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 02:57:12,0.804744895791752,NA,NA,NA
"Nelder-Mead14",0.349534113237917,0.541007391869452,75,NA,NA,0,FALSE,TRUE,19.387,0.825689231878941,0.865667187617183,0.16176398785091,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .105",60,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 03:02:55,0.541007391869452,0.0114880031537283,0.00422933864754492,0.00123420580722287
