"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.0712890625,10.3723964900003,22,NA,NA,0,TRUE,TRUE,0.236,0.959289959877867,0.945477664105742,1.10527139136878,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 21:14:47,10.3723964900003,NA,NA,NA
"Nelder-Mead1",1.18461904895864,10.1555201132719,65,NA,NA,0,FALSE,TRUE,0.685,2.8024545469858,0.874726428722379,1.39755702388534,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 21:14:50,10.1555201132719,-0.000718018575147994,0.00103374712400539,0.00121174189747259
"Nelder-Mead2",0.928125,19.9881191878987,24,NA,NA,0,TRUE,TRUE,0.252,0.00011933686766578,0.999993156274945,0.000170785903888167,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 21:14:48,19.9881191878987,NA,NA,NA
"Nelder-Mead11",0.499638106953624,16.3767313750256,121,NA,NA,0,FALSE,TRUE,1.231,0.0560283530122242,0.999607170491779,0.051174759473943,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .10",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 21:14:53,16.3767313750256,0.00334165930484437,0.0007303839586455,0.000414152665210935
"Nelder-Mead3",0.8701171875,10.0988919335642,24,NA,NA,0,TRUE,TRUE,0.267,1.23527845152675,0.872533348399482,1.15795874633562,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 21:14:48,10.0988919335642,NA,NA,NA
"Nelder-Mead12",0.9569048340405,9.99505906136737,63,NA,NA,0,FALSE,TRUE,0.543,0.133845141716074,0.999983364946728,0.0646772095438793,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .100",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 21:14:52,9.99505906136737,-0.000574548447536927,7.00227687663582e-05,0.000168742206675382
"Nelder-Mead4",0.8435546875,15.977244458883,26,NA,NA,0,TRUE,TRUE,0.229,0.320753947346632,0.959978589346313,0.689096817924638,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 21:14:53,15.977244458883,NA,NA,NA
"Nelder-Mead13",0.315263101892443,12.8036985843843,77,NA,NA,0,FALSE,TRUE,0.81,6.11831357231103,0.000154422597720805,2.68107170830264,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .1000",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 21:14:57,12.8036985843843,0.00371114960717804,0.00865412422710247,0.00379734592200122
"Nelder-Mead5",0.9015625,13.1339625671584,20,NA,NA,0,TRUE,TRUE,0.192,1.03753204878858,0.918651853024957,1.48850693594239,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 21:14:55,13.1339625671584,NA,NA,NA
"Nelder-Mead14",1.24464535857499,11.9019143452152,67,NA,NA,0,FALSE,TRUE,0.651,0.774653517302139,0.982202866752776,1.07719018628005,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",60,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-21 21:14:57,11.9019143452152,-0.0021348525030934,0.0018619486334217,0.00101551659725221
