"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.044140625,0.716403149943141,20,NA,NA,0,TRUE,TRUE,5.904,0.68226782822647,0.975974757006945,0.486535622188977,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 03:42:18,0.716403149943141,NA,NA,NA
"Nelder-Mead1",0.757441312358548,0.704190530546631,57,NA,NA,0,FALSE,TRUE,19.696,1.3751056544759,0.945895216467014,0.314315440634609,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .101",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 03:57:37,0.704190530546631,0.00258031558307721,0.00298760155221193,0.00138185975759373
"Nelder-Mead2",1.0796875,1.14403542567039,18,NA,NA,0,TRUE,TRUE,5.342,0.340231321038525,0.978370257389304,0.200608911438134,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 03:42:18,1.14403542567039,NA,NA,NA
"Nelder-Mead11",0.311250162333203,0.942095945404384,73,NA,NA,0,FALSE,TRUE,25.594,3.494826747536,0.0551704268386601,0.645390552389903,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .102",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 04:07:37,0.942095945404384,0.00877316703483345,0.0168674211264665,0.00341759987245687
"Nelder-Mead3",1.1982421875,0.817268150184003,22,NA,NA,0,TRUE,TRUE,6.518,0.205119542132406,0.967564282483876,0.354281634257328,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .103",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 03:42:19,0.817268150184003,NA,NA,NA
"Nelder-Mead12",0.77018501905623,0.783190155399235,63,NA,NA,0,FALSE,TRUE,21.063,6.90034186096871,0.284381267348488,3.93165743030269,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .103",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 03:57:47,0.783190155399235,0.0038263758124117,0.00920002638360034,0.00704919614027187
"Nelder-Mead4",1.4234375,1.70190598588019,26,NA,NA,0,TRUE,TRUE,9.672,0.337662944361286,0.886306645511924,0.23794338504601,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .104",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 04:05:34,1.70190598588019,NA,NA,NA
"Nelder-Mead13",0.195002110634914,1.23897840167969,75,NA,NA,0,FALSE,TRUE,23.587,1.80543384201652,0.347736579593409,0.340951765666024,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .104",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 04:15:20,1.23897840167969,0.0123278428035475,0.00935160726911256,0.00221995317190395
"Nelder-Mead5",1.312890625,1.07758623740392,22,NA,NA,0,TRUE,TRUE,8.553,0.236578624297959,0.940991898219736,0.283096364280828,"MKT","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .105",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 04:05:08,1.07758623740392,NA,NA,NA
"Nelder-Mead14",0.407078360874812,0.907690508200867,81,NA,NA,0,FALSE,TRUE,25.482,1.50188193065922,0.672629077241563,0.306284056092915,"Alpha","sdf:sl stdv:0.2 #d:15 #f:20 #y:19 .105",120,0,12,"ALL","EW","L2_Lasso","linear",2020-06-20 04:15:25,0.907690508200867,0.00791802299929358,0.00965488724781316,0.00271659277747152
