"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead22",1.15585352595996,NA,1496.97666157194,69,NA,NA,0,TRUE,TRUE,0.427999999999997,13.1402098691417,NA,0,7.97152539617277,NA,"HDY","FOF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:40,1496.97666157194,NA,NA,NA,-2.18028150437779,132.699680334502,71.5677039592911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.2260382958455,NA,1884.46638256957,51,NA,NA,0,TRUE,TRUE,0.327999999999975,9.78965177387691,NA,0.16592354724014,5.97614334371945,NA,"QLT","FOF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:41,1884.46638256957,NA,NA,NA,NA,NA,NA,0.0589797721942887,9.28848723211372,10.9917302438726,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.574753971623615,NA,932.382883421294,145,NA,NA,0,FALSE,TRUE,0.893000000000029,5.94946398238648,NA,0,2.29905225245205,NA,"MOM","FOF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:43,932.382883421294,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48451027955203,6.83142836598985,2.84251011914955,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",1.226521955909,NA,1880.78106825626,67,NA,NA,0,TRUE,TRUE,0.424000000000035,15.390267885277,NA,0,18.1477784421096,NA,"ESG","FOF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:44,1880.78106825626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38584055304732,116.126477087514,131.772229456024,NA,NA,NA
"Nelder-Mead62",1.35954341501996,NA,1360.72039365775,121,NA,NA,0,FALSE,TRUE,0.746000000000038,8.4274031253221,NA,0,4.88606589517468,NA,"LOV","FOF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:46,1360.72039365775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21289768824811,17.0661491675948,6.43980005433772
"Nelder-Mead9",0.552321038779303,-1.33365855051609,3438.6973654373,63,NA,NA,0,TRUE,TRUE,0.242999999999995,7.21123451140641,8.65889766574124,0,4.29758353637294,6.13023912102013,"HML","INF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:47,3438.6973654373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.00615968696222,NA,3516.60677427564,61,NA,NA,0,TRUE,TRUE,0.230999999999995,5.52908715032337,NA,0,4.92694894789542,NA,"SMB","INF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:49,3516.60677427564,-0.929566220145648,26.7677951340639,21.8483168401281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.770652122818187,NA,3572.21605338608,65,NA,NA,0,TRUE,TRUE,0.252999999999986,1.38370706660812,NA,0,2.67824237985386,NA,"HDY","INF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:50,3572.21605338608,NA,NA,NA,-2.51670265199699,27.5493176669445,16.0515892864508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.621437760051685,NA,3734.20277994492,57,NA,NA,0,TRUE,TRUE,0.218000000000018,3.02252457538204,NA,0,4.40698076244683,NA,"QLT","INF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:51,3734.20277994492,NA,NA,NA,NA,NA,NA,1.21272264974355,14.4330059920541,15.8482215683931,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.386463199113606,NA,3384.28786365143,59,NA,NA,0,TRUE,TRUE,0.230999999999995,6.794123448166,NA,0.015149327191109,2.99132814053616,NA,"MOM","INF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:51,3384.28786365143,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88177848394495,2.32936646007038,3.59734883953104,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",0.968944615074724,NA,3944.13699145901,69,NA,NA,0,TRUE,TRUE,0.259999999999991,1.7506487595285,NA,0,1.95419079745094,NA,"ESG","INF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:53,3944.13699145901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24332759274767,27.4506469801291,17.4007811110951,NA,NA,NA
"Nelder-Mead63",0.913947337039281,NA,3904.49402892996,61,NA,NA,0,TRUE,TRUE,0.240000000000009,1.68749727098735,NA,0.00165336475290256,1.82258586332842,NA,"LOV","INF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:53,3904.49402892996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663876685762079,5.49976203711248,6.44016636516136
"Nelder-Mead10",1.04172251264681,-0.245389356443775,715.056321065023,53,NA,NA,0,TRUE,TRUE,0.41900000000004,1.09040076835356,22.456322180076,2.25208022230916e-07,1.50888800905149,10.8628699831707,"HML","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:56,715.056321065023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",1.04991934423379,NA,694.691458231767,51,NA,NA,0,TRUE,TRUE,0.391999999999996,8.23738265855271,NA,0,4.16208527237283,NA,"SMB","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:57,694.691458231767,0.351680273348393,40.2396428526165,22.7276285492857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.10705023670453,NA,720.93478576975,47,NA,NA,0,TRUE,TRUE,0.358000000000004,5.25784484015375,NA,0,2.97868589121775,NA,"HDY","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:58,720.93478576975,NA,NA,NA,0.216733200044837,112.479741310851,66.2611321109541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.890914215783777,NA,616.362603962719,63,NA,NA,0,TRUE,TRUE,0.479999999999961,2.82746621755117,NA,1.95621296938953e-13,4.24969603471941,NA,"QLT","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:59,616.362603962719,NA,NA,NA,NA,NA,NA,0.775154646026568,9.76282800282381,5.67440856675195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.744756641082607,NA,600.629361294098,61,NA,NA,0,TRUE,TRUE,0.466000000000008,3.13719381489486,NA,1.42351472169899e-05,1.68892401670795,NA,"MOM","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:01,600.629361294098,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13293145673033,4.85704650398338,2.37892538163142,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",1.13467883876587,NA,718.162623509032,65,NA,NA,0,TRUE,TRUE,0.500999999999976,1.35094132031591,NA,0,1.69215711880088,NA,"ESG","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:02,718.162623509032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38601609867453,25.0683542982663,15.9141589565939,NA,NA,NA
"Nelder-Mead64",0.913590208143148,NA,404.493307209331,63,NA,NA,0,FALSE,TRUE,0.477000000000032,4.67084946296285,NA,0,5.12357476414851,NA,"LOV","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:04,404.493307209331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62899337715965,7.24714811343976,10.5588541731234
"Nelder-Mead15",-0.104981817013353,-1.41087277746562,3103.84381160925,69,NA,NA,0,TRUE,TRUE,0.478999999999985,8.20681794951249,11.6706716022585,0,4.59750162264364,10.521817360688,"HML","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:06,3103.84381160925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.32638095119137,NA,3197.58207717442,69,NA,NA,0,TRUE,TRUE,0.549999999999955,35.9458636579017,NA,0,32.8869287224296,NA,"SMB","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:08,3197.58207717442,-0.83435507678209,80.288828484688,67.3277181654673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.13957661107545,NA,3296.48288919406,71,NA,NA,0,TRUE,TRUE,0.495999999999981,1.84926951184003,NA,5.44009282066327e-14,3.31299912507883,NA,"HDY","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:11,3296.48288919406,NA,NA,NA,-0.974663275647715,9.13969379649284,7.98682245349693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",-0.0844237486022535,NA,3226.78015411944,67,NA,NA,0,TRUE,TRUE,0.465999999999951,2.98468404282417,NA,0,3.87197713073829,NA,"QLT","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:12,3226.78015411944,NA,NA,NA,NA,NA,NA,1.31582721655076,9.92284574689255,12.2946551056986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",-0.128571206893561,NA,3038.73342078296,77,NA,NA,0,TRUE,TRUE,0.527999999999963,10.0433581683994,NA,0,5.50294127873091,NA,"MOM","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:13,3038.73342078296,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52981798066746,49.3333889852401,38.0761525308193,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.216070206671519,NA,3325.00776755655,71,NA,NA,0,TRUE,TRUE,0.487000000000023,2.07311115042475,NA,0.696008331364411,3.48588277728753,NA,"ESG","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:16,3325.00776755655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.152977368982669,14.6268736367008,28.4050341585139,NA,NA,NA
"Nelder-Mead65",0.259667108951543,NA,3167.64305367262,75,NA,NA,0,TRUE,TRUE,0.523000000000025,3.08095487413854,NA,0,5.06942786069058,NA,"LOV","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:17,3167.64305367262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72372899522124,9.51531385927154,8.8102524065431
"Nelder-Mead17",0.967810502257067,-0.460975135097817,2918.57618184371,55,NA,NA,0,TRUE,TRUE,0.468999999999994,10.4442364973869,32.4378323522386,0,4.20586477022214,17.0723223469419,"HML","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:20,2918.57618184371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.903301118977553,NA,2279.53017254913,61,NA,NA,0,TRUE,TRUE,0.524999999999977,3.40018498308874,NA,1.11022302462516e-16,1.86543884304858,NA,"SMB","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:21,2279.53017254913,0.594245792135494,13.9662764626552,8.11083275071131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.07909760038224,NA,2891.21227284348,59,NA,NA,0,TRUE,TRUE,0.519999999999982,6.70814153240808,NA,0,4.37838279562769,NA,"HDY","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:23,2891.21227284348,NA,NA,NA,0.684551893590811,282.96061482125,150.27456043584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.903794671502128,NA,2442.85658059842,63,NA,NA,0,TRUE,TRUE,0.653999999999996,2.32986207026728,NA,0.0152451252392513,0.982467724875328,NA,"QLT","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:24,2442.85658059842,NA,NA,NA,NA,NA,NA,0.608551003688921,5.10804181861206,3.67444681133291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",1.07662107039596,NA,3043.42298333631,69,NA,NA,0,TRUE,TRUE,0.605000000000018,4.22414380182939,NA,0.927344569554609,5.45413878935244,NA,"MOM","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:26,3043.42298333631,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0640435446459378,2.84688926183688,4.03471814801226,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",1.1417480127534,NA,2702.15434110381,93,NA,NA,0,TRUE,TRUE,0.79000000000002,2.87671419086361,NA,0,1.59881085331183,NA,"ESG","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:28,2702.15434110381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74595292349468,63.5217469451608,30.0215311930607,NA,NA,NA
"Nelder-Mead66",0.99802607566382,NA,2518.2860495762,73,NA,NA,0,TRUE,TRUE,0.623999999999967,5.41740532150963,NA,0,4.26335124076477,NA,"LOV","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:29,2518.2860495762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995378505825806,10.1589038502623,8.62016361971603
"Nelder-Mead19",1.19524795982579,-0.969517831841949,27370.1607618252,59,NA,NA,0,TRUE,TRUE,0.737000000000023,1.03920825857314,7.04066572582334,2.35597097386631e-11,0.979744015962005,2.99882544861224,"HML","PE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:33,27370.1607618252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.33636636741351,NA,28758.8889128991,57,NA,NA,0,TRUE,TRUE,0.615000000000009,5.44070364383371,NA,0,3.14755800643674,NA,"SMB","PE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:35,28758.8889128991,0.489837683594101,50.7888603220674,25.1828504899079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.46378174083371,NA,29735.3249116505,69,NA,NA,0,TRUE,TRUE,0.750999999999976,0.814292610848973,NA,1.61146692656544e-08,0.997286904247131,NA,"HDY","PE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:37,29735.3249116505,NA,NA,NA,0.486938763320313,12.0228462352316,5.25539606186632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",1.16482223048738,NA,26430.3191985963,61,NA,NA,0,TRUE,TRUE,0.754000000000019,29.8159328809519,NA,0,52.4791992007446,NA,"QLT","PE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:39,26430.3191985963,NA,NA,NA,NA,NA,NA,0.665060191631846,49.2289269122502,91.1745343466622,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",1.025747201912,NA,26180.537523964,63,NA,NA,0,TRUE,TRUE,0.706000000000017,2.24221027167501,NA,0.000465148356194045,0.920503758261549,NA,"MOM","PE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:41,26180.537523964,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29384043486751,2.99060570637051,1.22322623582945,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",1.5170222213656,NA,29207.6574849178,73,NA,NA,0,TRUE,TRUE,0.802000000000021,1.11441943940436,NA,0,1.03818590070506,NA,"ESG","PE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:43,29207.6574849178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45346434742895,27.0162414920176,12.5472601280367,NA,NA,NA
"Nelder-Mead67",1.18668562398607,NA,21573.1139216938,105,NA,NA,0,TRUE,TRUE,1.15800000000002,25.0318432611572,NA,0,15.4956303008103,NA,"LOV","PE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:45,21573.1139216938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7008615764278,37.68835327091,16.1183974292847
"Nelder-Mead20",0.326092197663271,-1.92229128563225,12371.0776988987,69,NA,NA,0,TRUE,TRUE,0.504999999999995,7.69058963934957,7.80462512804031,0,4.25324913648973,4.83662296041574,"HML","RE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:48,12371.0776988987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.38369756449296,NA,8953.82111964524,69,NA,NA,0,TRUE,TRUE,0.503000000000043,9.868805116478,NA,0,7.43761894472846,NA,"SMB","RE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:50,8953.82111964524,-2.34546544221543,5.62556713082206,2.79674557796375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",0.751555596854184,NA,9327.83030382996,93,NA,NA,0,TRUE,TRUE,0.665999999999997,4.743565703832,NA,0,3.96957705690868,NA,"HDY","RE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:53,9327.83030382996,NA,NA,NA,-4.31443255406,1.97003121576511,1.66866351638103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead38",1.71239529269137,NA,11579.2731987507,65,NA,NA,0,TRUE,TRUE,0.475999999999999,2.17148943551804,NA,0,2.05727628358966,NA,"QLT","RE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:55,11579.2731987507,NA,NA,NA,NA,NA,NA,-2.04300322392227,7.72407122563483,3.15137284069676,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead48",0.21402508109966,NA,6623.63643254932,77,NA,NA,0,TRUE,TRUE,0.557999999999993,2.49768419290276,NA,0,2.49903527157869,NA,"MOM","RE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:56,6623.63643254932,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24897772519076,35.2455449114616,23.5927803776421,NA,NA,NA,NA,NA,NA
"Nelder-Mead58",1.04523952186175,NA,10791.3517484311,97,NA,NA,0,TRUE,TRUE,0.694999999999993,4.39532357775224,NA,0,3.82415686908205,NA,"ESG","RE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:06:59,10791.3517484311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.970248287963,24.6878779236121,13.829060496568,NA,NA,NA
"Nelder-Mead68",1.49211124468216,NA,12301.133971648,79,NA,NA,0,TRUE,TRUE,0.572999999999979,3.87624279224288,NA,1.88737914186277e-15,3.28514195578344,NA,"LOV","RE",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:02,12301.133971648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29199423756015,3.08454475501018,1.93680081804903
