"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",0.898448590596671,NA,3328.27860294566,55,NA,NA,0,TRUE,TRUE,0.704,17.6728630523176,NA,0,7.71390543027056,NA,"QLT","DD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:17,3328.27860294566,NA,NA,NA,NA,NA,NA,0.537217292858986,22.4702341177602,10.9662664724421,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.01271581051406,NA,3537.32578348115,37,NA,NA,0,TRUE,TRUE,0.4,7.21306000874145,NA,0.526785739955187,3.51258285290886,NA,"MOM","DD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:18,3537.32578348115,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111809363716748,9.30898209074563,3.94414919430783,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.08375228091608,NA,3509.18079885696,57,NA,NA,0,TRUE,TRUE,0.619,0.841677105082048,NA,0,1.13405987791827,NA,"ESG","DD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:20,3509.18079885696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18618043443421,16.8115899627391,8.83719540277993,NA,NA,NA
"Nelder-Mead61",0.960270220005938,NA,2822.26682957975,65,NA,NA,0,TRUE,TRUE,0.769,4.67569810019648,NA,0,2.86352607949361,NA,"LOV","DD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:22,2822.26682957975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11208910370722,9.06665998077388,4.57309797601626
"Nelder-Mead8",0.74933497158733,-2.32260845145202,1409.37912920973,105,NA,NA,0,TRUE,TRUE,0.984,2.95692376632948,45.5478386161781,0,1.68015388439219,17.0382025713238,"HML","FOF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:11,1409.37912920973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.5414162340181,NA,1272.24764669883,67,NA,NA,0,TRUE,TRUE,0.581,4.01220262334165,NA,0,2.1911283779637,NA,"SMB","FOF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:14,1272.24764669883,-1.21996464264694,9.79568543771979,4.19869380923062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.17563959630979,NA,1515.39276097494,187,NA,NA,0,TRUE,TRUE,1.759,3.37916846575575,NA,1.46796133249083e-07,2.08176469446483,NA,"HDY","FOF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:19,1515.39276097494,NA,NA,NA,-2.81901004621178,1.99263995451092,1.56364410322609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.39004910228703,NA,2062.04265570094,63,NA,NA,0,TRUE,TRUE,0.625,7.96274568924567,NA,0.000180697679176833,3.28532568816545,NA,"QLT","FOF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:21,2062.04265570094,NA,NA,NA,NA,NA,NA,-0.0938880315682153,11.7397319641027,7.35972750147175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.579791545390265,NA,930.124468198258,79,NA,NA,0,FALSE,TRUE,0.785,23.3455135925679,NA,0,8.70945865705504,NA,"MOM","FOF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:23,930.124468198258,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57883140627162,25.3338737856368,9.56567789242607,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",1.38146730889375,NA,2061.5382433331,75,NA,NA,0,TRUE,TRUE,0.692,4.05312756630451,NA,0,3.9537668946162,NA,"ESG","FOF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:25,2061.5382433331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25804430037172,126.18856948459,73.2382837858399,NA,NA,NA
"Nelder-Mead62",1.38380936045291,NA,1405.38082344132,179,NA,NA,0,FALSE,TRUE,1.791,15.4914337336854,NA,0,9.27831258819327,NA,"LOV","FOF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:28,1405.38082344132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25741208240786,5.0739399836906,5.31046147290368
"Nelder-Mead9",0.46203747152598,-1.683603178958,3830.43339292974,65,NA,NA,0,TRUE,TRUE,0.349,2.33461156305583,10.5420001597614,0,2.80294256029801,6.07943230653018,"HML","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:24,3830.43339292974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.977110838871931,NA,4101.09181154465,51,NA,NA,0,TRUE,TRUE,0.317,5.09414888011667,NA,0,4.46301101187031,NA,"SMB","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:26,4101.09181154465,-0.834714358466659,27.3743304248885,24.67173283582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.925552755891117,NA,4288.43973767217,75,NA,NA,0,TRUE,TRUE,0.417000000000002,24.5636476168311,NA,1.38777878078145e-14,13.1800861399093,NA,"HDY","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:28,4288.43973767217,NA,NA,NA,-0.0232575215981341,264.999842634034,134.021112420381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.615577149495061,NA,4115.08953222883,53,NA,NA,0,TRUE,TRUE,0.309999999999999,2.03412776899266,NA,0,3.86468991944886,NA,"QLT","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:29,4115.08953222883,NA,NA,NA,NA,NA,NA,1.09945948350241,17.2149639045946,13.6504989175378,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.454024953439548,NA,4020.13206504419,63,NA,NA,0,TRUE,TRUE,0.361999999999998,60.9861088557626,NA,0,35.8102509029203,NA,"MOM","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:30,4020.13206504419,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45826749215449,246.384686948656,150.69752212686,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",0.975685202097524,NA,4271.03965145384,63,NA,NA,0,TRUE,TRUE,0.411000000000001,2.37437584932731,NA,0,2.13978244026429,NA,"ESG","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:31,4271.03965145384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62400737993885,93.4087188188468,48.9492383473416,NA,NA,NA
"Nelder-Mead63",0.847826256764506,NA,4142.94883142213,57,NA,NA,0,TRUE,TRUE,0.364999999999998,1.5942474178118,NA,4.44089209850063e-16,1.79982852326687,NA,"LOV","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:33,4142.94883142213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33081282565008,6.31841486916577,12.1660952583226
"Nelder-Mead10",1.03529058767422,0.294064301248022,832.072432374085,55,NA,NA,0,TRUE,TRUE,0.612000000000002,2.02358542754061,24.3794360778587,1.11849418615861e-11,1.55824410871728,12.8470524428909,"HML","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:30,832.072432374085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.904697034449055,NA,747.977779240637,55,NA,NA,0,TRUE,TRUE,0.689,1.56706833994862,NA,0.0814734664833934,1.20596207905845,NA,"SMB","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:32,747.977779240637,0.56167150077199,3.87913368277382,3.32788072483366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.01343957098247,NA,809.175515648374,51,NA,NA,0,TRUE,TRUE,0.717000000000002,2.49780173509318,NA,0,1.87447833731528,NA,"HDY","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:34,809.175515648374,NA,NA,NA,0.610960098690862,24.2088325917325,15.8983906460277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.883132382421172,NA,820.348344058255,45,NA,NA,0,TRUE,TRUE,0.701000000000001,1.82424038898312,NA,0.162518102153032,1.57393963459713,NA,"QLT","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:36,820.348344058255,NA,NA,NA,NA,NA,NA,0.40385372046585,5.18224418856416,2.59268490859004,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.837822509822945,NA,817.86952833528,53,NA,NA,0,TRUE,TRUE,0.726000000000003,1.29799885885475,NA,0.255887612741651,1.4328888801485,NA,"MOM","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:39,817.86952833528,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516643404438219,3.53048771034736,1.71331000791292,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",1.00723545944057,NA,840.442207301429,57,NA,NA,0,TRUE,TRUE,0.794,1.61861575766218,NA,0,1.51389455668027,NA,"ESG","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:41,840.442207301429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63345889400007,13.389405410567,9.9421790848152,NA,NA,NA
"Nelder-Mead64",0.890543970191584,NA,623.738090747764,63,NA,NA,0,TRUE,TRUE,0.771999999999998,3.47205207968933,NA,0,3.99193181772541,NA,"LOV","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:43,623.738090747764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70277750803366,13.3185838828503,10.9428592568379
"Nelder-Mead15",0.618342105994816,0.348040751781809,4041.30919739029,45,NA,NA,0,TRUE,TRUE,0.480999999999998,5.99913302434956,18.3672566868701,0.000126401515223917,3.66599897725227,9.83739981177902,"HML","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:31,4041.30919739029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.499110337323509,NA,4030.46990586108,57,NA,NA,0,TRUE,TRUE,0.66,6.50516517642686,NA,0,4.91049350071454,NA,"SMB","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:35,4030.46990586108,0.398917200171854,57.998059848463,35.1552440634808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.707830234950234,NA,3940.79274951717,67,NA,NA,0,TRUE,TRUE,0.809000000000001,4.01174918478618,NA,0,3.08754934762256,NA,"HDY","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:37,3940.79274951717,NA,NA,NA,1.70425874614229,50.2437452154368,29.2489955862948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.572230546688661,NA,4053.5984098054,53,NA,NA,0,TRUE,TRUE,0.658999999999999,3.28072525907403,NA,0.806920673993626,2.87612796622912,NA,"QLT","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:41,4053.5984098054,NA,NA,NA,NA,NA,NA,-0.177660357789136,9.33889151960425,5.53177556707372,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.115938381270825,NA,3899.87499398242,59,NA,NA,0,TRUE,TRUE,0.678000000000001,3.96028254097187,NA,1.43560436660639e-06,2.25164378480678,NA,"MOM","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:43,3899.87499398242,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35572567760828,2.45273587106504,3.52516961505142,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.630623476544413,NA,4034.84015761073,73,NA,NA,0,TRUE,TRUE,0.877000000000002,172.30888514933,NA,0,95.2898726441834,NA,"ESG","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:46,4034.84015761073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74603522845924,10558.8301667763,5846.03897092621,NA,NA,NA
"Nelder-Mead65",0.516868049905506,NA,3883.16721217494,77,NA,NA,0,TRUE,TRUE,0.893000000000001,3.47060925240053,NA,0,2.13855876029122,NA,"LOV","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:48,3883.16721217494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13462604379335,39.5615211621754,25.7494950296934
"Nelder-Mead17",0.978708850219845,-0.127130137942731,2923.0330429902,45,NA,NA,0,TRUE,TRUE,0.641999999999999,1.17458983465745,51.8536334289632,4.25568025264056e-10,1.34097700779179,20.5938782220516,"HML","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:37,2923.0330429902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.930170939055097,NA,2633.09926467934,49,NA,NA,0,TRUE,TRUE,0.84,1.84648541953223,NA,3.43051788087578e-08,1.035607532082,NA,"SMB","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:39,2633.09926467934,0.487685114754277,11.8250883648581,7.03933531209824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.0270066556157,NA,2900.11094344393,49,NA,NA,0,TRUE,TRUE,0.743000000000002,1.65907629984684,NA,7.51287760125674e-05,1.59783903614816,NA,"HDY","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:42,2900.11094344393,NA,NA,NA,0.326991373700002,13.4602169652668,7.56598904570608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.886140417530078,NA,2755.0447395897,53,NA,NA,0,TRUE,TRUE,0.846000000000004,6.31980537416363,NA,0,2.61804887984888,NA,"QLT","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:44,2755.0447395897,NA,NA,NA,NA,NA,NA,0.451032664477589,31.3026549593151,11.8216874601126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.926357438771811,NA,2880.33092975503,45,NA,NA,0,TRUE,TRUE,0.691000000000003,1.34637267219393,NA,0.527737878624461,1.27996475849752,NA,"MOM","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:47,2880.33092975503,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284153554359364,4.29324185882581,1.69003517441318,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",1.03294552365642,NA,2914.71422016289,61,NA,NA,0,TRUE,TRUE,0.709000000000003,0.629671602692269,NA,0,1.30813211261035,NA,"ESG","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:49,2914.71422016289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94038460031907,17.1583152594513,10.9617558555521,NA,NA,NA
"Nelder-Mead66",0.913663221825447,NA,2204.48611143482,53,NA,NA,0,TRUE,TRUE,0.749000000000002,4.39476142756188,NA,0,4.0271947474811,NA,"LOV","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:51,2204.48611143482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5113997352243,8.2605032162576,7.42222966927732
"Nelder-Mead19",1.24682215990527,-0.658507537737265,20219.8367207171,69,NA,NA,0,TRUE,TRUE,1.143,0.79944101186838,5.81133828923181,0.00049603695564604,1.08740271145175,2.33635938773279,"HML","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:49,20219.8367207171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.40359822083592,NA,21199.955667062,57,NA,NA,0,TRUE,TRUE,0.881999999999998,2.3312624456475,NA,0.234523989784202,1.63382842749203,NA,"SMB","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:52,21199.955667062,0.118465346148514,21.0278289636569,9.37301924351483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.44586288001523,NA,21171.0696145156,71,NA,NA,0,TRUE,TRUE,1.376,0.806411920349743,NA,0.000301648944710742,1.01742038817356,NA,"HDY","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:56,21171.0696145156,NA,NA,NA,0.322234839440217,12.5363920510137,5.22637311232411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",1.14474038189128,NA,19311.3845970768,59,NA,NA,0,TRUE,TRUE,1.256,3.03338449868654,NA,2.71605267165853e-08,1.75861975983642,NA,"QLT","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:59,19311.3845970768,NA,NA,NA,NA,NA,NA,0.732527564959491,7.48064516587699,2.94380400254215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",0.915086821237352,NA,17046.8800247384,77,NA,NA,0,TRUE,TRUE,1.17700000000001,2.9809513372386,NA,9.71606887056886e-07,1.09800787083936,NA,"MOM","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:41:02,17046.8800247384,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53849568434936,3.56685425591102,1.44562554418958,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",1.49830031765007,NA,20938.6884072567,77,NA,NA,0,TRUE,TRUE,1.305,1.0089783514205,NA,0,1.10738104090509,NA,"ESG","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:41:05,20938.6884072567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.861205041431,22.134917872236,9.78274082261585,NA,NA,NA
"Nelder-Mead67",1.17505247448864,NA,14910.8513452705,105,NA,NA,0,TRUE,TRUE,1.693,4.89964602826871,NA,0,3.08897789873663,NA,"LOV","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:41:09,14910.8513452705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41290959398753,16.1346484353404,8.07107751287753
"Nelder-Mead20",0.577255289663662,-1.59611887638403,10424.6887735388,61,NA,NA,0,TRUE,TRUE,0.838000000000001,8.26487928831215,22.4883753508398,0,10.9843583646725,24.6982158690632,"HML","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:51,10424.6887735388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.29924224481096,NA,7915.55268653727,61,NA,NA,0,TRUE,TRUE,0.778999999999996,29.8349887654504,NA,0,24.5067515843784,NA,"SMB","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:55,7915.55268653727,-1.87603828684119,8.39347061964629,4.95287607590738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",0.825939681388786,NA,7931.39155356385,65,NA,NA,0,TRUE,TRUE,0.695,8.874228363482,NA,0,6.70951263607988,NA,"HDY","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:59,7931.39155356385,NA,NA,NA,-3.58675037090198,2.55885640402402,1.96084517371105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead38",1.59621287592599,NA,10282.8818549902,63,NA,NA,0,TRUE,TRUE,0.689999999999998,12.1383213306148,NA,0,5.29716171424345,NA,"QLT","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:41:02,10282.8818549902,NA,NA,NA,NA,NA,NA,-1.47186254555636,20.2512371630932,7.58011538625045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead48",0.159977111864136,NA,5593.44193539002,73,NA,NA,0,TRUE,TRUE,0.830000000000005,9.43940899513941,NA,0,3.97859434558931,NA,"MOM","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:41:04,5593.44193539002,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95815029142606,39.694546270347,20.939355672089,NA,NA,NA,NA,NA,NA
"Nelder-Mead58",1.04501097550899,NA,9596.57087794055,109,NA,NA,0,TRUE,TRUE,1.126,5.63284670048917,NA,0,4.68564459372007,NA,"ESG","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:41:08,9596.57087794055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.5871037775035,28.6109096804852,22.0870091482832,NA,NA,NA
"Nelder-Mead68",1.08471694291225,NA,9612.89896498274,107,NA,NA,0,TRUE,TRUE,1.067,22.5957632783639,NA,0,8.44331230613178,NA,"LOV","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:41:10,9612.89896498274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89260020847664,34.6393988199948,27.7888305261243
"Nelder-Mead29",1.16183867316946,-1.04959659497531,2044.7892298465,63,NA,NA,0,TRUE,TRUE,0.679000000000002,3.72312281368346,16.3980836053393,0,3.43009117956393,8.66116423761931,"HML","SEC",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-07-03 21:40:54,2044.7892298465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
