"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead9",0.55420564345986,-1.32632960785353,3448.74426027856,67,NA,NA,0,TRUE,TRUE,0.389999999999986,7.19554137069677,8.67702458348577,0,4.29138190781753,6.12976830281921,"HML","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:35,3448.74426027856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.00572991291695,NA,3523.56187052624,63,NA,NA,0,TRUE,TRUE,0.339999999999918,5.52632936628209,NA,0,4.92465128734848,NA,"SMB","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:37,3523.56187052624,-0.927850337944824,26.7604143117703,21.8433437005901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.770841678644548,NA,3580.2032615388,63,NA,NA,0,TRUE,TRUE,0.389999999999986,1.38371947351067,NA,0,2.67833521236252,NA,"HDY","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:39,3580.2032615388,NA,NA,NA,-2.50833459557518,27.5892872292817,16.0607882342195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.628698625055221,NA,3745.16300497387,57,NA,NA,0,TRUE,TRUE,0.389999999999986,2.3499843534373,NA,0,1.75128436928876,NA,"QLT","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:40,3745.16300497387,NA,NA,NA,NA,NA,NA,1.18557386880011,8.26291288408924,5.94176259289892,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.386624560144088,NA,3391.30334836697,61,NA,NA,0,TRUE,TRUE,0.399999999999977,6.79653656135218,NA,0.0153262268669996,2.99236854440062,NA,"MOM","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:41,3391.30334836697,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87986343029504,2.33167276319506,3.5974301780123,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",0.968802731228061,NA,3948.6303127648,85,NA,NA,0,TRUE,TRUE,0.470000000000027,1.75071269484054,NA,0,1.95422651074157,NA,"ESG","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:43,3948.6303127648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24542980209226,27.4495652103964,17.402421288407,NA,NA,NA
"Nelder-Mead63",0.914108081581071,NA,3909.50463185831,61,NA,NA,0,TRUE,TRUE,0.370000000000005,1.68759999674399,NA,0.00174414199929041,1.82289773876926,NA,"LOV","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:44,3909.50463185831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660206692595966,5.50712602089927,6.43302670059411
"Nelder-Mead10",1.07788057463695,-0.0200242719452945,772.216500698188,43,NA,NA,0,TRUE,TRUE,0.439999999999941,0.966323140768761,18.4517665825483,0.921824615841321,1.38934054546904,8.86260193809657,"HML","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:46,772.216500698188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",1.03412078439459,NA,718.732380001927,77,NA,NA,0,TRUE,TRUE,0.780000000000086,6.53894937968021,NA,0,3.25320508202224,NA,"SMB","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:48,718.732380001927,0.420098244210515,32.0756192211833,18.1769256606435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.1156940328714,NA,754.08916393976,61,NA,NA,0,TRUE,TRUE,0.650000000000091,2.15786262342803,NA,0,1.430972372285,NA,"HDY","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:50,754.08916393976,NA,NA,NA,0.466473952648811,51.9476344642869,30.5420583058668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.918175694222236,NA,698.642452578812,57,NA,NA,0,TRUE,TRUE,0.620000000000005,2.54747304187883,NA,7.417820946376e-08,3.79044366274303,NA,"QLT","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:52,698.642452578812,NA,NA,NA,NA,NA,NA,0.627650806592465,9.07757015914947,4.95370899166505,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.75818418357138,NA,657.097093855443,63,NA,NA,0,TRUE,TRUE,0.759999999999991,3.12447729592004,NA,4.20247975801979e-05,1.68517677689274,NA,"MOM","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:54,657.097093855443,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06478797420406,4.90796815525924,2.39271358263949,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",1.12004733165622,NA,767.391726334597,77,NA,NA,0,TRUE,TRUE,0.810000000000059,1.31922096573394,NA,0,1.63238630843143,NA,"ESG","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:56,767.391726334597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16804127086404,19.9247392335648,12.8956490086039,NA,NA,NA
"Nelder-Mead64",0.916213367881492,NA,429.411190705523,55,NA,NA,0,FALSE,TRUE,0.580000000000041,4.66796525255948,NA,0,5.11426813159064,NA,"LOV","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:48:57,429.411190705523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58099090024357,7.18926913466989,10.4101315068451
"Nelder-Mead15",-0.130929738691749,-1.47292421253098,3125.91879924271,79,NA,NA,0,TRUE,TRUE,0.799999999999955,8.10535037251963,10.9169391094366,0,4.52366059296942,9.95173274249816,"HML","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:01,3125.91879924271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.324467430678927,NA,3213.94414044063,69,NA,NA,0,TRUE,TRUE,0.75,30.6674909052456,NA,0,28.5132126572199,NA,"SMB","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:04,3213.94414044063,-0.891782945762015,66.1990603757726,55.5356801447015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.126325645592934,NA,3320.55662282152,129,NA,NA,0,TRUE,TRUE,1.27999999999997,1.87068756458592,NA,1.45439216225896e-14,3.33116973384869,NA,"HDY","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:08,3320.55662282152,NA,NA,NA,-1.03217891608525,8.83116244614741,7.72314284791349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",-0.0925189165858596,NA,3261.16223091542,67,NA,NA,0,TRUE,TRUE,0.639999999999986,9.91192364447379,NA,0,5.56519061934375,NA,"QLT","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:10,3261.16223091542,NA,NA,NA,NA,NA,NA,1.29575739572485,24.3136671556732,19.1959629541361,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",-0.140127596342243,NA,3059.42372821336,77,NA,NA,0,TRUE,TRUE,0.740000000000009,9.82876720649586,NA,0,5.39084489611439,NA,"MOM","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:12,3059.42372821336,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55389134842306,46.4672239264335,36.4424183834061,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.206919640030902,NA,3349.7474897955,71,NA,NA,0,TRUE,TRUE,0.639999999999986,2.07878743836839,NA,0.0210120751358456,3.4937898003868,NA,"ESG","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:15,3349.7474897955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.296425476882453,14.5166713170155,28.2554281803171,NA,NA,NA
"Nelder-Mead65",0.254394550479066,NA,3195.39735205765,83,NA,NA,0,TRUE,TRUE,0.810000000000059,3.11849686316049,NA,0,5.12351122764783,NA,"LOV","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:17,3195.39735205765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74146038414446,9.67022460180286,8.9621331096132
"Nelder-Mead17",0.988479714618075,-0.317812550795725,3186.00141774295,55,NA,NA,0,TRUE,TRUE,0.629999999999995,14.5097931512973,46.8350008222091,0,6.03586789692324,23.4566254276231,"HML","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:20,3186.00141774295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.88923172110176,NA,2381.97367545397,63,NA,NA,0,TRUE,TRUE,0.720000000000027,3.28168850864263,NA,0,1.81020831307486,NA,"SMB","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:22,2381.97367545397,0.637509911353763,13.3417092042985,7.74673620610835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.08072889630748,NA,3012.00326769587,69,NA,NA,0,TRUE,TRUE,0.779999999999973,20.5808839045026,NA,0,10.4473955479726,NA,"HDY","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:24,3012.00326769587,NA,NA,NA,0.836787082278897,734.32845202289,395.311192222367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.907998198787618,NA,2761.5919188211,55,NA,NA,0,TRUE,TRUE,0.67999999999995,2.36524748378564,NA,0.0236092369713732,0.995611397166567,NA,"QLT","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:26,2761.5919188211,NA,NA,NA,NA,NA,NA,0.562422546440621,5.23996847322412,3.72967487153532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",1.07482078513549,NA,3239.70858778198,53,NA,NA,0,TRUE,TRUE,0.590000000000032,3.2506919949781,NA,0.927323327729028,4.01383181864379,NA,"MOM","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:28,3239.70858778198,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0835739390482558,2.64762325667115,2.77167599784262,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",1.13571161121915,NA,2922.63963174836,73,NA,NA,0,TRUE,TRUE,0.8599999999999,2.87501351420776,NA,0,1.59917180247276,NA,"ESG","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:31,2922.63963174836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.77989539763364,63.4920240876364,29.9871184407237,NA,NA,NA
"Nelder-Mead66",0.991805703387428,NA,2689.18818387552,67,NA,NA,0,TRUE,TRUE,0.779999999999973,5.32798927700218,NA,0,4.27888553465722,NA,"LOV","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:33,2689.18818387552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06715007391427,9.9984787631252,8.55693172812554
"Nelder-Mead19",1.27001516021796,-0.604931565871266,30996.7769341927,57,NA,NA,0,TRUE,TRUE,0.769999999999982,0.898610530182802,8.10106221733643,2.21313885828689e-06,0.970262486212438,3.41119066721079,"HML","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:36,30996.7769341927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.30822605694576,NA,29916.3450319605,63,NA,NA,0,TRUE,TRUE,0.879999999999995,14.7587284591729,NA,0,7.76810590544696,NA,"SMB","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:39,29916.3450319605,0.636203095282724,135.399883893686,67.4344998347638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.49449409608065,NA,31209.8137676367,69,NA,NA,0,TRUE,TRUE,0.919999999999959,1.07717790908771,NA,0,0.993271697813902,NA,"HDY","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:41,31209.8137676367,NA,NA,NA,0.947495734440859,15.3792105895569,6.58721962974859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",1.20426954309912,NA,29594.415575021,59,NA,NA,0,TRUE,TRUE,0.829999999999927,4.43834360545472,NA,0,1.91431764694644,NA,"QLT","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:43,29594.415575021,NA,NA,NA,NA,NA,NA,0.551799108713436,31.3389265059105,12.6544362237471,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",1.04589580006261,NA,28788.2909729953,67,NA,NA,0,TRUE,TRUE,0.909999999999968,2.22129955734571,NA,0.000685852942864162,0.915602866365356,NA,"MOM","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:46,28788.2909729953,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19852933191639,3.11189667779443,1.24628025742841,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",1.52169273648557,NA,31210.1745544987,71,NA,NA,0,TRUE,TRUE,0.950000000000045,1.13283335984498,NA,0,1.04293428635565,NA,"ESG","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:48,31210.1745544987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.07678258311986,28.6446473924604,13.0962637490664,NA,NA,NA
"Nelder-Mead67",1.16068079434781,NA,23869.0595525366,65,NA,NA,0,TRUE,TRUE,0.899999999999977,27.6554725793533,NA,0,17.5125715427334,NA,"LOV","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:50,23869.0595525366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01299232726406,20.0339480703719,8.82585024969239
"Nelder-Mead20",0.337634934642115,-1.80586287323094,12532.5204955775,67,NA,NA,0,TRUE,TRUE,0.629999999999995,7.30867804068256,6.94635045273341,0,4.29262724895589,4.80497855999127,"HML","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:53,12532.5204955775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.40781182655459,NA,9040.1239459429,69,NA,NA,0,TRUE,TRUE,0.639999999999986,9.44661661490056,NA,0,6.97500371959909,NA,"SMB","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:56,9040.1239459429,-2.46134665521649,4.96862210428728,2.31115852808543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",0.750846071144313,NA,9385.95226511529,75,NA,NA,0,TRUE,TRUE,0.730000000000018,4.52419150651803,NA,0,3.82251382829566,NA,"HDY","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:49:59,9385.95226511529,NA,NA,NA,-4.57645167252706,1.87710255913338,1.66634208032567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead38",1.7421790484345,NA,11620.3346429726,71,NA,NA,0,TRUE,TRUE,0.659999999999968,3.1466895666973,NA,0,1.90915214249991,NA,"QLT","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:50:02,11620.3346429726,NA,NA,NA,NA,NA,NA,-2.10063675348512,6.59765817055472,2.71255379301143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead48",0.209732351624864,NA,6810.43296575825,77,NA,NA,0,TRUE,TRUE,0.779999999999973,2.50123050067316,NA,0,2.50487209104425,NA,"MOM","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:50:04,6810.43296575825,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24623628460753,35.33067665696,23.6316656139616,NA,NA,NA,NA,NA,NA
"Nelder-Mead58",1.03851688623277,NA,10912.3872048103,109,NA,NA,0,TRUE,TRUE,1.06000000000006,4.38480259441976,NA,0,3.81305799307909,NA,"ESG","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:50:08,10912.3872048103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.9092891774385,24.6635622453211,13.823932053871,NA,NA,NA
"Nelder-Mead68",1.5536147053943,NA,12358.0747903042,145,NA,NA,0,TRUE,TRUE,1.41999999999996,3.66839133561443,NA,8.10462807976364e-15,3.20100954625215,NA,"LOV","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-06 11:50:12,12358.0747903042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4098047879693,2.87941492761161,1.99918338458434
