"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead54",1.13370607595425,NA,685.390421835716,65,NA,NA,0,TRUE,TRUE,0.522999999999996,1.31772220688482,NA,0,1.62894671440517,NA,"ESG","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:22,685.390421835716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90611908739666,19.434271871492,12.7669965714107,NA,NA,NA
"Nelder-Mead64",0.914859440058896,NA,379.829673383077,67,NA,NA,0,TRUE,TRUE,0.532999999999987,4.66794595204596,NA,0,5.120899357504,NA,"LOV","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:23,379.829673383077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62452118588659,7.24100153875116,10.5475081991359
"Nelder-Mead15",-0.0854266130314978,-1.35786016280843,3085.22837189019,73,NA,NA,0,TRUE,TRUE,0.562000000000012,2.56638816510448,5.66368802593801,0,3.84671197777824,7.65482350564114,"HML","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:26,3085.22837189019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.328532735779299,NA,3180.83189195035,71,NA,NA,0,TRUE,TRUE,0.543000000000006,41.6612047221376,NA,0,37.6224675088967,NA,"SMB","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:29,3180.83189195035,-0.79026913938651,95.5950449082176,80.1118147095806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.15150507052526,NA,3274.85314757169,81,NA,NA,0,TRUE,TRUE,0.655000000000001,1.82636895183207,NA,3.35620420344185e-13,3.29493956574053,NA,"HDY","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:31,3274.85314757169,NA,NA,NA,-0.908026320517525,9.50453746987222,8.29858677843046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",-0.0741651592433705,NA,3198.42321844107,71,NA,NA,0,TRUE,TRUE,0.552000000000021,3.00167188736908,NA,0,3.88303032366231,NA,"QLT","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:33,3198.42321844107,NA,NA,NA,NA,NA,NA,1.30840392779366,10.030888324746,12.4176550940792,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",-0.121323429961917,NA,3014.09902860116,79,NA,NA,0,TRUE,TRUE,0.76400000000001,10.1135641412876,NA,0,5.54047007882149,NA,"MOM","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:35,3014.09902860116,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52878539293948,50.3824448226045,38.5198318372069,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.224614961543334,NA,3301.29662091779,71,NA,NA,0,TRUE,TRUE,0.520999999999987,2.0683201850085,NA,0.0964760833206346,3.47921352612338,NA,"ESG","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:37,3301.29662091779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0391975944120766,14.7836393823409,28.6075925441155,NA,NA,NA
"Nelder-Mead65",0.265684792398289,NA,3139.33306480565,79,NA,NA,0,TRUE,TRUE,0.716000000000008,3.0424209822997,NA,0,5.0072069227617,NA,"LOV","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:39,3139.33306480565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72791606788004,9.50390760511071,8.7959636380434
"Nelder-Mead17",0.967103102905155,-0.463664153822186,2781.32521309484,57,NA,NA,0,TRUE,TRUE,0.516999999999996,10.4666167866401,32.4836685510682,0,4.21666279218694,17.0979438918486,"HML","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:42,2781.32521309484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.910368460944845,NA,2207.04749165602,57,NA,NA,0,TRUE,TRUE,0.608000000000004,3.4780977095152,NA,3.33066907387547e-16,1.90224127416552,NA,"SMB","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:44,2207.04749165602,0.567878043925264,14.3822401499677,8.35226846748412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.07753256675496,NA,2775.15655510808,59,NA,NA,0,TRUE,TRUE,0.688999999999993,4.35306647227835,NA,0,3.17707804085844,NA,"HDY","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:46,2775.15655510808,NA,NA,NA,0.635877341697051,192.448116970696,102.533903126888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.903251683542118,NA,2310.28544218322,61,NA,NA,0,TRUE,TRUE,0.604000000000013,2.32740880491446,NA,0.0146870204782328,0.981509381632449,NA,"QLT","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:48,2310.28544218322,NA,NA,NA,NA,NA,NA,0.612469900360821,5.09794504845793,3.67023650553718,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",1.07578237339502,NA,2911.12785155537,65,NA,NA,0,TRUE,TRUE,0.659999999999997,4.23257644980797,NA,0.930774270941376,5.45861514391161,NA,"MOM","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:50,2911.12785155537,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0598087539017456,2.83941060127467,4.0289848863329,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",1.14236527245719,NA,2560.44908962379,113,NA,NA,0,TRUE,TRUE,1.28800000000001,2.87942082192042,NA,0,1.5996655608197,NA,"ESG","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:52,2560.44908962379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.77222028746353,63.6537292107872,30.059959865234,NA,NA,NA
"Nelder-Mead66",0.998824228236717,NA,2424.88711444037,87,NA,NA,0,TRUE,TRUE,0.765000000000015,5.50702415773407,NA,0,4.28646054812728,NA,"LOV","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:54,2424.88711444037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945334373312992,10.3341378386104,8.71620489086673
"Nelder-Mead19",1.20368114393473,-0.962146986241532,24852.7162887128,65,NA,NA,0,TRUE,TRUE,0.725999999999999,1.02875905266185,7.06444276154997,2.77744494070475e-11,0.977226374991707,3.00891010028662,"HML","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:03:58,24852.7162887128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.37524033480648,NA,26816.9775628426,67,NA,NA,0,TRUE,TRUE,0.73599999999999,6.28371125013379,NA,0,3.41924557180843,NA,"SMB","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:00,26816.9775628426,0.344186723292899,52.4097506070066,25.2093484415779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.4620879456623,NA,27327.1155574821,89,NA,NA,0,TRUE,TRUE,1.06799999999998,0.799307359661626,NA,0.00753546123839688,0.995801973131825,NA,"HDY","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:02,27327.1155574821,NA,NA,NA,0.280422797242044,10.7143445643084,4.70182071375159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",1.17675648465574,NA,24345.0029679201,61,NA,NA,0,TRUE,TRUE,0.694000000000017,44.2605949050644,NA,0,78.1999871979185,NA,"QLT","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:04,24345.0029679201,NA,NA,NA,NA,NA,NA,0.652123565325928,73.7397323455623,134.850881493052,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",0.990674028166456,NA,23298.1313857422,69,NA,NA,0,TRUE,TRUE,0.783999999999992,2.28240865165169,NA,0.000272404089378009,0.930635150107795,NA,"MOM","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:06,23298.1313857422,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44134113274268,2.82263296913784,1.19815522260573,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",1.52378890795941,NA,26811.4448288904,81,NA,NA,0,TRUE,TRUE,0.911000000000001,1.10868937848004,NA,0,1.03357552214174,NA,"ESG","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:08,26811.4448288904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12668731658551,26.2215661369017,12.2808557025795,NA,NA,NA
"Nelder-Mead67",1.22349058195352,NA,19679.3340441436,95,NA,NA,0,TRUE,TRUE,1.04599999999999,25.8987704935266,NA,0,11.6108031961085,NA,"LOV","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:11,19679.3340441436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13858188184174,34.6468411813719,31.6717905441075
"Nelder-Mead20",0.348872093371817,-2.02468447004297,12003.0724501074,75,NA,NA,0,TRUE,TRUE,0.698000000000008,4.61599849423304,4.51217353385167,0,4.50165366675256,5.66365310828528,"HML","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:14,12003.0724501074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.3602099766387,NA,8897.52378640723,71,NA,NA,0,TRUE,TRUE,0.574000000000012,10.8452898359118,NA,0,8.06781869981105,NA,"SMB","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:17,8897.52378640723,-2.19886153428099,6.74288775533111,3.50432168894553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",0.765707534452466,NA,9253.13905643927,75,NA,NA,0,TRUE,TRUE,0.608000000000004,4.90152276965615,NA,1.11022302462516e-16,4.10067257870298,NA,"HDY","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:20,9253.13905643927,NA,NA,NA,-4.04334143028492,1.96026336471161,1.63013411016968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead38",1.66407329972847,NA,11537.5635219207,71,NA,NA,0,TRUE,TRUE,0.550000000000011,3.62018324219811,NA,0,2.71160886769306,NA,"QLT","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:22,11537.5635219207,NA,NA,NA,NA,NA,NA,-1.94167918552171,8.64647865615913,3.33335113909558,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead48",0.225630523085318,NA,6504.42393177885,83,NA,NA,0,TRUE,TRUE,0.600999999999999,2.72918936451493,NA,0,2.63797494184887,NA,"MOM","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:24,6504.42393177885,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17860018003963,36.6063012283075,24.4717573412413,NA,NA,NA,NA,NA,NA
"Nelder-Mead58",1.03988311149869,NA,10669.8781690403,189,NA,NA,0,TRUE,TRUE,1.51300000000001,4.3899245686617,NA,0,3.81752175057079,NA,"ESG","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:28,10669.8781690403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.3941570186361,24.6421771079319,13.9464224904156,NA,NA,NA
"Nelder-Mead68",1.40218674791462,NA,12233.8515441809,85,NA,NA,0,TRUE,TRUE,0.783000000000015,3.96053684942013,NA,0,3.40901569575826,NA,"LOV","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:31,12233.8515441809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09101569566775,3.75207773727857,1.91874140872072
