"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",0.959572800464522,NA,11187.2418713743,125,NA,NA,0,FALSE,TRUE,1.6099999999999,0.000122459620596418,NA,0.999999991253618,7.65142318383552e-05,NA,"QLT","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:02,11187.2418713743,NA,NA,NA,NA,NA,NA,0.577809001669882,0.000237219665706484,0.000109566730933574,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.02989490297499,NA,12210.5452445291,109,NA,NA,0,FALSE,TRUE,1.11000000000013,0.000117638651423352,NA,0.999999998778792,7.66114453097561e-05,NA,"MOM","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:04,12210.5452445291,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190119497659548,0.000243445131718023,0.000115368956787311,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.07510084873054,NA,12470.7418427784,97,NA,NA,0,FALSE,TRUE,0.879999999999882,0.00112789637482365,NA,0.999999998262554,0.00241742116228254,NA,"ESG","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:06,12470.7418427784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170732162080231,0.000723541473210212,0.00132044168592467,NA,NA,NA
"Nelder-Mead61",1.03248851732826,NA,10029.5480993089,133,NA,NA,0,FALSE,TRUE,1.44000000000005,0.000123182298156984,NA,0.999999975669906,7.0049573018388e-05,NA,"LOV","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:08,10029.5480993089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36828916688445,0.000162950456727098,0.000160693051301475
"Nelder-Mead8",1.00019156865269,-1.56550384317027,4256.15819837827,165,NA,NA,0,FALSE,TRUE,1.45999999999981,0.000109311591643884,0.00015494594585957,0.999999970575285,6.4062408726704e-05,5.82487470439673e-05,"HML","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:12,4256.15819837827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.5558792831225,NA,4045.79116914694,181,NA,NA,0,FALSE,TRUE,1.36999999999989,0.000215029586825411,NA,0.999999817479007,0.000114440662099785,NA,"SMB","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:16,4045.79116914694,-1.05925791856048,0.000461601474758786,0.000203426659579997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.23254304493985,NA,4917.11173497185,127,NA,NA,0,FALSE,TRUE,0.980000000000018,8.24552958932692e-05,NA,0.99999996836312,5.08239678767884e-05,NA,"HDY","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:20,4917.11173497185,NA,NA,NA,-1.9596134541239,0.000119237880772631,5.45688120811092e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.29943092236441,NA,6123.6314572525,127,NA,NA,0,FALSE,TRUE,0.960000000000036,6.07352031730049e-05,NA,0.999999999521653,7.68088003564209e-05,NA,"QLT","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:21,6123.6314572525,NA,NA,NA,NA,NA,NA,0.140014289918253,0.000174776372447871,6.75160678820762e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.638379364122839,NA,2900.39956055897,123,NA,NA,0,FALSE,TRUE,0.940000000000055,0.000122720268794971,NA,0.999999991917841,4.58995501761247e-05,NA,"MOM","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:23,2900.39956055897,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42693644588788,6.37622153135411e-05,2.9788138766054e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",1.78592313286592,NA,5632.24744377791,215,NA,NA,0,FALSE,TRUE,1.58000000000015,0.000112393688107457,NA,0.999986677222807,6.05213864257303e-05,NA,"ESG","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:26,5632.24744377791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7657211787999,0.000285727710036078,0.000115281821930779,NA,NA,NA
"Nelder-Mead62",1.31081559510577,NA,6072.56836140299,115,NA,NA,0,FALSE,TRUE,0.920000000000073,6.65082132354154e-05,NA,0.999999999404866,7.59772991362683e-05,NA,"LOV","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:27,6072.56836140299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2312105516371,9.25373490009979e-05,4.51912223119623e-05
"Nelder-Mead9",0.458256447813998,-1.78555787945286,11260.540423192,111,NA,NA,0,FALSE,TRUE,0.549999999999955,8.61513812338562e-05,9.44471356010966e-05,0.999999992301678,6.0585103752797e-05,4.73433443795739e-05,"HML","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:29,11260.540423192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.02730752787303,NA,11484.2527870192,117,NA,NA,0,FALSE,TRUE,0.569999999999936,6.72157460417159e-05,NA,0.999999770051497,6.26967486314158e-05,NA,"SMB","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:31,11484.2527870192,-2.13075513297506,0.000317530331430852,0.000175326419656639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.673730731438131,NA,13608.8860385308,107,NA,NA,0,FALSE,TRUE,0.529999999999973,0.00014824759587175,NA,0.999999987306527,0.000103085416312442,NA,"HDY","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:33,13608.8860385308,NA,NA,NA,-1.24118006730581,0.000163992648184481,8.90622486299581e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.320118888803629,NA,12309.7749388915,133,NA,NA,0,FALSE,TRUE,0.669999999999845,0.0001555274143476,NA,0.999999997576823,7.35539339584143e-05,NA,"QLT","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:34,12309.7749388915,NA,NA,NA,NA,NA,NA,2.13309297525057,6.57732286852026e-05,4.36784531482937e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.198774741313115,NA,11926.4549818359,99,NA,NA,0,FALSE,TRUE,0.490000000000009,0.000198242150696492,NA,0.99999998400349,9.4921762711594e-05,NA,"MOM","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:35,11926.4549818359,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19963677744271,0.000133292699303238,9.59849751041633e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",0.899163059667838,NA,13631.5074314692,139,NA,NA,0,FALSE,TRUE,0.669999999999845,0.000103658736628874,NA,0.999999530983192,0.000104338811460097,NA,"ESG","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:37,13631.5074314692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74587072207513,0.000354543138994176,0.000187631127938338,NA,NA,NA
"Nelder-Mead63",0.80002026806,NA,12606.0230669729,131,NA,NA,0,FALSE,TRUE,0.669999999999845,4.85987247304707e-05,NA,0.999999837924943,5.35902205102949e-05,NA,"LOV","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:38,12606.0230669729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85378191409556,0.000197541073159621,0.00012586219790336
"Nelder-Mead10",1.32738691525156,0.871594786086782,2800.46320989563,125,NA,NA,0,FALSE,TRUE,1.04999999999995,0.000230317587043228,0.000325401320866055,0.99999993679619,0.000125860517702241,0.000166558634854477,"HML","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:40,2800.46320989563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",1.10698823162434,NA,2541.80184568107,121,NA,NA,0,FALSE,TRUE,0.980000000000018,6.36776384761112e-05,NA,0.9999999984919,8.93345235526011e-05,NA,"SMB","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:42,2541.80184568107,0.769112017667149,6.77285683754099e-05,7.26558580867751e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.23933180427917,NA,2741.04032748572,101,NA,NA,0,FALSE,TRUE,0.949999999999818,0.000734209762006599,NA,0.999999963088608,0.00051191276369156,NA,"HDY","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:44,2741.04032748572,NA,NA,NA,1.26346384834374,0.000271286370325964,0.000312112328083469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",1.1858166450549,NA,2984.52924530974,73,NA,NA,0,FALSE,TRUE,0.610000000000127,0.000176320066093871,NA,0.999999996577875,0.000134590988623457,NA,"QLT","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:46,2984.52924530974,NA,NA,NA,NA,NA,NA,-0.124113396379558,0.000423854889060005,0.000190590889718313,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.951625176154728,NA,2917.42207634363,77,NA,NA,0,FALSE,TRUE,0.690000000000055,0.000109434624214219,NA,0.99999999717112,0.000122359046410068,NA,"MOM","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:47,2917.42207634363,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525981392251013,0.000150610836352201,8.70875442202227e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",1.12155831915963,NA,2979.8557298628,89,NA,NA,0,FALSE,TRUE,0.789999999999964,0.000558595399704111,NA,0.895180025857525,0.0005693068420085,NA,"ESG","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:50,2979.8557298628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.34052578655168,0.140895009178489,0.149510721265836,NA,NA,NA
"Nelder-Mead64",0.885919679479159,NA,2296.84443322948,145,NA,NA,0,FALSE,TRUE,1.24000000000001,0.000123247553042545,NA,0.999999999123204,0.000102248257941673,NA,"LOV","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:52,2296.84443322948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51248863152362,2.10760269599816e-05,3.52903888323158e-05
"Nelder-Mead15",0.706485523872424,1.12211936607097,15646.4879248344,109,NA,NA,0,FALSE,TRUE,0.8599999999999,0.000189761924016487,0.000412282200362927,0.999999914026705,0.000128466253543172,0.000179923079656316,"HML","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:54,15646.4879248344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.39311593451261,NA,14961.4213155719,129,NA,NA,0,FALSE,TRUE,1.0300000000002,5.20362385823618e-05,NA,0.999999993510183,0.000107515844467913,NA,"SMB","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:56,14961.4213155719,1.6484612044334,6.20145743879694e-05,7.20985905514694e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.882825426767088,NA,14521.4042564121,135,NA,NA,0,FALSE,TRUE,1.1099999999999,0.000201772786549734,NA,0.99999979010833,0.000115632135082059,NA,"HDY","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:26:58,14521.4042564121,NA,NA,NA,2.78009470699439,0.000240954180872935,0.000103814719627464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.290328003024551,NA,15881.731015442,119,NA,NA,0,FALSE,TRUE,0.940000000000055,0.000121075750099396,NA,0.999999994830363,0.000170233440639648,NA,"QLT","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:01,15881.731015442,NA,NA,NA,NA,NA,NA,0.471056464441738,0.000280346657151771,0.000199320043542832,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.230951679796307,NA,15027.9799184349,111,NA,NA,0,FALSE,TRUE,0.8599999999999,9.17161435166173e-05,NA,0.999999990400267,0.000100971609028464,NA,"MOM","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:03,15027.9799184349,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21682823183191,8.3754191145726e-05,0.000113104220361461,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.665945932459631,NA,15549.5968985846,127,NA,NA,0,FALSE,TRUE,1.00999999999999,0.000133000018601906,NA,0.999986028855538,0.000113560494408165,NA,"ESG","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:05,15549.5968985846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5355148677351,0.0003664381721667,0.000188762853709458,NA,NA,NA
"Nelder-Mead65",0.543352725527159,NA,14253.4318082059,143,NA,NA,0,FALSE,TRUE,1.08999999999992,6.48243777264225e-05,NA,0.999999070328456,6.88380445528908e-05,NA,"LOV","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:07,14253.4318082059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65465806052538,0.000380387265941118,0.000171975492754031
"Nelder-Mead17",0.893524570623615,-0.423622118090589,11951.1820938696,129,NA,NA,0,FALSE,TRUE,1.19999999999982,0.0003092703532323,0.000146096372512189,0.999999998965755,0.000180033417998696,8.77039568588868e-05,"HML","PD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:11,11951.1820938696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",1.04968989724173,NA,10841.9155979171,153,NA,NA,0,FALSE,TRUE,1.52999999999997,7.55326230542973e-05,NA,0.999999982743318,0.000117532380807222,NA,"SMB","PD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:13,10841.9155979171,0.614840907640533,0.000306182846601854,0.000178736770226734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.06681467203168,NA,12172.4593321925,67,NA,NA,0,FALSE,TRUE,0.6099999999999,8.14414925165832e-05,NA,0.999999999606702,0.000151054505453163,NA,"HDY","PD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:15,12172.4593321925,NA,NA,NA,0.0805878415609286,0.000295786318521317,0.000163811337253484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.827312215675498,NA,10895.3435921275,103,NA,NA,0,FALSE,TRUE,1.01999999999998,0.000103743746303051,NA,0.9999999986622,6.2691002398759e-05,NA,"QLT","PD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:17,10895.3435921275,NA,NA,NA,NA,NA,NA,0.596109954597657,0.000113840233476327,5.76537049979915e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.866087058364193,NA,11834.7321823462,109,NA,NA,0,FALSE,TRUE,1.3599999999999,9.30611368399296e-05,NA,0.999999997992614,5.91269381080243e-05,NA,"MOM","PD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:20,11834.7321823462,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398013496388996,0.00018577484465571,8.83068542536028e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",1.10237399853618,NA,12123.7564515064,185,NA,NA,0,FALSE,TRUE,1.83000000000015,0.000129845091261992,NA,0.999999417456718,0.000147077121210674,NA,"ESG","PD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:23,12123.7564515064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41353895416002,0.000441976454929274,0.00025960359302851,NA,NA,NA
"Nelder-Mead66",0.94245788488763,NA,9266.52971025969,119,NA,NA,0,FALSE,TRUE,1.61000000000013,6.14691803136748e-05,NA,0.999999986201373,5.59232384258564e-05,NA,"LOV","PD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:27,9266.52971025969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69697584463045,9.84201195813052e-05,9.52161478250549e-05
"Nelder-Mead19",1.36884219015684,-0.605796950758642,85986.0363939508,85,NA,NA,0,FALSE,TRUE,1.20000000000005,0.000136859019972844,0.000676291184623232,0.999999907411302,0.000184190804637727,0.000279257090653678,"HML","PE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:31,85986.0363939508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.43638756411232,NA,81038.2407310328,107,NA,NA,0,FALSE,TRUE,1.5,0.00010487737204208,NA,0.999999987203902,0.000127288044755894,NA,"SMB","PE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:34,81038.2407310328,0.750378789848887,0.000225064988667665,0.000140307532823314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.7248334647616,NA,80797.2493326633,145,NA,NA,0,FALSE,TRUE,1.90999999999985,0.000236359811950606,NA,0.999999764410681,0.000159926392589372,NA,"HDY","PE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:38,80797.2493326633,NA,NA,NA,1.59581106730635,0.000329772658556733,0.00015082787411632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",1.07633633880198,NA,75434.4609091017,113,NA,NA,0,FALSE,TRUE,1.69000000000005,0.000212339324178146,NA,0.99999994583837,0.000126594832133241,NA,"QLT","PE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:41,75434.4609091017,NA,NA,NA,NA,NA,NA,1.21176737788492,0.000259125765290386,0.000123880360726544,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",0.866087975004996,NA,67336.4968690193,111,NA,NA,0,FALSE,TRUE,1.27999999999997,0.000392581590003422,NA,0.999999982131606,0.000144088968694958,NA,"MOM","PE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:44,67336.4968690193,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72582366579083,0.000118984994420261,6.5390729697517e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",1.60683185362023,NA,84840.1591114014,113,NA,NA,0,FALSE,TRUE,1.27000000000021,0.00018387615701993,NA,0.999989865389497,0.000140193799697313,NA,"ESG","PE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:46,84840.1591114014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78027254730949,0.00056564966699167,0.000235802428290144,NA,NA,NA
"Nelder-Mead67",1.27598524899577,NA,58980.4759905875,133,NA,NA,0,FALSE,TRUE,1.52999999999997,0.000136673528911866,NA,0.999999970492536,0.000125588973186896,NA,"LOV","PE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:49,58980.4759905875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86924882590932,0.00013528961892815,7.06607737857647e-05
"Nelder-Mead20",1.29099705429109,-0.0397206892125487,32488.3319062957,191,NA,NA,0,FALSE,TRUE,1.6400000000001,8.24623740418285e-05,0.000188933120154136,0.999999999668149,8.64335676828896e-05,8.40886442801287e-05,"HML","RE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:52,32488.3319062957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.22095693536469,NA,30641.684844234,111,NA,NA,0,FALSE,TRUE,0.919999999999845,0.0003304854205382,NA,0.999999958980671,0.000276639654601698,NA,"SMB","RE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:27:55,30641.684844234,-0.704983100026878,0.000345120294610574,0.000157505024224769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.06160747048049,NA,31282.1660808257,137,NA,NA,0,FALSE,TRUE,2.32999999999993,0.0185334521252369,NA,0,0.00861605921296641,NA,"HDY","RE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:28:02,31282.1660808257,NA,NA,NA,-1.95603605314382,4.57493211682849,2.11061818890278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead38",1.50493824878365,NA,32168.6877762892,111,NA,NA,0,FALSE,TRUE,1.6099999999999,0.000435771603913224,NA,0.999999760344904,0.000264755141699319,NA,"QLT","RE",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-06 12:28:09,32168.6877762892,NA,NA,NA,NA,NA,NA,-0.592742658844165,0.000806870331424524,0.000309796696762028,NA,NA,NA,NA,NA,NA,NA,NA,NA
