"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",0.813080545844997,NA,9173.75447629288,201,NA,NA,0,FALSE,TRUE,2.263,0.000132358952437821,NA,0.999999999878347,7.96427360935712e-05,NA,"QLT","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:44,9173.75447629288,NA,NA,NA,NA,NA,NA,0.938175100246402,2.70477799140069e-05,4.29340324637903e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.18442130821076,NA,10963.9169633895,111,NA,NA,0,FALSE,TRUE,1.452,0.000124185398789573,NA,0.999999995561618,6.20281812235216e-05,NA,"MOM","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:49,10963.9169633895,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.303848368005301,0.000235307843167261,9.22430176372796e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.20136844933263,NA,9481.29183393426,157,NA,NA,0,FALSE,TRUE,2.236,0.000139501781874412,NA,0.999994786482829,7.48443017729203e-05,NA,"ESG","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:55,9481.29183393426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.19398805001667,0.000390694725691698,0.000163950512367569,NA,NA,NA
"Nelder-Mead61",0.956863608581195,NA,10001.4810030043,127,NA,NA,0,FALSE,TRUE,1.701,0.000130948102653993,NA,0.99999956872445,0.000189740442190249,NA,"LOV","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:59,10001.4810030043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37910483869203,0.000669897503132928,0.000558871738529262
"Nelder-Mead8",0.976148076207349,-1.32598709387586,5445.48365028405,147,NA,NA,0,FALSE,TRUE,1.561,0.000187871065518305,0.000161044670626887,0.999999978088328,7.89798620976535e-05,6.1077867169589e-05,"HML","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:33,5445.48365028405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.42002122435037,NA,4902.99841889834,97,NA,NA,0,FALSE,TRUE,0.858,0.000219591856826484,NA,0.999999939729559,0.000141209481228605,NA,"SMB","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:37,4902.99841889834,-0.74339162527764,0.000344762859041972,0.000166143891760994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.16552600191714,NA,5455.3756575278,151,NA,NA,0,FALSE,TRUE,1.435,8.652308297804e-05,NA,0.999999844541991,6.97662310330884e-05,NA,"HDY","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:42,5455.3756575278,NA,NA,NA,-1.91537979830655,0.00028444597282461,0.000134074647418868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.35707684619731,NA,6128.11005009785,125,NA,NA,0,FALSE,TRUE,1.332,0.000148372662969596,NA,0.99999999456192,9.04080692769447e-05,NA,"QLT","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:45,6128.11005009785,NA,NA,NA,NA,NA,NA,-0.238333322219697,0.000220556378789131,9.54378246267105e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.597372586450628,NA,3360.63836350681,203,NA,NA,0,FALSE,TRUE,2.307,0.00010502544181055,NA,0.999999988669925,4.07460965176514e-05,NA,"MOM","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:48,3360.63836350681,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33765731399997,7.7550068230981e-05,3.44165257017576e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",1.25699408866408,NA,6279.57984963461,203,NA,NA,0,FALSE,TRUE,2.467,5.59873937944925e-05,NA,0.999999976061982,6.33005940300289e-05,NA,"ESG","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:58,6279.57984963461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.48361148832806,0.000145002460658017,7.38997636658407e-05,NA,NA,NA
"Nelder-Mead62",1.34798154267824,NA,6088.7229465219,129,NA,NA,0,FALSE,TRUE,1.227,0.000121541122172609,NA,0.999999994737193,8.03976894827785e-05,NA,"LOV","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:02,6088.7229465219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.403096612836764,0.000153646516183003,6.76340561326918e-05
"Nelder-Mead9",0.614000888304462,-1.21870576011761,10811.5175854877,143,NA,NA,0,FALSE,TRUE,0.723000000000003,0.000134197232965645,0.00013694771840436,0.99999999298852,6.9759163133604e-05,7.05177178775393e-05,"HML","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:01,10811.5175854877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.04485447283607,NA,11045.3786428511,135,NA,NA,0,FALSE,TRUE,0.835999999999999,7.58324986896834e-05,NA,0.999999977891024,8.12213738008106e-05,NA,"SMB","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:04,11045.3786428511,-1.30887776550164,0.000158532190414809,0.000127358217375616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.633534859886323,NA,11484.231041645,125,NA,NA,0,FALSE,TRUE,0.706000000000003,0.000251806231774089,NA,0.99999998067781,0.000127051706091872,NA,"HDY","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:07,11484.231041645,NA,NA,NA,-3.68175772617477,7.73927066640893e-05,6.02572467946384e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.558000988080891,NA,11724.580437785,147,NA,NA,0,FALSE,TRUE,0.886000000000003,0.000171130586962931,NA,0.999999997916547,8.58357952163956e-05,NA,"QLT","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:09,11724.580437785,NA,NA,NA,NA,NA,NA,1.32415478290654,0.000101282282765967,5.92230990837123e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.367299804189372,NA,10615.6853941025,111,NA,NA,0,FALSE,TRUE,0.658000000000001,0.000132300853417164,NA,0.999999996428867,6.6579679067291e-05,NA,"MOM","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:10,10615.6853941025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71751052948274,9.63575894854729e-05,4.52125325593344e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.23967516041349,NA,12312.0316874056,119,NA,NA,0,FALSE,TRUE,0.700999999999993,0.000140328929330616,NA,0.999999996978156,0.000161161781489758,NA,"ESG","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:11,12312.0316874056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152609752581561,0.000341059932245926,0.000198301004978198,NA,NA,NA
"Nelder-Mead63",1.06546798427395,NA,12157.8998478633,115,NA,NA,0,FALSE,TRUE,0.649000000000001,8.72195987390033e-05,NA,0.999999999771292,9.64216478042494e-05,NA,"LOV","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:13,12157.8998478633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610930133471343,4.09675323904953e-05,5.2164845363667e-05
"Nelder-Mead10",1.1628246960288,-0.013155849750506,2638.30248622881,105,NA,NA,0,FALSE,TRUE,1.188,9.36669635867054e-05,0.000257729082238271,0.999999999867107,0.000133138342249186,0.000130723782920164,"HML","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:05,2638.30248622881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",1.110181677241,NA,2493.45399441254,137,NA,NA,0,FALSE,TRUE,1.566,0.00012879280494848,NA,0.999999998030305,0.000148294049366592,NA,"SMB","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:08,2493.45399441254,0.60754437791593,0.000106852647720715,7.14399114194949e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.21294135816716,NA,2577.24364587644,133,NA,NA,0,FALSE,TRUE,1.59,9.64416973109255e-05,NA,0.999999995100294,0.000125095522510596,NA,"HDY","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:10,2577.24364587644,NA,NA,NA,0.412277444333931,0.000229758560770454,0.000131768948583485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",1.08148449283541,NA,2461.22751966983,107,NA,NA,0,FALSE,TRUE,1.217,0.000130234402261605,NA,0.999999998324634,0.000155661357127774,NA,"QLT","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:13,2461.22751966983,NA,NA,NA,NA,NA,NA,0.363459800631831,0.000143174577883463,6.60240942070267e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.835390524596977,NA,2361.92538630162,169,NA,NA,0,FALSE,TRUE,1.919,0.000117912603467195,NA,0.99999996249974,0.000161935774859469,NA,"MOM","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:16,2361.92538630162,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06600218235651,0.000267181033673446,0.000138813716209067,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",1.19729450022374,NA,2616.79452217448,133,NA,NA,0,FALSE,TRUE,1.624,0.000120187994329764,NA,0.999999780431044,0.000156607785671811,NA,"ESG","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:20,2616.79452217448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81983137356408,0.000229918477603755,0.000130285892300536,NA,NA,NA
"Nelder-Mead64",0.963993087482377,NA,1719.59123778903,135,NA,NA,0,FALSE,TRUE,1.64,6.44078717379814e-05,NA,0.999999999729013,7.17389728244962e-05,NA,"LOV","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:23,1719.59123778903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42070881428894,1.62285575360475e-05,4.45265239590732e-05
"Nelder-Mead15",0.226186472905736,-0.313219934359581,11426.7426123576,189,NA,NA,0,FALSE,TRUE,1.867,6.77709106631974e-05,6.50966489676995e-05,0.999999998977748,0.000126764004379106,4.78166228526527e-05,"HML","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:12,11426.7426123576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.316847249101379,NA,11373.6318104937,103,NA,NA,0,FALSE,TRUE,0.978000000000002,0.000147496018909764,NA,0.998991246350467,0.000203281136634369,NA,"SMB","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:16,11373.6318104937,-0.613808223934276,0.0733271116469661,0.0777193239504364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.320079532403221,NA,11609.7563208824,145,NA,NA,0,FALSE,TRUE,1.565,9.99592513140531e-05,NA,0.999999997726779,0.000176681773776938,NA,"HDY","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:22,11609.7563208824,NA,NA,NA,-0.00859026374142353,0.000100886870541643,8.58733800225594e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.111846292934186,NA,11412.9880759,161,NA,NA,0,FALSE,TRUE,1.76000000000001,6.9234957152602e-05,NA,0.999999998904236,0.0001216400876808,NA,"QLT","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:27,11412.9880759,NA,NA,NA,NA,NA,NA,0.725131659407314,5.35937123413789e-05,5.07017790522956e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",-0.233567170483487,NA,10673.3073789814,125,NA,NA,0,FALSE,TRUE,1.336,0.000191353968100619,NA,0.999999849825717,0.000104667439613665,NA,"MOM","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:30,10673.3073789814,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68905793523869,0.000186604611148797,0.000121824032769829,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.3058264409055,NA,11607.709178446,177,NA,NA,0,FALSE,TRUE,1.92,0.000105052513080665,NA,0.999999998253324,0.000177298100270325,NA,"ESG","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:36,11607.709178446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13881453293468,6.74269922640252e-05,0.000174276891835783,NA,NA,NA
"Nelder-Mead65",0.285383547497972,NA,10726.9426732985,179,NA,NA,0,FALSE,TRUE,1.828,2.93504915078191e-05,NA,0.999999725705535,4.70977885460588e-05,NA,"LOV","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:39,10726.9426732985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28475217978029,0.000175191824134765,8.94552104185906e-05
"Nelder-Mead17",1.03742571734354,-0.275414645022301,11300.8781953777,125,NA,NA,0,FALSE,TRUE,1.712,3.72216177556181e-05,0.000254185151164416,0.999999997560508,6.84419850440871e-05,0.00010428704926431,"HML","PD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:19,11300.8781953777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.866702227530393,NA,9922.48471236949,271,NA,NA,0,FALSE,TRUE,3.615,0.000113080812203488,NA,0.999999996748383,0.000105689698757183,NA,"SMB","PD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:24,9922.48471236949,0.871924167307531,9.63310393888085e-05,6.95287905965591e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.05691274242323,NA,10925.4807986519,125,NA,NA,0,FALSE,TRUE,1.715,2.93914099630373e-05,NA,0.999999999762266,4.72122461869601e-05,NA,"HDY","PD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:27,10925.4807986519,NA,NA,NA,0.179816709185734,0.00011786338582507,5.97018417363249e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.899735887075691,NA,9457.47936901227,151,NA,NA,0,FALSE,TRUE,1.898,8.97734524310723e-05,NA,0.999999997801193,0.000106227551771497,NA,"QLT","PD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:31,9457.47936901227,NA,NA,NA,NA,NA,NA,0.770220687973411,9.52316799060013e-05,6.9446250579657e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",1.07992903943174,NA,11252.549960306,115,NA,NA,0,FALSE,TRUE,1.651,8.86258101244053e-05,NA,0.999999999672501,6.3017268398625e-05,NA,"MOM","PD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:34,11252.549960306,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0744771875303717,0.000250922129582765,0.000100521661804565,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",1.10424198940752,NA,9352.11266975311,225,NA,NA,0,FALSE,TRUE,2.987,8.30364128653069e-05,NA,0.999999245859125,7.07196570258541e-05,NA,"ESG","PD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:39,9352.11266975311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.32383475827309,0.000192884960375617,9.44692299198824e-05,NA,NA,NA
"Nelder-Mead66",1.01930222728281,NA,9431.5250518202,161,NA,NA,0,FALSE,TRUE,2.31400000000001,0.000250115038766026,NA,0.999999984692697,0.000229185386139715,NA,"LOV","PD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:44,9431.5250518202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08852949942823,0.000162950835124667,0.000177224185843569
"Nelder-Mead19",1.20727830116798,-1.37902807080391,104252.181363634,121,NA,NA,0,FALSE,TRUE,1.937,0.000169547014986418,0.000178468422049346,0.999999962517644,0.000135196938991795,0.000104026321815609,"HML","PE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:30,104252.181363634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.37238819349046,NA,112916.98187311,121,NA,NA,0,FALSE,TRUE,2.14,0.000308588667011857,NA,0.999998181467444,0.000314832131655411,NA,"SMB","PE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:34,112916.98187311,0.918829841951132,0.0021669455476283,0.00125781995889243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.53422632835394,NA,117693.451353581,107,NA,NA,0,FALSE,FALSE,1.846,0.0167719623361091,NA,0.999972375463836,0.017244415671944,NA,"HDY","PE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:38,117693.451353581,NA,NA,NA,1.06518944256747,0.0022897677988965,0.00203503554016398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",1.16749577752792,NA,105205.119015022,131,NA,NA,0,FALSE,TRUE,2.34700000000001,6.44189523638543e-05,NA,0.99999999885324,5.34657304615753e-05,NA,"QLT","PE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:43,105205.119015022,NA,NA,NA,NA,NA,NA,0.654549827447204,5.95162666979881e-05,3.89109246074924e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",0.876743845492586,NA,96458.9562229523,99,NA,NA,0,FALSE,TRUE,1.925,0.000391570844462372,NA,0.999999947128517,0.000156451337006017,NA,"MOM","PE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:48,96458.9562229523,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94610951378011,0.000170760530560921,9.39973790100033e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",1.60100988240966,NA,116942.526941116,99,NA,NA,0,TRUE,TRUE,1.67,0.00374693907863101,NA,0.999983569440782,0.0029198202266995,NA,"ESG","PE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:52,116942.526941116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72243928018763,0.00111998880755606,0.00126037480845359,NA,NA,NA
"Nelder-Mead67",1.2211993965963,NA,84471.6556462799,163,NA,NA,0,FALSE,TRUE,3.146,0.000100657324327633,NA,0.999999932369122,6.60552649314316e-05,NA,"LOV","PE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:58,84471.6556462799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94807836131968,0.000193828451152833,0.000121129294224047
"Nelder-Mead20",0.511313357142021,-1.28831283648928,40645.2215193857,225,NA,NA,0,FALSE,TRUE,2.79600000000001,0.00010546051733185,0.000183633011562719,0.999999981662917,0.000102264622602602,8.6321425557679e-05,"HML","RE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:49,40645.2215193857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.17090863474267,NA,34285.1313027013,117,NA,NA,0,FALSE,TRUE,1.48100000000001,0.000110627625430606,NA,0.999999968319932,9.20179174490176e-05,NA,"SMB","RE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:54,34285.1313027013,-1.17607720555207,0.0002008996690449,0.000105705428313142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",0.919131318770497,NA,34428.9877636842,109,NA,NA,0,FALSE,TRUE,1.245,0.000103906814657188,NA,0.999999880104308,8.77587300178835e-05,NA,"HDY","RE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:59,34428.9877636842,NA,NA,NA,-3.51487593818869,0.000140832442676126,8.56840885201199e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead38",1.95249889774832,NA,37027.4104364118,109,NA,NA,0,FALSE,TRUE,1.267,0.000424536344449753,NA,0.999999402004848,0.00018610836712763,NA,"QLT","RE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:04,37027.4104364118,NA,NA,NA,NA,NA,NA,-1.87124849891216,0.000368620487772387,0.000148621323339831,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead48",0.206499633347397,NA,23194.7093912636,123,NA,NA,0,FALSE,TRUE,1.21400000000001,0.00010955370207998,NA,0.999999925183619,6.31552124204375e-05,NA,"MOM","RE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:06,23194.7093912636,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11914021489751,0.000149411908538392,9.45941485272556e-05,NA,NA,NA,NA,NA,NA
