"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.69296875,222.53555607944,30,NA,NA,0,TRUE,TRUE,43.49,1.9129041842372,0.0012016549477345,1.35463223486436,"MKT","PE",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:52:36,1286.10151251354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.59389280288015,217.542276833831,57,NA,NA,0,TRUE,TRUE,73.845,3.64932360861394,0,2.27459837858122,"ME","PE",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:57:46,1188.17557502676,1.14244963570964,10.759453580659,2.11123340743446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.97990156768581,217.168739508897,71,NA,NA,0,TRUE,TRUE,68.943,2.38277260683158,0,1.18028380634472,"IA","PE",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 14:02:33,998.998085262501,NA,NA,NA,3.29090098005337,16.6543132309227,2.53345447046971,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.19369313513563,179.549844705149,79,NA,NA,0,TRUE,TRUE,74.379,2.9158776229482,0,1.60035800514623,"ROE","PE",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 14:07:25,3773.31571619286,NA,NA,NA,NA,NA,NA,3.43807325046064,5.59688689300206,1.04796084059992,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.95163164663504,212.12007669059,69,NA,NA,0,TRUE,TRUE,66.6569999999999,3.67061536129772,0,1.36375730541012,"EG","PE",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 14:12:06,2212.24616463706,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91535754403911,10.9672199610489,2.1892460730119,NA,NA,NA
"Nelder-Mead5",-0.514179930428185,171.731911083493,83,NA,NA,0,FALSE,TRUE,78.104,8.86319979363468,0,0.980443284099518,"Alpha","PE",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 14:19:55,849.390671102678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0300834714293456,0.0518748428132587,0.00480410534752248
"Nelder-Mead6",2.73515625,122.254180731547,28,NA,NA,0,TRUE,TRUE,12.172,2.34873525265247,4.59308474076714e-05,0.946185026780356,"MKT","VC",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:48:16,509.515149739947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.87115376895445,114.456586884022,71,NA,NA,0,TRUE,TRUE,31.99,12.4268049185291,0,1.56604605390505,"ME","VC",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:50:13,657.426232205935,-1.51706171577559,13.4197393483522,1.54176480180928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.82405657146715,121.149397163218,57,NA,NA,0,TRUE,TRUE,25.312,2.46180322846235,0,1.01385709407961,"IA","VC",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:51:59,596.510852343765,NA,NA,NA,-1.58697634305627,8.40898080588476,1.7760382010386,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.79745521992445,121.837265438366,49,NA,NA,0,TRUE,TRUE,20.296,2.31040799839737,9.95112770307838e-06,0.994477971592552,"ROE","VC",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:53:28,579.996358912017,NA,NA,NA,NA,NA,NA,-0.491565519943834,4.97477354330531,1.04276588097559,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",2.8119790276578,122.091311260295,65,NA,NA,0,TRUE,TRUE,24.9179999999999,2.4280255014973,0,0.987373344116637,"EG","VC",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:55:00,565.552866024015,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.570017574358644,11.6046416038604,1.9854202243985,NA,NA,NA
"Nelder-Mead51",2.86705057763902,122.17697338114,79,NA,NA,0,TRUE,TRUE,24.72,5.12216395720729,0,0.747109581504882,"Alpha","VC",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:56:14,522.61490702433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00143854036131468,0.0163059257882741,0.00342999869664239
"Nelder-Mead7",1.75859375,237.167754087685,26,NA,NA,0,TRUE,TRUE,4.643,29.0868321808296,0,30.3216914857443,"MKT","PD",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:47:35,2682.05490254883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.37333016175317,235.782739454896,55,NA,NA,0,TRUE,TRUE,10.177,30.5559218510088,0,22.7711522532381,"ME","PD",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:48:15,2688.33808158334,0.540967204080243,18.874721022877,21.9760715359388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.66856819074164,236.203386132501,55,NA,NA,0,TRUE,TRUE,10.031,15.2408697920281,0,5.24498199157446,"IA","PD",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:48:56,2660.32872974819,NA,NA,NA,0.664793026201369,8.1742173679001,12.2606412568406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.9895409516992,192.692648904594,71,NA,NA,0,TRUE,TRUE,13.501,8.87024952362568,0,2.71499476231541,"ROE","PD",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:49:41,1532.8106248453,NA,NA,NA,NA,NA,NA,2.48107865852132,16.2714628277179,7.0734187089305,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.43411533474742,177.43248216708,73,NA,NA,0,TRUE,TRUE,12.738,2.08110038204985,0,3.37352998246447,"EG","PD",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:50:24,2310.91867460678,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83700597088277,19.4952453620121,10.5813306753008,NA,NA,NA
"Nelder-Mead52",0.574836114877757,158.346856860588,75,NA,NA,0,FALSE,TRUE,13.972,0.618602238415277,0.96601699799573,0.165959976299784,"Alpha","PD",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:51:35,2575.04486623458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0184044002418419,0.00261451143048124,0.000655473522553926
"Nelder-Mead8",-0.212109375000001,644.624353632908,30,NA,NA,0,TRUE,TRUE,1.41300000000001,1.33174150703532,0.106480503363898,2.73501722727213,"MKT","NATRES",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:51:41,1095.10389045002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-1.15438828035258,638.39373067443,65,NA,NA,0,TRUE,TRUE,3.00900000000001,10.0267403149981,0,3.62841129873188,"ME","NATRES",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:51:57,1195.93768475625,1.13425748219015,10.4422077992862,5.98145663958476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",-0.987065854222466,627.3647224651,71,NA,NA,0,TRUE,TRUE,3.285,3.08089334153857,0,2.43982955801246,"IA","NATRES",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:52:08,1256.36812645765,NA,NA,NA,3.46336899469278,4.37208599193841,3.93367572200368,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",-0.311531868049338,582.332079045904,81,NA,NA,0,TRUE,TRUE,3.60199999999998,1.70282903573106,0,2.50909222089857,"ROE","NATRES",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:52:17,943.418458556755,NA,NA,NA,NA,NA,NA,3.14632364326226,3.09022960706566,2.97707353009432,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-0.690659332393989,614.252920662361,73,NA,NA,0,TRUE,TRUE,3.28899999999999,2.50677972453557,0,2.38992431029524,"EG","NATRES",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:52:26,1098.83743101176,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0500373589778,2.96259609651122,2.84945818435943,NA,NA,NA
"Nelder-Mead53",-2.27013581053466,575.28891246802,79,NA,NA,0,TRUE,TRUE,3.67700000000002,34.0966338373285,0,13.1847986648183,"Alpha","NATRES",40,0,12,"1988","FW","L2_Lasso","exp.aff",2020-04-12 13:52:42,1197.22185920632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0218105341865973,0.316999605649349,0.133871667677819
