"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.446875,390.542149922612,28,NA,NA,0,TRUE,TRUE,18.557,1.95859491373763,0.00459920631089239,1.76644162768189,"MKT","PE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:23:45,265.981773610867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.22291335892478,379.483241257149,51,NA,NA,0,TRUE,TRUE,35.383,12.1642404915189,4.44089209850063e-15,2.29687409344455,"ME","PE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:26:19,289.728700742409,1.24764092889564,4.4228991595698,2.26810340534421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.27167136948556,390.142306426642,57,NA,NA,0,TRUE,TRUE,30.675,3.02319047713304,0,2.0316133910282,"IA","PE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:28:22,251.910480434123,NA,NA,NA,0.792424582969397,49.8360404748709,6.26185058505558,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.12843666537689,357.669204050968,71,NA,NA,0,TRUE,TRUE,35.39,0.0773994022021329,0.960797463953244,0.0128496967279646,"ROE","PE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:30:25,215.797930124437,NA,NA,NA,NA,NA,NA,2.00927557858154,0.183913563837392,0.0495167779985441,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.96094594830648,381.51746382815,69,NA,NA,0,TRUE,TRUE,34.557,4.28931981370562,0,1.99876137620978,"EG","PE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:32:26,253.603085297567,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4186238002032,16.7544507878455,2.96186141707014,NA,NA,NA
"Nelder-Mead5",0.0106938780452466,347.590752438877,81,NA,NA,0,FALSE,TRUE,37.4200000000001,50.9148472016735,0,5.40990577504631,"Alpha","PE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:35:54,166.268076860369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0228004198318216,0.139762787531262,0.014291436372454
"Nelder-Mead6",2.05390625,186.819352073601,28,NA,NA,0,TRUE,TRUE,7.113,1.10831658475849,0.242781847400571,0.930915367880364,"MKT","VC",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:22:40,139.436851383434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.67794393009755,158.633881696232,63,NA,NA,0,TRUE,TRUE,16.461,10.1139761258198,0,1.32593700322955,"ME","VC",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:23:37,161.230138258891,-1.99466445850817,12.0819291655005,1.32693870125091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.19009726574917,181.044429942273,67,NA,NA,0,TRUE,TRUE,17.582,1.27091610299249,0,0.975455051219277,"IA","VC",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:25:13,161.048891219221,NA,NA,NA,-2.69403638520825,8.95362531643281,1.59537832008901,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.49195862918577,169.973562678712,61,NA,NA,0,TRUE,TRUE,14.97,1.92030047685877,0,0.790701662926811,"ROE","VC",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:26:34,171.306281317346,NA,NA,NA,NA,NA,NA,-2.19706291154471,4.4229576207238,0.71651870623656,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",2.53238522771782,176.183876567708,71,NA,NA,0,TRUE,TRUE,14.334,2.34894690109881,0,0.892749171850571,"EG","VC",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:27:49,161.092885873956,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.22660827070566,7.19982408155501,1.17327322952273,NA,NA,NA
"Nelder-Mead51",3.64837616945738,171.625370764531,103,NA,NA,0,TRUE,TRUE,20.15,35.8203478315306,0,4.15662289366481,"Alpha","VC",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:28:41,194.816410236857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0154195219627611,0.227778809417123,0.0250414841295444
"Nelder-Mead7",1.668359375,557.14510846821,28,NA,NA,0,TRUE,TRUE,1.615,8.20413937358473,4.17432399757445e-08,7.41769293613553,"MKT","PD",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:22:16,201.526781950789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.71225147016521,557.12140025151,53,NA,NA,0,TRUE,TRUE,3.308,80.9778078239324,0,16.7322254273788,"ME","PD",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:22:27,201.705172561697,-0.060233006378985,122.885228270268,32.9409852839121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.5326628806155,553.609955173563,55,NA,NA,0,TRUE,TRUE,3.255,10.6833608368322,1.71861802567008e-09,3.37587472553416,"IA","PD",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:22:39,181.996547420187,NA,NA,NA,0.935333881558654,9.81423604762761,12.4320936256749,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.89797994549098,484.083883164926,65,NA,NA,0,TRUE,TRUE,4.14,0.0287127175707212,0.91421827477617,0.017558946871571,"ROE","PD",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:22:52,150.055840821432,NA,NA,NA,NA,NA,NA,2.1204008683535,0.18814312559879,0.158236175936098,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.40532433913802,402.774616299195,73,NA,NA,0,TRUE,TRUE,4.56,1.47665805210802,0,3.44932584900455,"EG","PD",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:23:04,183.433629627722,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79166285437327,19.556128008294,10.4479002991096,NA,NA,NA
"Nelder-Mead52",0.568908146151445,400.373854498666,67,NA,NA,0,FALSE,TRUE,4.04199999999999,24.6167380224021,0,6.57779092104788,"Alpha","PD",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:23:23,109.885369098531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0174608062971814,0.0868837757349502,0.02257613878218
"Nelder-Mead8",1.171875,771.925526640296,16,NA,NA,0,TRUE,TRUE,1.456,1.96328529917085,0.735785491010225,2.17097594880458,"MKT","RE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:23:30,223.869138392121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-0.0661219722423979,756.264241613209,53,NA,NA,0,TRUE,TRUE,4.95400000000001,9.48433665209466,0,1.92137954762513,"ME","RE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:23:49,262.697185395631,1.45673923254726,7.48399002267602,1.73950319529654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.0965226455294746,746.856396247676,63,NA,NA,0,TRUE,TRUE,6.577,4.19004308109329,0,1.45248867991995,"IA","RE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:24:10,191.857961392602,NA,NA,NA,4.9260366821582,9.5714212977889,4.36427503813746,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.06937451773265,713.981840915185,63,NA,NA,0,TRUE,TRUE,6.672,1.8087016882794,1.26266809230557e-08,2.32316125954323,"ROE","RE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:24:31,173.854589691316,NA,NA,NA,NA,NA,NA,2.47116749873676,2.43073860364144,1.61448695536702,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.526412973281171,706.487894327314,61,NA,NA,0,TRUE,TRUE,6.19399999999999,3.13707760176154,0,1.95520923778999,"EG","RE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:24:52,231.435536583922,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49986974698634,3.98145451386103,2.83367871428365,NA,NA,NA
"Nelder-Mead53",-1.23674024620213,655.635292760446,103,NA,NA,0,FALSE,TRUE,10.795,6.61941249372894,0,1.14662280513998,"Alpha","RE",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:25:35,107.733898351409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027957852025231,0.0490521961444548,0.00902770435511044
"Nelder-Mead9",-0.368750000000001,1306.38749427932,28,NA,NA,0,TRUE,TRUE,0.519000000000005,1.95370803263363,0.00749216433286448,2.68391910772429,"MKT","NATRES",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:25:37,553.427536484758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-1.40933247804642,1291.74452637926,63,NA,NA,0,TRUE,TRUE,1.01499999999999,13.0357092832801,0,5.28250349521131,"ME","NATRES",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:25:42,592.866262500033,1.24273316264153,15.8937658051908,8.00226918262692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-1.12826761102532,1282.18931547364,77,NA,NA,0,TRUE,TRUE,1.36599999999999,4.53512695496423,0,2.40057879945851,"IA","NATRES",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:25:45,473.611621792433,NA,NA,NA,3.2089448259237,17.5779180757029,11.4482868269308,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.396949529297127,1236.14755256624,63,NA,NA,0,TRUE,TRUE,1.02799999999999,2.03903880994421,1.30593635905285e-09,2.56881338260793,"ROE","NATRES",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:25:48,443.530259004184,NA,NA,NA,NA,NA,NA,2.59789017862313,3.03462617025366,2.82779883363779,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",-0.797005382401909,1269.58152772908,69,NA,NA,0,TRUE,TRUE,1.24000000000001,2.676863650322,0,2.40069901928109,"EG","NATRES",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:25:51,600.099059055595,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79120101691788,3.01918816189046,5.93074387154125,NA,NA,NA
"Nelder-Mead54",-2.51679480745227,1220.71924927473,71,NA,NA,0,FALSE,TRUE,1.23000000000002,44.1399828965767,0,15.451474652669,"Alpha","NATRES",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:25:57,409.895385222993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023399096212308,0.458924050697208,0.170367223709762
"Nelder-Mead10",1.3734375,905.898015742569,22,NA,NA,0,TRUE,TRUE,0.271999999999991,24.2248349787572,0,23.6917097454023,"MKT","INF",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:25:57,872.603931939659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.447396552085412,896.350100382861,57,NA,NA,0,TRUE,TRUE,0.780999999999977,29.3250636930432,0,18.1582416526682,"ME","INF",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:26:00,1023.55109079871,1.2154539465555,2.0386237816283,6.09605132696072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",1.23541781567037,903.196746166247,57,NA,NA,0,TRUE,TRUE,0.635999999999996,25.2462503572234,0,21.4324671366001,"IA","INF",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:26:02,846.339634981093,NA,NA,NA,0.798056193068623,19.0479891937814,17.4336602595402,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",1.02160151961321,774.315512078877,69,NA,NA,0,TRUE,TRUE,0.865999999999985,15.7050093849963,0,18.0632235338607,"ROE","INF",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:26:04,442.837847854632,NA,NA,NA,NA,NA,NA,4.23030367625242,12.4411762875433,47.210947621434,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",1.02659866607429,819.37287092072,57,NA,NA,0,TRUE,TRUE,0.747000000000014,84.910717521837,0,87.7994832577464,"EG","INF",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:26:07,676.381899748079,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46132588818291,200.623901312475,193.652780655442,NA,NA,NA
"Nelder-Mead55",-0.332703010947884,741.214546296589,75,NA,NA,0,FALSE,TRUE,0.978000000000009,1.90359453101125,0.0399860322746239,1.66260289156151,"Alpha","INF",60,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:26:11,445.837832652353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0194088332165657,0.0255553305138499,0.0135384114470714
