"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.70859375,227.578675790247,30,NA,NA,0,TRUE,TRUE,33.986,1.93213168395904,0.00096262580739781,1.40980461037493,"MKT","PE",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 16:00:30,605.853983435685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.99400776032635,226.250031972733,61,NA,NA,0,TRUE,TRUE,71.584,18.5024770237211,0.00131739768071737,4.66504544391202,"ME","PE",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 16:06:06,591.452291740641,0.739007765262067,28.8491942337875,4.59614980789963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.03709944256983,223.634210701504,115,NA,NA,0,TRUE,TRUE,98.611,1.56201956456079,0,1.25753364060764,"IA","PE",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 16:11:10,670.794141541239,NA,NA,NA,3.05009507359337,23.251921500833,3.29486670853374,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.05903735603419,183.438319725022,81,NA,NA,0,TRUE,TRUE,68.8839999999999,6.66483197678762,0,2.39459719353516,"ROE","PE",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 16:15:27,1519.46806785985,NA,NA,NA,NA,NA,NA,4.00511851633924,4.5601454320047,1.35440840834795,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",2.05647704698662,221.031303534081,79,NA,NA,0,TRUE,TRUE,67.3960000000001,2.75914714290494,0,1.66357868389812,"EG","PE",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 16:19:49,655.149181251038,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34658374956027,12.550162961816,2.71166136252158,NA,NA,NA
"Nelder-Mead5",-1.00612345313217,175.704121375337,85,NA,NA,0,FALSE,TRUE,72.4179999999999,14.8588493881589,0,1.41783045072568,"Alpha","PE",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 16:26:49,810.272878111984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342086930054447,0.0572921093184452,0.00515487559517209
"Nelder-Mead6",2.25,104.260748382395,24,NA,NA,0,TRUE,TRUE,7.497,2.98415121715359,0.000191336171942558,1.48013279563982,"MKT","VC",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 15:57:23,1843.24609543189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.72449950344351,103.861501425465,77,NA,NA,0,TRUE,TRUE,25.756,2.84249494786887,0.0257837683893577,1.72414220120641,"ME","VC",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 15:58:43,2145.68461300268,0.540444508083435,5.53106236200854,1.36026679045038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.97785876198414,103.067954408592,61,NA,NA,0,TRUE,TRUE,19.418,2.26954572475573,0,1.27359916883209,"IA","VC",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 15:59:54,2162.30060530801,NA,NA,NA,1.78191988895687,4.65322745486017,1.74399064618559,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.66529930641782,99.407036522834,63,NA,NA,0,TRUE,TRUE,19.723,3.87796412140528,0,1.49744100195153,"ROE","VC",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 16:01:09,2366.98208004601,NA,NA,NA,NA,NA,NA,1.88886564141967,3.81230141182556,0.825249875395579,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.57686085378391,101.030956462148,67,NA,NA,0,TRUE,TRUE,22.292,3.16674283663707,0,1.35507567218937,"EG","VC",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 16:02:27,2291.0607095866,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8494517616482,6.50445453001608,1.75309679796446,NA,NA,NA
"Nelder-Mead51",-0.256599519710206,93.3543800006284,85,NA,NA,0,FALSE,TRUE,27.175,17.4340922466503,0,2.18565105020827,"Alpha","VC",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 16:04:41,3016.85038834072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0204322946775365,0.0772800565599765,0.0135518315796526
"Nelder-Mead7",1.7765625,242.349917844509,28,NA,NA,0,TRUE,TRUE,3.796,20.7414081401921,0,21.6395284221124,"MKT","PD",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 15:56:58,455.228602919833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.75461576689086,242.346306874343,51,NA,NA,0,TRUE,TRUE,7.275,34.8409802801028,0,20.9405922012458,"ME","PD",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 15:57:27,446.02537177555,0.0305483223350166,67.3111429964661,12.0604484158998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.72827931046486,242.084593470314,53,NA,NA,0,TRUE,TRUE,7.56,13.8519942785894,0,5.15039814706827,"IA","PD",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 15:57:58,412.499632739261,NA,NA,NA,0.348897144198418,6.41684868572163,12.0169121143677,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",2.05926493074272,194.306635677684,73,NA,NA,0,TRUE,TRUE,10.564,9.5655755303104,0,3.06719824577008,"ROE","PD",40,0,12,"1994","FW","L2_Lasso","exp.aff",2020-04-12 15:58:29,2271.77206965635,NA,NA,NA,NA,NA,NA,2.85677463197166,33.4388082924465,10.0966144912561,NA,NA,NA,NA,NA,NA
