"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",3.834375,225.612796120909,28,NA,NA,0,TRUE,TRUE,17.784,3.88286838174769,0,0.969043840930265,"MKT","PE",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:03:02,1125.10937349855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.0223627934757,200.761543622938,75,NA,NA,0,TRUE,TRUE,55.678,5.49895842043666,0,1.10966052119925,"ME","PE",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:06:42,1578.57616193863,1.95196417083623,6.56526292656781,1.72630937079655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",3.14274403188183,201.897303783507,83,NA,NA,0,TRUE,TRUE,49.162,5.7034125848649,0,1.12731186441736,"IA","PE",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:09:28,1285.8166482161,NA,NA,NA,4.6482569591784,5.06267653368141,1.29960704689781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.25590401773973,188.974424045182,77,NA,NA,0,TRUE,TRUE,41.205,3.67161926765097,0,1.66652153471954,"ROE","PE",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:12:03,968.953153568079,NA,NA,NA,NA,NA,NA,2.16661700748889,6.38485723355226,1.52167747362209,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",2.98626738783746,215.290046344114,123,NA,NA,0,TRUE,TRUE,66.8950000000001,4.9410493571472,0,1.32843852660251,"EG","PE",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:15:12,1071.46510932704,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45301068272066,4.31396234138994,1.95783463838059,NA,NA,NA
"Nelder-Mead5",0.940500082306812,139.28904376929,85,NA,NA,0,FALSE,TRUE,46.22,6.53646751127434,0.927075666776436,2.82629299529727,"Alpha","PE",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:19:23,1232.23265709583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292045511887537,0.0536318695622593,0.0221188334361265
"Nelder-Mead6",2.896875,180.182611551456,26,NA,NA,0,TRUE,TRUE,4.799,1.90759707715246,0.000296346174146422,0.999314423556665,"MKT","VC",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:01:21,347.4369330429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",4.00861020356071,150.944121641105,69,NA,NA,0,TRUE,TRUE,12.557,1.54342763024871,1.19324984277913e-05,1.01513836951142,"ME","VC",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:02:01,313.342261521111,-2.11391085332849,2.89133505568608,0.829075407035869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.73238393636887,172.024032682112,69,NA,NA,0,TRUE,TRUE,13.723,3.2860621845769,0,1.00280233914819,"IA","VC",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:03:12,345.771147170758,NA,NA,NA,-3.83263318357149,6.36589918866565,1.58986719304252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",3.29876020455149,170.312070835251,75,NA,NA,0,TRUE,TRUE,15.696,1.75554221718511,8.62165603804366e-05,1.04310172410097,"ROE","VC",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:03:59,353.632851088432,NA,NA,NA,NA,NA,NA,-1.63510992479096,4.42683406501264,0.941560993540852,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",3.08287331487227,175.967257222883,55,NA,NA,0,TRUE,TRUE,11.563,1.83389894524424,0,0.986399200816871,"EG","VC",60,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:04:42,341.908788019645,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0031038138899,7.03894738303911,1.41156807367864,NA,NA,NA
