"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.59296875,222.548977232366,30,NA,NA,0,TRUE,TRUE,33.408,2.15989971262269,0.000580312784620896,"MKT","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-08 18:05:26,1384.7165806282,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.08080927357078,221.841443742402,59,NA,NA,0,TRUE,TRUE,64.225,17.9656046491748,2.66269666491237e-05,"ME","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-08 18:09:51,1140.07124006073,0.530251734703779,28.8415573125015,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.79826682399856,216.211942500599,77,NA,NA,0,TRUE,TRUE,72.124,6.52302657510588,0,"IA","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-08 18:14:32,1162.03277513693,NA,NA,3.58904845476447,18.5300420773717,NA,NA,NA,NA
"Nelder-Mead3",2.11158109919426,194.086228133951,99,NA,NA,0,TRUE,TRUE,95.6320000000001,4.22094866407049,0,"ROE","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-08 18:20:00,953.913378018898,NA,NA,NA,NA,2.72637010516887,6.89450069208838,NA,NA
"Nelder-Mead4",2.07345200855717,217.894266544055,71,NA,NA,0,TRUE,TRUE,65.9450000000001,1.83880747375756,0,"EG","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-08 18:24:25,1026.38534101916,NA,NA,NA,NA,NA,NA,2.59404813478429,20.6198816138013
"Nelder-Mead5",2.16953125,119.377943238116,26,NA,NA,0,TRUE,TRUE,6.743,1.68999269347026,0.0480982586492092,"MKT","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-08 18:02:19,691.332688860463,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",0.604239589240753,115.995460720176,51,NA,NA,0,TRUE,TRUE,13.028,10.134007501772,0,"ME","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-08 18:03:11,1126.07626531498,1.83255839434278,6.72345329177165,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.80897747843483,116.894602108253,63,NA,NA,0,TRUE,TRUE,15.615,1.93778444300671,0,"IA","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-08 18:04:05,710.543322021431,NA,NA,2.34136242939494,5.10380174182456,NA,NA,NA,NA
"Nelder-Mead31",1.42362192032161,109.175032927098,63,NA,NA,0,TRUE,TRUE,15.889,2.7124495400346,0,"ROE","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-08 18:05:00,935.781479914943,NA,NA,NA,NA,2.39723770309938,5.3856453716241,NA,NA
"Nelder-Mead41",1.34775252897662,113.117498232126,71,NA,NA,0,TRUE,TRUE,17.283,2.82871787153946,0,"EG","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-08 18:05:58,743.63210832738,NA,NA,NA,NA,NA,NA,3.27302333330351,4.53017870814372
