"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.925,262.413245755185,24,NA,NA,0,TRUE,TRUE,13.778,3.01779473622753,6.27514995521494e-09,"MKT","PE",60,0,"2006","FW","L2_Lasso","exp.aff",2020-04-08 19:45:42,690.21618434841,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.21686979623917,234.507891718815,61,NA,NA,0,TRUE,TRUE,40.705,3.44208142188823,2.31880181722488e-10,"ME","PE",60,0,"2006","FW","L2_Lasso","exp.aff",2020-04-08 19:48:39,1290.92969769892,1.9731324161444,1.62307533177049,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.40486437249637,248.867417780881,65,NA,NA,0,TRUE,TRUE,33.776,2.97234813362217,0,"IA","PE",60,0,"2006","FW","L2_Lasso","exp.aff",2020-04-08 19:50:49,782.822211166364,NA,NA,3.79525143270439,4.81749589973371,NA,NA,NA,NA
"Nelder-Mead3",1.73949203779922,203.956978110693,59,NA,NA,0,TRUE,TRUE,30.619,1.96529110610051,0,"ROE","PE",60,0,"2006","FW","L2_Lasso","exp.aff",2020-04-08 19:52:59,645.456304667114,NA,NA,NA,NA,2.61418602522463,3.81143281255576,NA,NA
"Nelder-Mead4",2.22673010872538,244.884920940092,69,NA,NA,0,TRUE,TRUE,35.641,2.34196078461092,0,"EG","PE",60,0,"2006","FW","L2_Lasso","exp.aff",2020-04-08 19:55:10,684.885081078945,NA,NA,NA,NA,NA,NA,3.33781854583051,2.04915093144152
"Nelder-Mead5",2.27890625,155.905106059661,26,NA,NA,0,TRUE,TRUE,6.01,2.01241542137262,0.0100620190933229,"MKT","VC",60,0,"2006","FW","L2_Lasso","exp.aff",2020-04-08 19:44:31,329.786561488074,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.46303872514305,135.91601293304,73,NA,NA,0,TRUE,TRUE,16.296,0.226347513029075,0.80758130033107,"ME","VC",60,0,"2006","FW","L2_Lasso","exp.aff",2020-04-08 19:45:21,352.021877706839,-1.6307711205247,0.0605233587582607,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.0670566065237,151.303812237318,55,NA,NA,0,TRUE,TRUE,13.056,2.07368262453233,8.99280649946377e-15,"IA","VC",60,0,"2006","FW","L2_Lasso","exp.aff",2020-04-08 19:46:40,360.8418617836,NA,NA,-2.9203608982265,3.19834905060381,NA,NA,NA,NA
"Nelder-Mead31",2.65909009895986,149.974553634946,55,NA,NA,0,TRUE,TRUE,13.961,2.36696255288408,1.24917409749514e-10,"ROE","VC",60,0,"2006","FW","L2_Lasso","exp.aff",2020-04-08 19:47:31,344.322569304335,NA,NA,NA,NA,-1.32295042327605,3.22248603709054,NA,NA
"Nelder-Mead41",2.40246173115447,154.297708006392,53,NA,NA,0,TRUE,TRUE,13.132,2.07693343814647,8.67743654708875e-11,"EG","VC",60,0,"2006","FW","L2_Lasso","exp.aff",2020-04-08 19:48:21,332.609401426081,NA,NA,NA,NA,NA,NA,-1.3057170893997,5.09202681725645
