"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",4.6515625,207.100202621267,32,NA,NA,0,TRUE,TRUE,21.195,2.78714446901069,0,"MKT","PE",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-08 19:05:22,963.319087063563,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.63517298619905,173.638403635212,77,NA,NA,0,TRUE,TRUE,59.461,1.86157070438685,0,"ME","PE",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-08 19:08:33,1540.86294228997,2.47793071227992,3.97243282448238,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",3.98230412369484,174.084855775709,79,NA,NA,0,TRUE,TRUE,43.278,3.23824666272378,0,"IA","PE",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-08 19:11:07,1198.53385452864,NA,NA,5.65369464626492,3.361367246831,NA,NA,NA,NA
"Nelder-Mead3",2.88380447232233,159.740402085854,73,NA,NA,0,TRUE,TRUE,39.595,1.84764410870652,0,"ROE","PE",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-08 19:13:38,709.276866198566,NA,NA,NA,NA,2.78445483883408,4.10941020197378,NA,NA
"Nelder-Mead4",3.71581637246248,190.964143863013,79,NA,NA,0,TRUE,TRUE,43.59,2.30258913632491,0,"EG","PE",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-08 19:16:14,906.662709046162,NA,NA,NA,NA,NA,NA,3.34028572315283,2.48853940642746
"Nelder-Mead5",3.53125,162.672531875796,30,NA,NA,0,TRUE,TRUE,5.626,1.16864984263407,0.00309496587876645,"MKT","VC",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-08 19:03:32,324.616360446594,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",4.425088836748,149.874867308585,71,NA,NA,0,TRUE,TRUE,12.651,1.42128826881581,8.35425506551246e-10,"ME","VC",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-08 19:04:11,287.883387253839,-1.6438356285815,2.95945581316047,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",3.49039596293096,162.373907497231,87,NA,NA,0,TRUE,TRUE,17.101,1.92313073218421,0.0295192853410706,"IA","VC",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-08 19:04:57,315.783044420985,NA,NA,-0.739135999146606,5.71838477322655,NA,NA,NA,NA
"Nelder-Mead31",3.60432522422634,162.503489905529,57,NA,NA,0,TRUE,TRUE,11.113,1.34102748171496,0.0355138186512723,"ROE","VC",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-08 19:05:37,327.43681366671,NA,NA,NA,NA,-0.266337952716276,5.35972645590571,NA,NA
"Nelder-Mead41",3.46782345725223,161.857906544792,65,NA,NA,0,TRUE,TRUE,13.18,0.976354585820466,0,"EG","VC",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-08 19:06:19,322.816887418741,NA,NA,NA,NA,NA,NA,1.09391423622146,6.42485116193177
