"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.625,353.459776354849,30,NA,NA,0,TRUE,TRUE,18.399,1.65699982775117,0.00708920150282166,1.33009384800231,"MKT","PE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:09:29,265.742603578331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.32706690058112,339.990017523935,49,NA,NA,0,TRUE,TRUE,34.258,10.5565390394171,9.48253142674105e-10,2.15391808292388,"ME","PE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:11:59,290.68264382637,1.33193176835775,2.34346669773605,2.00278272851066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.34090539682658,352.355530339973,65,NA,NA,0,TRUE,TRUE,34.66,4.27869192493093,0,1.67541878691737,"IA","PE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:14:01,243.011228100965,NA,NA,NA,1.30761819863692,44.7322338056167,5.70254506571273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.23933949284148,307.475898000651,117,NA,NA,0,TRUE,TRUE,59.906,1.74951854728974,0,1.72540080390092,"ROE","PE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:16:36,201.105183733839,NA,NA,NA,NA,NA,NA,2.64695990584427,4.01332992704491,1.31268625801877,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.99174748665909,338.154580232362,71,NA,NA,0,TRUE,TRUE,35.504,3.04432469823981,0,1.52619128178483,"EG","PE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:18:36,251.472896412694,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24307684857488,10.3412457322016,2.37178554119628,NA,NA,NA
"Nelder-Mead5",-0.234807307551527,294.420070191064,81,NA,NA,0,FALSE,TRUE,40.4509999999999,19.7263466122884,0,2.15593560832918,"Alpha","PE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:22:10,151.193884771911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269245227587512,0.0869083125142661,0.00868754474612665
"Nelder-Mead6",2.62578125,169.328043364885,28,NA,NA,0,TRUE,TRUE,6.805,2.01690432817657,0.0010415893669935,0.877700860080744,"MKT","VC",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:08:24,143.460524351799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.74925158222094,154.940383980126,63,NA,NA,0,TRUE,TRUE,16.331,9.53287954104805,0,1.2573826065839,"ME","VC",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:09:19,159.629522230093,-1.58327044055602,11.9255146721475,1.38248018917272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.7349814131825,166.60702232528,53,NA,NA,0,TRUE,TRUE,13.94,2.04982136208162,0,1.03598270534891,"IA","VC",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:10:46,159.747354600355,NA,NA,NA,-2.0090211693132,8.19014693348605,1.75014211497723,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.79406427777777,165.390525833697,79,NA,NA,0,TRUE,TRUE,20.661,1.89154620501908,1.63202784619898e-13,0.846271742064023,"ROE","VC",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:11:46,160.644924115989,NA,NA,NA,NA,NA,NA,-1.22541953711015,3.97550796621209,0.884425198778023,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",2.81364119062437,167.578411091435,53,NA,NA,0,TRUE,TRUE,11.487,2.30408128957035,0,0.895051930883144,"EG","VC",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:12:28,152.611964837507,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.50140407497893,9.00057185594803,1.62101977890839,NA,NA,NA
"Nelder-Mead51",3.48882464485745,165.128606988745,71,NA,NA,0,TRUE,TRUE,13.956,2.23190839545574,1.99303333281442e-07,0.26934830884084,"Alpha","VC",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:13:14,175.923324759709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00939930422530958,0.00725646827115641,0.00127653484657088
"Nelder-Mead7",1.758203125,522.027874287151,26,NA,NA,0,TRUE,TRUE,1.55,11.3099363422674,0,13.7903979463144,"MKT","PD",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:08:01,202.734695883572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.70001467225957,521.960251316771,51,NA,NA,0,TRUE,TRUE,2.794,23.4611467929932,0,13.5303080791751,"ME","PD",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:08:11,202.52849799598,0.0813258540409152,73.5889261397495,14.0266452710168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.75125758156373,522.018690338321,71,NA,NA,0,TRUE,TRUE,3.881,12.8061729937751,0,4.48356620588608,"IA","PD",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:08:23,201.704767718135,NA,NA,NA,0.04652540570587,9.62889641473075,14.7576755158807,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",2.04596793224754,426.571149364867,73,NA,NA,0,TRUE,TRUE,4.458,5.90589630178996,0,2.37406520961905,"ROE","PD",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:08:36,145.416589283544,NA,NA,NA,NA,NA,NA,2.48366278926542,17.5153175219034,6.93643210452224,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.46253892013255,356.958428644716,67,NA,NA,0,TRUE,TRUE,4.107,1.80187781631959,0,3.50885952294581,"EG","PD",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:08:48,183.351413439462,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.90528253458055,13.8263369558601,10.4109153454039,NA,NA,NA
"Nelder-Mead52",0.607398985465773,347.494631910048,71,NA,NA,0,FALSE,TRUE,4.175,9.35662229657577,0.00117122081300125,2.49417589784835,"Alpha","PD",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:09:08,107.516456987669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0182238569613625,0.0404109087956874,0.0105057461547658
"Nelder-Mead8",1.2859375,755.789286257588,22,NA,NA,0,TRUE,TRUE,1.908,2.16778387177828,0.535356085266941,1.91694330832557,"MKT","RE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:09:16,220.943530092371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-0.247872200696565,731.595594369684,57,NA,NA,0,TRUE,TRUE,5.488,10.5155543680019,0,1.92094301609772,"ME","RE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:09:36,270.099036932296,1.79687247803731,9.11578054371669,1.86914197023522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.228388670091957,730.060573739735,65,NA,NA,0,TRUE,TRUE,6.52,4.04963017571974,0,1.43313344971524,"IA","RE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:09:57,188.839011973868,NA,NA,NA,4.89434287828408,9.5287983042531,4.48320068429552,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.18584330530427,672.591864762241,61,NA,NA,0,TRUE,TRUE,6.268,1.53384817177291,1.048494624456e-12,1.80300349084733,"ROE","RE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:10:17,158.840842927422,NA,NA,NA,NA,NA,NA,3.13500684005861,2.3450135057073,1.08331985317955,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.566952655551859,675.718963743094,65,NA,NA,0,TRUE,TRUE,6.70000000000002,3.262541631027,0,1.87192765409825,"EG","RE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:10:38,230.912119735712,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28204668178419,6.40767233099639,2.77866113305669,NA,NA,NA
"Nelder-Mead53",-1.55654085694734,598.941715527182,77,NA,NA,0,FALSE,TRUE,8.02600000000001,5.01238985620547,0,0.835921575516108,"Alpha","RE",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:11:15,92.0320375880994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0332946342534644,0.0382675652210848,0.0067000435838426
"Nelder-Mead9",-0.246875000000001,1311.20445744167,30,NA,NA,0,TRUE,TRUE,0.420999999999992,1.40879886455716,0.078986680897981,2.71994049823912,"MKT","NATRES",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:11:17,552.138775008659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-1.690812588681,1278.59357659857,63,NA,NA,0,TRUE,TRUE,1.10300000000001,16.1139279086871,0,6.15379760233592,"ME","NATRES",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:11:22,613.142803385336,1.71358737771807,21.5774914723887,9.26889175917666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-1.00021348885741,1286.10457740652,71,NA,NA,0,TRUE,TRUE,1.227,4.50231466105036,0,2.45135511114164,"IA","NATRES",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:11:26,470.467450342367,NA,NA,NA,3.19571258789288,18.0336446568628,11.8143505390541,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.276901608245339,1200.4836128877,75,NA,NA,0,TRUE,TRUE,1.25700000000001,1.42770449038325,3.33066907387547e-15,2.61408869041869,"ROE","NATRES",40,0,12,"2015","FW","L2_Lasso","exp.aff",2020-04-12 22:11:29,422.655257819775,NA,NA,NA,NA,NA,NA,3.26118382428174,2.73759103203813,2.70876184348506,NA,NA,NA,NA,NA,NA
