"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.675,215.701608135076,24,NA,NA,0,TRUE,TRUE,32.063,1.76737465529759,0.00307287179028326,"MKT","PE",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 20:59:36,215.701608135076,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.39410996946972,207.231355609673,53,NA,NA,0,TRUE,TRUE,80.482,8.25276131867411,1.68642877440561e-13,"ME","PE",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:05:38,207.231355609673,1.35990555977915,3.36685906688535,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.96521066640526,209.515976823225,73,NA,NA,0,TRUE,TRUE,81.92,2.54065086805165,0,"IA","PE",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:11:10,209.515976823225,NA,NA,3.36354665074711,14.5569149014014,NA,NA,NA,NA
"Nelder-Mead3",2.19933680731252,173.698640272242,81,NA,NA,0,TRUE,TRUE,89.537,2.26122501350063,0,"ROE","PE",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:16:54,173.698640272242,NA,NA,NA,NA,3.14860023369774,3.47836735762013,NA,NA
"Nelder-Mead4",1.94122575829183,203.465771827205,67,NA,NA,0,TRUE,TRUE,75.1279999999999,3.98496281040997,0,"EG","PE",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:22:12,203.465771827205,NA,NA,NA,NA,NA,NA,3.83118186900198,5.8941700500087
"Nelder-Mead5",2.45625,120.233751722809,28,NA,NA,0,TRUE,TRUE,12.146,1.85819398397655,0.00681000735253867,"MKT","VC",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 20:55:47,120.233751722809,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.29887830569702,115.223507297634,63,NA,NA,0,TRUE,TRUE,27.501,7.04449983417713,0,"ME","VC",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 20:57:29,115.223507297634,-1.13483411717854,8.54970129801455,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.47613300760277,120.098326508132,61,NA,NA,0,TRUE,TRUE,26.044,1.92368011026539,7.3546725348983e-05,"IA","VC",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 20:59:08,120.098326508132,NA,NA,-0.520618673227729,5.8101844989907,NA,NA,NA,NA
"Nelder-Mead31",2.47657052413706,120.214362123097,57,NA,NA,0,TRUE,TRUE,24.587,1.85058216422991,0.0192042618349262,"ROE","VC",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:00:48,120.214362123097,NA,NA,NA,NA,-0.102950506932393,4.11890109148064,NA,NA
"Nelder-Mead41",2.37160481903702,119.996246568556,59,NA,NA,0,TRUE,TRUE,26.193,1.56069949332025,2.08250638955576e-10,"EG","VC",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:02:28,119.996246568556,NA,NA,NA,NA,NA,NA,0.673583942838014,9.12916903110018
"Nelder-Mead6",1.73203125,235.021954524028,28,NA,NA,0,TRUE,TRUE,4.757,487.523731071913,0,"MKT","PD",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 20:55:10,235.021954524028,NA,NA,NA,NA,NA,NA,NA,NA
