"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.55,226.30174956009,28,NA,NA,0,TRUE,TRUE,40.604,1.81625846760854,0.00487467915243722,"MKT","PE",60,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:26:51,226.30174956009,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.28445387855172,218.500650223077,49,NA,NA,0,TRUE,TRUE,70.492,11.0963436792618,4.1990644294998e-10,"ME","PE",60,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:32:43,218.500650223077,1.31919576078653,2.73402255715113,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.91867686562273,221.696182482018,109,NA,NA,0,TRUE,TRUE,123.674,4.04251941903985,0,"IA","PE",60,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:39:23,221.696182482018,NA,NA,2.90463452983243,15.6439651157539,NA,NA,NA,NA
"Nelder-Mead3",2.1078981855267,191.475391681526,75,NA,NA,0,TRUE,TRUE,85.393,3.82119955194814,0,"ROE","PE",60,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:45:02,191.475391681526,NA,NA,NA,NA,2.63189180108811,4.89341301302943,NA,NA
"Nelder-Mead4",1.8961315432822,216.725272691991,69,NA,NA,0,TRUE,TRUE,77.193,5.32857359751941,0,"EG","PE",60,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:50:26,216.725272691991,NA,NA,NA,NA,NA,NA,3.30300615132024,8.51583044570597
"Nelder-Mead5",2.1625,126.049067096629,26,NA,NA,0,TRUE,TRUE,10.524,1.45649552583678,0.0904219621547984,"MKT","VC",60,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:23:13,126.049067096629,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.25211603822549,117.42737847251,67,NA,NA,0,TRUE,TRUE,30.163,7.12845479853529,0,"ME","VC",60,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:24:54,117.42737847251,-1.37454733602278,8.69282391567773,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.21481756241992,125.263044757026,45,NA,NA,0,TRUE,TRUE,16.976,1.5528883067771,4.44089209850063e-16,"IA","VC",60,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:27:00,125.263044757026,NA,NA,-1.24132053442299,6.9421170998039,NA,NA,NA,NA
"Nelder-Mead31",2.33041074569142,124.638013353654,63,NA,NA,0,TRUE,TRUE,24.076,1.54215105125654,0.000118126071574798,"ROE","VC",60,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:28:39,124.638013353654,NA,NA,NA,NA,-0.783935482545412,4.43521004616086,NA,NA
"Nelder-Mead41",2.23536522839295,125.870154013597,59,NA,NA,0,TRUE,TRUE,26.497,1.52174796126538,5.16495428104502e-06,"EG","VC",60,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-08 21:30:18,125.870154013597,NA,NA,NA,NA,NA,NA,-0.523622667406281,8.6677022195317
