"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.5125,243.393555740958,26,NA,NA,0,TRUE,TRUE,34.302,2.06931926291876,0.00174898332508955,1.61815214870129,"MKT","PE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:29:03,1168.07220131547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.42475534590171,239.103179858006,59,NA,NA,0,TRUE,TRUE,73.373,6.3257697530038,0,2.65254661074654,"ME","PE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:35:08,1225.19810463988,1.11612570527982,11.6881798429458,2.5969724010749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.84344862084592,239.328977862879,73,NA,NA,0,TRUE,TRUE,70.691,6.51672989064797,0,1.53946588435734,"IA","PE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:39:53,1282.34035966669,NA,NA,NA,2.98494936959248,18.4914035976783,2.61607335758895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.08432734700847,209.619851113463,69,NA,NA,0,TRUE,TRUE,64.307,0.187525815263525,0.0415558042938642,0.0817343522513038,"ROE","PE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:44:22,2931.26156747182,NA,NA,NA,NA,NA,NA,2.69264852177394,0.878446270152466,0.133463453796343,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.90552727738818,236.354735209829,77,NA,NA,0,TRUE,TRUE,71.29,5.05333670654519,0,1.83755147485981,"EG","PE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:48:57,1724.00901833942,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08924780908007,17.9907508337369,3.3162637182506,NA,NA,NA
"Nelder-Mead5",-0.347981853164124,201.921876398423,89,NA,NA,0,FALSE,TRUE,82.4000000000001,2.22709621074135,0.0110218579827717,0.321371018911784,"Alpha","PE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:56:41,1332.29158433797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0265189268208128,0.0209199816031522,0.00191496776473412
"Nelder-Mead6",1.5,116.694869409597,22,NA,NA,0,TRUE,TRUE,8.146,3.37727235396743,0.091289173363478,1.24374408154998,"MKT","VC",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:24:27,1047.64730248479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.92121178044472,112.340091366945,53,NA,NA,0,TRUE,TRUE,21.118,13.5016462058605,0,2.01237345844637,"ME","VC",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:26:31,1058.8966940116,-1.25527770379558,15.514035853761,1.92676620267304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.41287084370851,116.577738209425,45,NA,NA,0,TRUE,TRUE,18.1,3.75052338404436,4.22262625703329e-05,1.22403138563108,"IA","VC",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:28:13,1045.92732744301,NA,NA,NA,0.561130374670029,5.33107365047744,1.47192387175335,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.64095894098282,116.505669312321,51,NA,NA,0,TRUE,TRUE,20.026,3.25301258308224,0.735046560346804,1.24101373936434,"ROE","VC",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:29:59,1026.62033369029,NA,NA,NA,NA,NA,NA,-0.334230406582355,5.63841887668325,1.10549787688407,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.44281745553017,116.673636295129,43,NA,NA,0,TRUE,TRUE,16.593,3.41241061060874,0.000442445052168616,1.2267133880731,"EG","VC",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:31:14,1046.59164501869,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212582808732987,11.5995542270879,2.08556574651705,NA,NA,NA
"Nelder-Mead51",1.19288869537413,116.522192308156,55,NA,NA,0,FALSE,TRUE,18.408,1.36154883902472,0.96608143203407,1.15909798450066,"Alpha","VC",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:32:42,1061.2912572472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00220986530184746,0.0623264742706201,0.0106728802272743
"Nelder-Mead7",1.6734375,252.919594483419,26,NA,NA,0,TRUE,TRUE,3.979,11.9402315182394,8.88178419700125e-16,9.60979728763051,"MKT","PD",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:23:51,776.766476135507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.28017087662988,251.850421077057,59,NA,NA,0,TRUE,TRUE,9.657,11.214617877563,0,11.9486722318433,"ME","PD",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:24:31,685.861714768077,0.544096304571076,140.027825044184,31.40593546708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.50124757273438,249.578456324709,67,NA,NA,0,TRUE,TRUE,11.522,14.8087691707837,0,4.9136511925008,"IA","PD",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:25:18,637.060067284498,NA,NA,NA,1.28940307278813,7.4205963566841,11.8405628371209,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.91267270094483,211.565958885261,71,NA,NA,0,TRUE,TRUE,12.589,6.90313801088438,0,2.88391269627011,"ROE","PD",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:26:20,532.87887664266,NA,NA,NA,NA,NA,NA,2.43555129782206,12.208768157007,7.14019290472974,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.38267931035602,194.198177502099,75,NA,NA,0,TRUE,TRUE,11.937,2.61157296912762,0,3.39524194952984,"EG","PD",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:27:05,339.492070809704,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78810847404661,21.5954711957241,11.0882090057303,NA,NA,NA
"Nelder-Mead52",0.535488410845926,179.082649390619,63,NA,NA,0,FALSE,TRUE,9.09299999999999,33.5025440970631,0,8.92483357308899,"Alpha","PD",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:28:12,555.263055586414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017798027295089,0.120623553576415,0.030248734052694
"Nelder-Mead8",1.29375,311.963456124273,20,NA,NA,0,TRUE,TRUE,6,2.55151356214927,0.4535516155492,1.78964676732885,"MKT","RE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:28:55,7932.75967605185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.244311899940657,307.613775044276,51,NA,NA,0,TRUE,TRUE,14.747,8.04723164258488,0,1.98347214652074,"ME","RE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:30:19,6423.40840407468,1.2601694550729,6.0384306568733,2.00573132151441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.13350417483307,311.279717468702,55,NA,NA,0,TRUE,TRUE,14.544,3.11415696037519,0,2.3063896189156,"IA","RE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:31:20,7073.18391119838,NA,NA,NA,0.850992680471972,10.496884591886,6.52581456325135,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.15815224115827,277.989875818225,63,NA,NA,0,TRUE,TRUE,16.5,2.77779984250035,0,2.00345080703228,"ROE","RE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:32:35,2648.29205183182,NA,NA,NA,NA,NA,NA,2.88550197133213,5.51148904803874,1.51264791265372,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.736017810177217,288.099928267484,65,NA,NA,0,TRUE,TRUE,17.441,3.4451162214094,0,2.3085646919918,"EG","RE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:33:41,5449.95431306133,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14890716612007,3.19356035615764,5.41030526775959,NA,NA,NA
"Nelder-Mead53",-1.33281556060839,250.36031712612,91,NA,NA,0,FALSE,TRUE,19.833,10.4654830667888,0,2.36589030498403,"Alpha","RE",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:35:15,4718.34283577425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298995972146619,0.00949810961938525,0.00371564559915285
"Nelder-Mead9",-0.325000000000001,652.379843633569,30,NA,NA,0,TRUE,TRUE,1.15600000000001,1.85351879266931,0.014052740827051,2.75970074640431,"MKT","NATRES",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:32:48,3541.21158547361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-0.91579959522933,650.142622772546,61,NA,NA,0,TRUE,TRUE,2.46800000000002,87.2623208912961,0,44.9091442360408,"ME","NATRES",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:33:01,4672.3257836836,0.716699304617941,109.007957992738,58.4980441886149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-1.10478634061158,635.755947588713,97,NA,NA,0,TRUE,TRUE,3.81399999999996,3.76028063998481,0,2.4542502690517,"IA","NATRES",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:33:10,4547.70256113415,NA,NA,NA,3.48180580369179,5.05073031192202,4.2614856773286,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.39691837468231,597.703587844093,65,NA,NA,0,TRUE,TRUE,2.52500000000003,2.10748386279645,0,2.65982838179973,"ROE","NATRES",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:33:17,3028.50200763217,NA,NA,NA,NA,NA,NA,3.08531754588038,3.82652977551029,3.9188611490611,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",-0.747003201243374,629.71634380516,97,NA,NA,0,TRUE,TRUE,3.84899999999999,3.09591845320415,0,2.64580296477096,"EG","NATRES",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:33:26,3644.44035274527,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61309219730275,8.75424283925641,10.1936956118802,NA,NA,NA
"Nelder-Mead54",-2.13929578704604,598.37400627948,83,NA,NA,0,FALSE,TRUE,2.92499999999995,0.0336102230917784,0.994438899529656,0.0133063127936454,"Alpha","NATRES",60,0,12,"1991","FW","L2_Lasso","exp.aff",2020-04-12 15:33:38,5588.42369331354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019233405242371,0.00538062756856348,0.00464290520720079
