"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.53046875,228.896103199141,30,NA,NA,0,TRUE,TRUE,24.629,3.02809677335145,3.57961276953311e-06,2.2020034559619,"MKT","PE",60,0,12,"2000","FW","L2_Lasso","exp.aff",2020-04-12 18:23:15,1904.21770767563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.38693171452906,228.834606004328,63,NA,NA,0,TRUE,TRUE,60.07,17.2146378176129,0,4.63762357724187,"ME","PE",60,0,12,"2000","FW","L2_Lasso","exp.aff",2020-04-12 18:27:32,1894.06431592923,0.150074191080057,26.5669978093283,4.2221459661717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.52692851481204,216.78721817845,77,NA,NA,0,TRUE,TRUE,54.494,13.2240977538574,0,1.94635179878053,"IA","PE",60,0,12,"2000","FW","L2_Lasso","exp.aff",2020-04-12 18:31:02,2098.84569683545,NA,NA,NA,4.42348152456422,18.3431591372809,2.50597546322108,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.13147154648982,205.656630524815,71,NA,NA,0,TRUE,TRUE,49.687,4.12806235159033,0,3.5020318144616,"ROE","PE",60,0,12,"2000","FW","L2_Lasso","exp.aff",2020-04-12 18:34:27,1634.46379536867,NA,NA,NA,NA,NA,NA,2.19567358456453,7.87321328729184,2.14237177009205,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",2.08928509803997,224.731023805108,93,NA,NA,0,TRUE,TRUE,65.2629999999999,4.32576878830717,0,2.58265144837182,"EG","PE",60,0,12,"2000","FW","L2_Lasso","exp.aff",2020-04-12 18:38:13,1891.63598224423,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1933982239098,15.219808728359,3.37863077518152,NA,NA,NA
"Nelder-Mead5",-0.577377528962891,183.321903052259,117,NA,NA,0,FALSE,TRUE,82.7860000000001,13.5116247924639,0,1.66951591345904,"Alpha","PE",60,0,12,"2000","FW","L2_Lasso","exp.aff",2020-04-12 18:44:58,1631.66473761589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284957123986868,0.0470213666923708,0.00507938485895195
"Nelder-Mead6",2.925,152.994735109154,28,NA,NA,0,TRUE,TRUE,5.936,1.20083699121578,0.0207991184259209,0.966058235996532,"MKT","VC",60,0,12,"2000","FW","L2_Lasso","exp.aff",2020-04-12 18:20:44,281.200080458917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.64884704479722,145.084502252567,65,NA,NA,0,TRUE,TRUE,12.616,7.55339088932636,0,1.61394154914733,"ME","VC",60,0,12,"2000","FW","L2_Lasso","exp.aff",2020-04-12 18:21:29,241.865905392834,-1.39904531384335,12.2259325471701,1.8524415661926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.99569425201533,151.57367942972,67,NA,NA,0,TRUE,TRUE,14.988,0.942743022132079,0,1.01580288063773,"IA","VC",60,0,12,"2000","FW","L2_Lasso","exp.aff",2020-04-12 18:22:19,280.86239004022,NA,NA,NA,-1.34219654387844,11.5360200944176,2.64290184358446,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.91938001227564,152.458939781561,65,NA,NA,0,TRUE,TRUE,14.091,1.30521897853063,0.000282338683567307,1.03077298939639,"ROE","VC",60,0,12,"2000","FW","L2_Lasso","exp.aff",2020-04-12 18:23:08,263.203217883898,NA,NA,NA,NA,NA,NA,-0.435886030307039,9.28133855814773,1.48870697654543,NA,NA,NA,NA,NA,NA
