"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",3.22265625,262.356574197446,30,NA,NA,0,TRUE,TRUE,14.352,1.15675861103882,0.0101382853978622,"MKT","PE",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:56:28,600.400080488281,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.95568019148373,235.335783871824,61,NA,NA,0,TRUE,TRUE,31.697,1.81815821285698,1.03796082839835e-09,"ME","PE",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:58:29,539.788304302773,1.61504585707717,3.80228477650766,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.88621750752293,255.649900263661,115,NA,NA,0,TRUE,TRUE,50.931,1.40232549053178,0,"IA","PE",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 20:00:39,566.574591123631,NA,NA,2.64732218962462,7.36996706802524,NA,NA,NA,NA
"Nelder-Mead3",2.4698038786488,209.187967052024,71,NA,NA,0,TRUE,TRUE,30.598,0.740055922778323,2.57959239502448e-06,"ROE","PE",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 20:02:23,463.314872798906,NA,NA,NA,NA,2.54434249911077,2.22094249083337,NA,NA
"Nelder-Mead4",2.51937700783216,240.792550316144,73,NA,NA,0,TRUE,TRUE,30.559,0.792279619250295,0,"EG","PE",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 20:04:07,547.443963241727,NA,NA,NA,NA,NA,NA,3.43706732481179,4.67788114349141
"Nelder-Mead5",2.44609375,140.660364375925,28,NA,NA,0,TRUE,TRUE,6.397,2.64377717216244,0.000131757759337492,"MKT","VC",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:55:38,487.443804144644,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.4175912429326,125.050874219804,65,NA,NA,0,TRUE,TRUE,15.006,5.09017309079904,0,"ME","VC",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:56:28,529.732953321366,-1.47923221916478,6.45745777641128,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.29732600226998,138.60810948171,59,NA,NA,0,TRUE,TRUE,13.318,2.1491971518653,2.49481416525477e-07,"IA","VC",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:57:44,521.457375032276,NA,NA,-1.94268775843084,2.46330693884197,NA,NA,NA,NA
"Nelder-Mead31",2.73616642505167,136.675120306707,63,NA,NA,0,TRUE,TRUE,14.207,2.69208365722784,6.72795152922845e-14,"ROE","VC",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:58:29,538.769189128795,NA,NA,NA,NA,-1.19328523960794,3.10198790803765,NA,NA
"Nelder-Mead41",2.48624980642926,140.282181540374,61,NA,NA,0,TRUE,TRUE,12.316,2.27104703308839,3.19868020959291e-10,"EG","VC",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:59:11,504.291667270184,NA,NA,NA,NA,NA,NA,-0.747182312142106,6.79156269739012
"Nelder-Mead6",0.76328125,186.378778501997,20,NA,NA,0,TRUE,TRUE,1.419,5.75961841870973,0.172753434385457,"MKT","PD",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:55:22,928.196930647005,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.346524635952664,165.518439218049,63,NA,NA,0,TRUE,TRUE,4.709,6.17101571540659,0,"ME","PD",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:55:35,720.738867734161,1.44214772237028,5.13783926817455,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.72673355139384,143.232644960118,71,NA,NA,0,TRUE,TRUE,5.433,14.6394373706362,0,"IA","PD",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:55:51,608.034391880403,NA,NA,4.79931513693157,66.2114419000577,NA,NA,NA,NA
"Nelder-Mead32",0.978167924207401,146.701893457224,69,NA,NA,0,TRUE,TRUE,5.217,17.2930930569565,0,"ROE","PD",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:56:05,646.870027651333,NA,NA,NA,NA,2.24859704652919,29.2189552869048,NA,NA
"Nelder-Mead42",1.15599618830926,165.486657404404,65,NA,NA,0,TRUE,TRUE,4.978,7.51548028079903,0,"EG","PD",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:56:19,754.449251413317,NA,NA,NA,NA,NA,NA,3.67038699869839,11.646102488511
"Nelder-Mead7",0.91796875,244.798728105542,18,NA,NA,0,TRUE,TRUE,1.949,2.94433233484701,0.809146489896583,"MKT","RE",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:56:34,1054.34818187011,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.641327910026302,243.038543894271,43,NA,NA,0,TRUE,TRUE,4.69799999999999,7.15660369525995,1.72528824560203e-09,"ME","RE",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:56:53,1017.95454135461,0.489148535476124,7.93615421851869,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.506008385550966,241.446926743315,57,NA,NA,0,TRUE,TRUE,6.467,1.70401459985544,0,"IA","RE",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:57:14,1050.70521733956,NA,NA,2.30708178705421,14.7315843152002,NA,NA,NA,NA
"Nelder-Mead33",0.620933086682905,221.813450238317,61,NA,NA,0,TRUE,TRUE,6.76600000000001,2.99941547121245,2.09892097036146e-08,"ROE","RE",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:57:36,883.080474904124,NA,NA,NA,NA,2.05884590652684,3.18553085483238,NA,NA
"Nelder-Mead43",0.77507338244468,242.153008246738,51,NA,NA,0,TRUE,TRUE,5.542,8.7432549924907,0,"EG","RE",40,0,"2009","FW","L2_Lasso","exp.aff",2020-04-08 19:57:56,1006.51995142919,NA,NA,NA,NA,NA,NA,1.69160380843096,87.8651530060336
