"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.51015625,235.289798293216,28,NA,NA,0,TRUE,TRUE,33.461,1.88768968150779,0.00436222323687019,1.47988413964815,"MKT","PE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:27:50,235.289798293216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.46982785801902,231.26038042883,63,NA,NA,0,TRUE,TRUE,79.274,5.59174775000708,0,1.81521255094146,"ME","PE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:34:03,231.26038042883,1.07403816182759,10.7400947371324,1.80014808911194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.88421897963336,231.425214658432,71,NA,NA,0,TRUE,TRUE,72.734,5.46701699748358,0,1.38933475159406,"IA","PE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:39:05,231.425214658432,NA,NA,NA,2.8105032749653,18.4492954505664,2.45143631590843,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.09672081366496,207.320600095212,79,NA,NA,0,TRUE,TRUE,79.4630000000001,4.48199409617686,0,1.94776219651938,"ROE","PE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:44:12,207.320600095212,NA,NA,NA,NA,NA,NA,2.33566591774442,7.24636511356229,1.46589864030701,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.9745761549952,229.196117119535,73,NA,NA,0,TRUE,TRUE,68.5250000000001,3.85123305967444,0,1.69526946168983,"EG","PE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:49:02,229.196117119535,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66775042859871,15.0056395380631,2.69760263606794,NA,NA,NA
"Nelder-Mead5",-0.292837130142025,196.016329014594,91,NA,NA,0,FALSE,TRUE,88.5060000000001,8.45053977827839,0,1.21831002514235,"Alpha","PE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:57:23,196.016329014594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026080425469026,0.0784900240517016,0.00776328684421546
"Nelder-Mead6",2.125,129.281193057743,24,NA,NA,0,TRUE,TRUE,9.218,1.43024159136768,0.107611577018343,0.936262968714491,"MKT","VC",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:24:41,129.281193057743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.56386626385587,115.103393283221,73,NA,NA,0,TRUE,TRUE,26.206,8.69379632020985,0,1.25660736032735,"ME","VC",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:26:10,115.103393283221,-1.77988196643138,11.5156080531207,1.31620230992847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.2234294181737,126.952069829154,59,NA,NA,0,TRUE,TRUE,20.653,1.61702386853941,0,0.927815295611018,"IA","VC",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:28:19,126.952069829154,NA,NA,NA,-2.10828685654123,8.48223349281205,1.60389797689879,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.42365090996027,124.098364975862,53,NA,NA,0,TRUE,TRUE,22.24,1.5402219274993,8.21565038222616e-15,0.813679701138884,"ROE","VC",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:30:35,124.098364975862,NA,NA,NA,NA,NA,NA,-1.4502923451364,4.83468912477648,0.811284551271797,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",2.43777369186282,126.387443139148,55,NA,NA,0,TRUE,TRUE,19.13,1.92820437956559,0,0.885097020007321,"EG","VC",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:32:40,126.387443139148,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98847211785614,7.75677130613735,1.21778496580388,NA,NA,NA
"Nelder-Mead51",2.92163058754697,126.198507052704,73,NA,NA,0,FALSE,TRUE,25.941,10.4362298103933,0,1.567717636325,"Alpha","VC",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:34:10,126.198507052704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00777756300257052,0.0294620305315378,0.00553346375962821
"Nelder-Mead7",1.671484375,244.798904987938,26,NA,NA,0,TRUE,TRUE,3.727,14.1151226626775,0,11.3530387664002,"MKT","PD",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:24:12,244.798904987938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.26584371770732,243.65634584019,47,NA,NA,0,TRUE,TRUE,6.521,10.1504545779148,0,13.2063853275628,"ME","PD",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:24:39,243.65634584019,0.561294558504596,134.153811965286,31.8385838989348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.4976319545016,241.439534998819,67,NA,NA,0,TRUE,TRUE,9.453,15.0392501746735,0,4.93964341767439,"IA","PD",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:25:10,241.439534998819,NA,NA,NA,1.30860655604902,9.34265559217201,12.2099796528322,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.86460629647618,208.606363230303,65,NA,NA,0,TRUE,TRUE,9.008,6.78917429895536,0,2.10236486854027,"ROE","PD",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:25:41,208.606363230303,NA,NA,NA,NA,NA,NA,2.19237316872574,8.67701937432354,5.83857064045507,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.38135195167691,188.304982139224,71,NA,NA,0,TRUE,TRUE,10.05,1.44447941828424,0,3.54593585778379,"EG","PD",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:26:12,188.304982139224,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75388077096807,17.3942322249951,9.37921915020079,NA,NA,NA
"Nelder-Mead52",0.534641133244239,173.583930465297,63,NA,NA,0,FALSE,TRUE,8.89099999999999,33.4697138680197,0,9.06484141939245,"Alpha","PD",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:27:00,173.583930465297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177701571941199,0.131170563071274,0.0332079387481734
"Nelder-Mead8",1.296875,309.531744372679,18,NA,NA,0,TRUE,TRUE,4.08000000000001,2.5771173570774,0.444222887066561,1.82301478267604,"MKT","RE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:27:31,309.531744372679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.256486148532712,305.224094602782,53,NA,NA,0,TRUE,TRUE,12.779,7.12804405621893,0,1.78469280461919,"ME","RE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:28:28,305.224094602782,1.25142556104693,5.01973650608604,1.75986473874674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.13456324716972,308.833786177014,49,NA,NA,0,TRUE,TRUE,12.089,2.99236226291719,2.22044604925031e-16,2.24316618429809,"IA","RE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:29:30,308.833786177014,NA,NA,NA,0.861676049910602,10.15067770285,6.38089326992277,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.13360650672658,276.578299220106,71,NA,NA,0,TRUE,TRUE,21.133,2.1104841782913,0,1.94906904455821,"ROE","RE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:30:39,276.578299220106,NA,NA,NA,NA,NA,NA,2.76640345152882,4.37559171263505,1.30886275484678,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.740696451788898,285.576584052823,67,NA,NA,0,TRUE,TRUE,16.797,3.45181362615658,0,2.26753417660489,"EG","RE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:31:41,285.576584052823,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11089688478414,2.80145345918269,4.77950838789766,NA,NA,NA
"Nelder-Mead53",-1.31761438835422,248.656005615581,87,NA,NA,0,FALSE,TRUE,21.817,11.7803635998114,0,2.36484802779037,"Alpha","RE",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:33:27,248.656005615581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298380669566106,0.0298885511959624,0.00608333143810568
"Nelder-Mead9",-0.322656250000001,634.494252389369,28,NA,NA,0,TRUE,TRUE,0.980999999999995,1.75193245538162,0.0204925993267502,2.61608760842261,"MKT","NATRES",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:33:32,634.494252389369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-0.851253597438337,632.633045826165,57,NA,NA,0,TRUE,TRUE,1.94600000000003,22.1140607315409,0,11.3028102861765,"ME","NATRES",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:33:42,632.633045826165,0.644573058187961,27.0577844166008,16.095257278488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-1.08093021109017,618.476535296446,113,NA,NA,0,TRUE,TRUE,4.15200000000004,3.42807618096352,0,2.32183352906658,"IA","NATRES",60,0,12,"ALL","FW","L2_Lasso","exp.aff",2020-04-12 23:33:50,618.476535296446,NA,NA,NA,3.40157712663197,4.45743845538664,3.86395559351154,NA,NA,NA,NA,NA,NA,NA,NA,NA
