"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.5546875,220.797579313764,30,NA,NA,0,TRUE,TRUE,27.258,2.75338323462799,1.86347817774379e-05,"MKT","PE",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:47:56,1856.7671415448,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.19493961529224,220.40544121407,69,NA,NA,0,TRUE,TRUE,70.848,16.3768974804031,0,"ME","PE",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:51:58,1784.68025689471,0.377453775599133,24.8986750054128,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.57286869230339,209.095508368156,71,NA,NA,0,TRUE,TRUE,53.08,10.9222598695881,0,"IA","PE",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:55:31,2008.13585545637,NA,NA,4.37223978475737,15.6991848771887,NA,NA,NA,NA
"Nelder-Mead3",2.10511309617435,192.751997979458,73,NA,NA,0,TRUE,TRUE,55.996,4.74344275660383,0,"ROE","PE",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:59:06,1416.63055177423,NA,NA,NA,NA,2.5613571406392,5.48628004163456,NA,NA
"Nelder-Mead4",2.03932015175086,215.680126265248,107,NA,NA,0,TRUE,TRUE,79.5039999999999,4.0231222981078,0,"EG","PE",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 19:03:09,1757.1397290497,NA,NA,NA,NA,NA,NA,2.57992168471837,14.3637725490191
"Nelder-Mead5",2.93671875,147.687807463591,30,NA,NA,0,TRUE,TRUE,6.187,1.20299492282609,0.0198134024789404,"MKT","VC",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:45:07,278.725340455763,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.48056243612202,143.547288455116,63,NA,NA,0,TRUE,TRUE,13.068,7.7756672893544,0,"ME","VC",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:45:52,262.920549592506,-1.06162125963413,12.242008786005,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.99055116859547,147.073211731182,65,NA,NA,0,TRUE,TRUE,13.713,1.1444439876567,0,"IA","VC",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:46:39,281.627898870574,NA,NA,-0.908795489356787,10.7737430923276,NA,NA,NA,NA
"Nelder-Mead31",2.93563806156399,147.498243124307,55,NA,NA,0,TRUE,TRUE,13.038,1.25677457695504,0.0564968989058189,"ROE","VC",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:47:31,288.463678308306,NA,NA,NA,NA,0.27259276332461,7.671904382882,NA,NA
"Nelder-Mead41",2.92896602817964,147.682559736809,51,NA,NA,0,TRUE,TRUE,11.961,1.61313568589405,0.0367454975001403,"EG","VC",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:48:16,279.049187844376,NA,NA,NA,NA,NA,NA,0.0773588513791766,12.1807873173542
"Nelder-Mead6",1.751171875,252.43573188413,28,NA,NA,0,TRUE,TRUE,3.337,27.2759812124054,0,"MKT","PD",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:44:54,1869.99199205312,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",2.10739852666929,251.438631737502,63,NA,NA,0,TRUE,TRUE,7.765,18.424219321782,0,"ME","PD",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:45:18,2009.92913261039,-0.494527509203081,52.6825647983349,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.67669746481697,251.807486421256,53,NA,NA,0,TRUE,TRUE,6.366,22.6728821177067,0,"IA","PD",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:45:41,1793.24372151486,NA,NA,0.530691933917115,6.98381432083037,NA,NA,NA,NA
"Nelder-Mead32",2.00765673153704,205.201178738121,75,NA,NA,0,TRUE,TRUE,9.24999999999999,162.265159196009,0,"ROE","PD",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:46:07,1584.54243157629,NA,NA,NA,NA,2.47960475336006,177.933242831103,NA,NA
"Nelder-Mead42",1.43324548116132,175.330609206164,75,NA,NA,0,TRUE,TRUE,8.989,3.7726180404494,0,"EG","PD",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:46:34,1715.63721626273,NA,NA,NA,NA,NA,NA,3.96762022025171,24.0791373567073
"Nelder-Mead7",1.40078125,311.908302447565,22,NA,NA,0,TRUE,TRUE,5.651,1.65186268246934,0.507948412592697,"MKT","RE",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:47:09,7287.2971112346,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-0.830049939270609,292.297208630408,65,NA,NA,0,TRUE,TRUE,17.518,18.9754317662434,0,"ME","RE",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:48:10,7002.50876475524,2.71018869487925,19.7646185845183,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.18181439050022,309.226973780965,59,NA,NA,0,TRUE,TRUE,15.445,2.08158612351103,1.36569644482165e-11,"IA","RE",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:49:10,7379.76037431313,NA,NA,1.30309099088117,5.43492977620055,NA,NA,NA,NA
"Nelder-Mead33",1.05434790155511,240.114917266729,61,NA,NA,0,TRUE,TRUE,14.891,2.40099249330701,0,"ROE","RE",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:49:58,6889.53104432275,NA,NA,NA,NA,4.33029905607135,3.94058171329869,NA,NA
"Nelder-Mead43",0.601528753604294,252.514260460816,69,NA,NA,0,TRUE,TRUE,13.476,4.3419117227235,0,"EG","RE",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:50:43,7163.18636774275,NA,NA,NA,NA,NA,NA,7.19369394851572,6.60354899301004
"Nelder-Mead8",-0.403906250000001,626.022167271315,28,NA,NA,0,TRUE,TRUE,1.00700000000001,1.7100552267359,0.0163611874493118,"MKT","NATRES",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:48:22,9270.93852737877,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-0.508819383382799,625.958624664453,53,NA,NA,0,TRUE,TRUE,2.04599999999999,4.71491929774264,2.58459920132736e-13,"ME","NATRES",60,0,"2000","FW","L2_Lasso","exp.aff",2020-04-08 18:48:32,9177.91133777606,0.130366618931294,3.87929285026517,NA,NA,NA,NA,NA,NA
