"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",4.6140625,213.789328678329,30,NA,NA,0,TRUE,TRUE,20.476,2.55656767228663,0,0.747384812012641,"MKT","PE",40,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 18:47:09,1012.23969903426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.70978532138359,183.320244989843,73,NA,NA,0,TRUE,TRUE,52.711,1.66784707621947,0,0.729547145042422,"ME","PE",40,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 18:50:45,1648.9945613845,2.40000216613269,4.60094502368883,1.21257208721205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",3.95345598650831,183.571180266429,81,NA,NA,0,TRUE,TRUE,48.479,2.7288001644996,0,0.782083986773143,"IA","PE",40,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 18:53:28,1221.32553621536,NA,NA,NA,5.45494618204289,3.42839547436272,1.08491941270987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.85093802023638,166.881735467531,69,NA,NA,0,TRUE,TRUE,36.979,2.00240547964081,0,1.13198026025022,"ROE","PE",40,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 18:55:57,744.919634515477,NA,NA,NA,NA,NA,NA,2.82732385522179,4.66180547880428,1.15058184884717,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",3.6769773735891,198.712130303789,81,NA,NA,0,TRUE,TRUE,42.444,2.11802269256895,0,0.94535595118507,"EG","PE",40,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 18:58:31,938.991823608115,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29152547481173,2.24998305086204,1.54369604413663,NA,NA,NA
"Nelder-Mead5",1.17938391012195,119.161379998122,73,NA,NA,0,FALSE,TRUE,36.7809999999999,11.1479427488802,0.135839130034269,2.46391439388835,"Alpha","PE",40,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 19:00:59,1014.62107825574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327620032102751,0.0497218983845506,0.00900395306754083
"Nelder-Mead6",4.0859375,159.513098072005,30,NA,NA,0,TRUE,TRUE,5.545,1.09452359906372,0.000731130074326125,0.834667822090249,"MKT","VC",40,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 18:45:21,354.757084762715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",4.43209560989632,150.482321390917,151,NA,NA,0,TRUE,TRUE,31.436,1.5534614668184,0.000151696193607664,0.965028543007343,"ME","VC",40,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 18:46:26,298.975699571529,-1.34632171074616,2.69196119584219,1.01902673431256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",3.98718393091113,158.969742588492,63,NA,NA,0,TRUE,TRUE,12.475,2.42521735790161,0.0227485793922581,0.963947513699452,"IA","VC",40,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 18:47:08,336.643072870039,NA,NA,NA,-1.03357670679687,6.8867506042551,2.12175359956093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",4.15735787341433,159.202998511742,71,NA,NA,0,TRUE,TRUE,14.298,1.40527831274232,0.00200916927980099,0.888493616704753,"ROE","VC",40,0,12,"2003","FW","L2_Lasso","exp.aff",2020-04-12 18:47:53,357.020846441382,NA,NA,NA,NA,NA,NA,-0.345984228289221,5.6441046756757,1.22226253445154,NA,NA,NA,NA,NA,NA
