"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.558203125,232.409987411204,30,NA,NA,0,TRUE,TRUE,31.715,2.24322941610266,0.000473339220772306,1.70368376723526,"MKT","PE",60,0,12,"1997","FW","L2_Lasso","exp.aff",2020-04-12 17:27:43,1414.47808838786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.25981676205993,232.167956573185,51,NA,NA,0,TRUE,TRUE,49.676,12.8347568166071,0,1.64342130720567,"ME","PE",60,0,12,"1997","FW","L2_Lasso","exp.aff",2020-04-12 17:32:05,1282.24226478606,0.30820708796382,6.1509169243947,1.68511110114222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.69238589785191,225.552565274876,113,NA,NA,0,TRUE,TRUE,90.283,8.22920321762274,0,1.48853046748572,"IA","PE",60,0,12,"1997","FW","L2_Lasso","exp.aff",2020-04-12 17:36:44,1221.78167840104,NA,NA,NA,3.84230647687297,18.9016660449054,2.55925616056654,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.13648757965082,208.827482927055,77,NA,NA,0,TRUE,TRUE,60.21,4.04507818208895,0,2.44053551047102,"ROE","PE",60,0,12,"1997","FW","L2_Lasso","exp.aff",2020-04-12 17:40:41,934.887814854101,NA,NA,NA,NA,NA,NA,2.33012320271117,10.4004167218324,1.47752079415423,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",2.10669752331528,228.51964768712,101,NA,NA,0,TRUE,TRUE,77.24,2.56852256533339,0,2.10463144417372,"EG","PE",60,0,12,"1997","FW","L2_Lasso","exp.aff",2020-04-12 17:45:02,1139.23136817941,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23763321916056,20.3998464170436,3.46483138133594,NA,NA,NA
"Nelder-Mead5",-0.544787152785019,192.252530771158,87,NA,NA,0,FALSE,TRUE,66.124,0.183718062690552,0.960516557515411,0.0205210010502343,"Alpha","PE",60,0,12,"1997","FW","L2_Lasso","exp.aff",2020-04-12 17:51:27,1145.67224376686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283958213462952,0.0015279421240176,0.000332604970776429
"Nelder-Mead6",2.1015625,121.779987009854,24,NA,NA,0,TRUE,TRUE,5.878,1.89231873996413,0.0371140412676242,1.21114863917305,"MKT","VC",60,0,12,"1997","FW","L2_Lasso","exp.aff",2020-04-12 17:24:41,691.804795350993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.11465544080584,120.314225440947,47,NA,NA,0,TRUE,TRUE,11.678,3.28317648966897,0.000195333132385955,0.944202979400253,"ME","VC",60,0,12,"1997","FW","L2_Lasso","exp.aff",2020-04-12 17:25:34,994.383328738797,1.15719053768898,3.30122863532645,1.24738342711819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.74107268431845,119.393644986123,63,NA,NA,0,TRUE,TRUE,15.345,2.20528918846245,0,1.01461813357186,"IA","VC",60,0,12,"1997","FW","L2_Lasso","exp.aff",2020-04-12 17:26:31,740.608343925114,NA,NA,NA,2.33144303086894,6.01312365050309,2.3131927400406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.50517752123055,115.458336355763,71,NA,NA,0,TRUE,TRUE,17.405,2.56334481112601,0,1.16292140326522,"ROE","VC",60,0,12,"1997","FW","L2_Lasso","exp.aff",2020-04-12 17:27:29,923.990080215013,NA,NA,NA,NA,NA,NA,1.82907417670265,7.17103635754405,1.27098403164218,NA,NA,NA,NA,NA,NA
