"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.88046875,146.166808582187,28,NA,NA,0,TRUE,TRUE,27.805,1.57769349517887,0.00300913388765711,0.521365619573078,"MKT","PE",40,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 08:36:10,1332.79935103833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.38273758742434,142.194159972412,57,NA,NA,0,TRUE,TRUE,65.947,7.52413585735174,0.00197219507323876,0.924538950393555,"ME","PE",40,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 08:41:43,1404.99353798152,1.71279868783082,1.69590055736463,0.989353199122842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.37576563798841,142.694199596302,71,NA,NA,0,TRUE,TRUE,61.95,0.0559698416401988,0.854013911134306,0.00522592078855009,"IA","PE",40,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 08:45:59,1250.40115655236,NA,NA,NA,2.63932256863224,0.241834647313501,0.0274171879715837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.20810199677837,126.051705662517,67,NA,NA,0,TRUE,TRUE,56.604,2.45189910947458,0,0.797645729956652,"ROE","PE",40,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 08:50:05,2252.7639087883,NA,NA,NA,NA,NA,NA,2.89921079316771,6.82840474372101,0.713357235903962,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",2.28529557712919,139.728157716693,67,NA,NA,0,TRUE,TRUE,54.602,1.55655985120062,0,0.665158355293135,"EG","PE",40,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 08:54:06,1335.62275431576,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7946201607439,10.6196129820839,1.4071730102363,NA,NA,NA
"Nelder-Mead5",-0.876030076577296,112.145115219982,89,NA,NA,0,FALSE,TRUE,73.3309999999999,2.95777734876467,2.05440690570491e-07,0.147569220517835,"Alpha","PE",40,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:01:12,1594.78511065788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352846662718687,0.0157751825715251,0.000743971462222047
"Nelder-Mead6",2.675,99.5893772104299,26,NA,NA,0,TRUE,TRUE,7.618,2.30219262514545,0.000115176157400421,0.701036526357715,"MKT","VC",40,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 08:33:25,2799.92949695377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.48124923021533,99.5465120896722,51,NA,NA,0,TRUE,TRUE,14.277,7.69080521490918,0,1.12705989885214,"ME","VC",40,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 08:34:27,2949.20897182082,0.228728308109567,9.14952307832947,1.17927638035098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.69200090010593,99.58491461605,69,NA,NA,0,TRUE,TRUE,19.75,3.04554884538081,2.77012668359333e-09,0.720830198175888,"IA","VC",40,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 08:35:36,2776.32572589182,NA,NA,NA,-0.116300254761722,10.9874695322357,2.31169711072767,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.06716177626671,94.1739034254087,73,NA,NA,0,TRUE,TRUE,20.6,1.29837790869845,3.15392156835514e-12,0.690838506414926,"ROE","VC",40,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 08:36:50,3724.40090803609,NA,NA,NA,NA,NA,NA,2.13171659989685,2.87997513857398,0.64141091024922,NA,NA,NA,NA,NA,NA
