"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.69521623091829,244.921761603918,7,9,6,0,TRUE,TRUE,11.301,1.10501589883873,0.0610351285981993,"MKT","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-07 17:00:15,145.680002857899,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",1.60322877120154,230.683655950328,11,25,9,0,TRUE,TRUE,27.523,3.02146550082451,2.6318902612843e-10,"ME","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-07 17:02:17,147.772839876022,1.40912414074503,3.47562889877127,NA,NA,NA,NA,NA,NA
"nlminb2",2.29463974305939,236.715395718365,9,20,7,0,TRUE,TRUE,16.984,0.871263157301036,0,"IA","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-07 17:03:59,128.275940538296,NA,NA,2.40094257151713,9.54919080426404,NA,NA,NA,NA
"nlminb3",2.14756094226796,220.474029162753,12,25,9,0,TRUE,TRUE,20.379,1.96734284802718,5.55111512312578e-16,"ROE","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-07 17:05:43,126.215715649881,NA,NA,NA,NA,1.91409955666079,3.27183993924402,NA,NA
"nlminb4",2.07890621630285,226.322778449941,9,21,7,0,TRUE,TRUE,17.615,2.03535873805065,0,"EG","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-07 17:07:24,146.962737446691,NA,NA,NA,NA,NA,NA,2.83860827544901,6.91662785291981
"nlminb5",2.83691715483347,241.592249884019,6,5,5,0,TRUE,TRUE,2.934,1.47520155068592,0.00673191151905739,"MKT","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-07 16:59:13,73.8650152022461,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb11",3.69510183807137,215.641515104589,16,29,10,0,TRUE,TRUE,12.692,5.92729537027907,0,"ME","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-07 17:00:01,74.2020649294332,-1.81661600118088,6.2883452928022,NA,NA,NA,NA,NA,NA
"nlminb21",2.76426869004376,238.649125889142,8,20,7,0,TRUE,TRUE,7.558,1.39081923215819,0,"IA","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-07 17:00:44,77.4883506261548,NA,NA,-1.72991792490571,4.4061043695047,NA,NA,NA,NA
"nlminb31",3.09638778282515,236.168609548159,9,22,8,0,TRUE,TRUE,8.56099999999999,1.75735427490237,4.57955895427631e-12,"ROE","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-07 17:01:24,81.0995218016652,NA,NA,NA,NA,-1.24523545072009,3.30501025055655,NA,NA
"nlminb41",2.81047585182602,240.965977081671,8,19,7,0,TRUE,TRUE,6.285,1.41073518214762,0.0133729255571179,"EG","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-07 17:01:58,70.9593073471327,NA,NA,NA,NA,NA,NA,0.732335867050021,4.99562613097802
